Lansing,,,,,,,,,,,,,267,211,237,240,201,210,192,204
Laredo,,,,,,,,,,,,,221,153,255,170,223,358,213,265
Las Cruces,,,,,,,,,,,,,198,395,159,157,274,251,212,244
Las Vegas,,,,,,,,,,,,,354,267,264,278,765,415,440,317
Lexington,,,,,,,,,,,,,310,71,25,69,70,115,71,124
Lincoln,,,,,,,,,,,,,211,189,187,279,268,245,317,84
Little Rock,,,,,,,,,,,,,206,298,250,201,222,343,322,281
Los Angeles,,,,,,,,,,,,,3511,2500,3648,2667,2588,2746,2868,2850
Louisville,,,,,,,,,,,,,192,180,211,208,158,209,221,222
Lubbock,,,,,,,,,,,,,76,124,190,124,235,128,181,176
Madison,,,,,,,,,,,,,,79,80,91,107,90,189,125
Manchester,,,,,,,,,,,,,144,94,120,120,145,184,80,67
Marquette,,,,,,,,,,,,,,,39,29,29,38,65,38
Memphis,,,,,,,,,,,,,79,89,168,1082,106,109,171,385
Metuchen,,,,,,,,,,,,,203,171,162,162,231,198,166,192
Miami,,,,,,,,,,,,,,808,871,840,912,805,788,684
Military Services USA,,,,,,,,,,,,,,,0,461,1119,902,1011,1015
Milwaukee,,,,,,,,,,,,,272,276,383,293,322,311,297,333
Mobile,,,,,,,,,,,,,26,29,55,40,,123,106,132
Monterey,,,,,,,,,,,,,65,294,261,281,443,345,571,329
Nashville,,,,,,,,,,,,,250,116,141,144,206,195,175,215
New Orleans,,,,,,,,,,,,,153,188,183,212,303,245,220,222
New Ulm,,,,,,,,,,,,,,,35,23,21,29,18,29
New York,,,,,,,,,,,,,2052,1511,1841,2103,1655,1779,2039,1919
Newark,,,,,,,,,,,,,516,516,3131,141,174,427,235,155
Newton (Melkite U.S.),,,,,,,,,,,,,,,0,,6,2,7,10
Newton Melkite-Greek,,,,,,,,,,,,,,,,,,,,
Norwich,,,,,,,,,,,,,60,59,69,62,85,68,74,83
Oakland,,,,,,,,,,,,,395,499,490,392,497,856,626,775
Ogdensburg,,,,,,,,,,,,,126,50,55,59,53,51,47,55
Oklahoma City,,,,,,,,,,,,,219,248,317,295,269,299,309,256
Omaha,,,,,,,,,,,,,196,209,176,254,250,232,238,304
Orange,,,,,,,,,,,,,600,643,712,741,744,744,592,644
Orlando,,,,,,,,,,,,,483,464,462,550,535,499,654,548
Our Lady of Deliverance - Syriac,,,,,,,,,,,,,,,,,,,8,3
Our Lady of Lebanon of L.A.,,,,,,,,,,,,,,,,9,,,8,5
Our Lady of Nareg for Armenians,,,,,,,,,,,,,13,12,2,7,7,7,,43
Owensboro,,,,,,,,,,,,,109,74,112,81,86,116,101,84
Palm Beach,,,,,,,,,,,,,283,254,244,272,276,292,315,213
Parma-Byzantine,,,,,,,,,,,,,5,,1,1,3,2,,
Passaic - Byzantine,,,,,,,,,,,,,7,,2,6,2,,,
Paterson,,,,,,,,,,,,,110,136,93,91,195,143,245,213
Pensacola-Tallahassee,,,,,,,,,,,,,117,95,120,93,116,94,107,97
Peoria,,,,,,,,,,,,,175,,0,,142,155,93,119
Personal Ordinariate of St. Peter,,,,,,,,,,,,,,,,,,,,
Philadelphia,,,,,,,,,,,,,,636,661,693,621,599,563,638
Philadelphia - Ukrainian,,,,,,,,,,,,,4,6,5,2,7,4,5,4
Phoenix,,,,,,,,,,,,,870,712,707,929,778,1611,997,1050
Pittsburgh,,,,,,,,,,,,,237,291,196,198,160,156,174,160
Pittsburgh - Byzantine,,,,,,,,,,,,,2,11,5,5,,6,13,14
Portland ME,,,,,,,,,,,,,131,105,122,152,177,101,140,96
Portland OR,,,,,,,,,,,,,476,436,444,458,446,634,534,515
Providence,,,,,,,,,,,,,741,422,294,333,294,384,333,279
Pueblo,,,,,,,,,,,,,178,86,78,79,56,109,109,541
Raleigh,,,,,,,,,,,,,240,618,600,502,553,471,568,363
Rapid City,,,,,,,,,,,,,47,38,54,41,62,95,52,48
Reno,,,,,,,,,,,,,48,132,62,44,177,98,111,158
Richmond,,,,,,,,,,,,,130,183,117,113,71,94,86,141
Rochester,,,,,,,,,,,,,,486,499,417,373,447,434,356
Rockford,,,,,,,,,,,,,118,120,134,117,150,195,189,178
Rockville Centre,,,,,,,,,,,,,,,0,,,830,,738
Romanian - St. George's in Canton,,,,,,,,,,,,,,,,,,,,
Sacramento,,,,,,,,,,,,,504,544,462,512,566,535,565,630
Saginaw,,,,,,,,,,,,,90,126,105,84,195,165,90,77
Salina,,,,,,,,,,,,,123,26,37,31,64,18,24,31
Salt Lake City,,,,,,,,,,,,,723,241,255,391,483,425,425,344
San Angelo,,,,,,,,,,,,,247,137,117,77,84,255,,
San Antonio,,,,,,,,,,,,,726,714,801,947,858,1043,992,1062
San Bernardino,,,,,,,,,,,,,641,1162,0,,942,1198,991,1059
San Diego,,,,,,,,,,,,,447,375,591,670,730,1397,887,766
San Francisco,,,,,,,,,,,,,302,298,309,282,436,323,305,342
San Jose,,,,,,,,,,,,,574,393,333,283,294,336,360,299
Santa Fe,,,,,,,,,,,,,356,655,928,328,328,362,383,366
Santa Rosa,,,,,,,,,,,,,104,84,130,78,85,72,80,133
Savannah,,,,,,,,,,,,,215,251,155,176,185,200,208,208
Scranton,,,,,,,,,,,,,,,0,,,,,
Seattle,,,,,,,,,,,,,1016,641,638,580,712,544,641,617
Shreveport,,,,,,,,,,,,,41,57,67,46,43,39,48,57
Sioux City,,,,,,,,,,,,,12,12,108,294,238,224,113,390
Sioux Falls,,,,,,,,,,,,,,55,70,99,,124,104,122
Spokane,,,,,,,,,,,,,88,110,87,182,135,153,220,136
Springfield IL,,,,,,,,,,,,,88,104,106,125,129,105,124,204
Springfield MA,,,,,,,,,,,,,130,133,125,65,145,133,126,125
Springfield-Cape Girardeau,,,,,,,,,,,,,90,87,116,81,117,90,125,95
St. Augustine,,,,,,,,,,,,,216,205,149,186,224,212,246,176
St. Cloud,,,,,,,,,,,,,,,0,,,,13,13
St. George's in Canton Romanian,,,,,,,,,,,,,4,2,2,1,3,3,,2
St. Josaphat in Parma,,,,,,,,,,,,,,,,1,1,,1,
St. Josaphat in Parma - Ukrainian,,,,,,,,,,,,,,,,,,,,
St. Louis,,,,,,,,,,,,,325,329,277,326,359,319,359,303
St. Maron,,,,,,,,,,,,,18,9,8,7,9,10,31,24
St. Nicholas - Ukrainian,,,,,,,,,,,,,,,,,,,,
St. Paul and Minneapolis,,,,,,,,,,,,,322,374,304,307,310,1589,304,302
St. Peter (Chaldean),,,,,,,,,,,,,,,,,,,2,1
St. Petersburg,,,,,,,,,,,,,624,543,724,291,280,287,462,409
St. Thomas Syro-Malabar,,,,,,,,,,,,,7,22,32,81,81,18,14,4
St. Thomas Virgin Islands,,,,,,,,,,,,,35,35,41,29,18,33,25,17
St. Thomas the Apostle,,,,,,,,,,,,,,,,,,,,
Stamford - Ukrainian,,,,,,,,,,,,,,,,,,,,
Steubenville,,,,,,,,,,,,,75,79,77,90,66,73,81,64
Stockton,,,,,,,,,,,,,281,386,233,263,264,264,268,274
Superior,,,,,,,,,,,,,25,142,25,175,149,38,23,13
Syracuse,,,,,,,,,,,,,106,135,106,141,126,101,145,114
Toledo,,,,,,,,,,,,,626,642,669,557,626,604,557,664
Trenton,,,,,,,,,,,,,63,63,101,91,95,159,296,720
Tucson,,,,,,,,,,,,,327,305,483,410,410,488,520,442
Tulsa,,,,,,,,,,,,,109,222,132,95,141,137,193,154
Tuscon,,,,,,,,,,,,,,,,,,,,
Tyler,,,,,,,,,,,,,155,228,237,126,148,1753,171,1391
Van Nuys- Byzantine,,,,,,,,,,,,,,,,,,,,
Venice,,,,,,,,,,,,,451,278,413,738,505,373,350,345
Victoria,,,,,,,,,,,,,,,,,,,,
Victoria TX,,,,,,,,,,,,,99,107,75,140,108,112,140,101
Washington,,,,,,,,,,,,,1902,2206,2094,1676,2195,2785,1902,2070
Wheeling-Charleston,,,,,,,,,,,,,197,116,140,142,140,100,115,109
Wichita,,,,,,,,,,,,,151,163,183,184,200,210,267,307
Wilmington,,,,,,,,,,,,,131,98,157,165,215,159,193,204
Winona,,,,,,,,,,,,,,53,,,65,65,41,54
Worcester,,,,,,,,,,,,,121,117,153,163,159,169,175,215
Yakima,,,,,,,,,,,,,183,214,175,290,234,257,148,247
Youngstown,,,,,,,,,,,,,209,116,170,104,126,115,115,106
