Detroit,1490000,1413105,1452100,1453756,1443651,1431565,1465918,1432734,1481866,1457780,1286985,1478231,1455664,1434622,1434622,1413612,1378979,1310915,1271588,1220724
Dodge City,40862,38936,44504,42566,42566,42566,44093,55053,55053,55053,43682,47392,45658,48456,44182,43987,45457,45513,48264,47864
Dubuque,221048,215322,217856,218108,237205,219195,213555,212619,211847,210509,210173,209148,209902,209340,205252,206843,202601,200588,200058,200252
Duluth,86311,81293,81878,81560,79074,78235,71531,71853,70950,68950,68037,64678,60532,65007,63423,58109,56925,56417,54771,52546
El Paso,438232,527060,591361,597275,612207,630573,646340,656035,656035,656035,656035,656035,646340,646340,649648,652956,686037,689549,689032,691361
Erie,201706,236255,230848,229659,231363,230016,227162,225197,225607,225934,225575,225575,224220,222134,221958,221958,221550,187500,184000,184000
Evansville,83125,89536,88903,89973,91043,90812,89087,89464,89015,87872,87821,86987,86138,87037,85079,83650,83329,82492,79504,77499
Fairbanks,17200,18550,17095,16846,17068,17132,17700,18931,17833,17900,18000,17500,14500,15562,15071,13526,13496,13939,11008,8516
Fall River,350450,374083,356972,341482,361350,348549,350570,346054,346054,344474,347385,343541,324359,325241,319853,311656,313155,302484,288845,292561
Fargo,102814,97968,79141,98915,109334,98960,98960,87730,84190,78228,82891,86129,85570,87409,85229,83752,72219,73657,72889,71211
Fort Wayne-South Bend,150276,153709,162756,156621,163319,166108,170290,166816,162043,155715,156509,158275,158899,157793,171499,158899,159888,159812,159812,156091
Fort Worth,158133,187508,200461,207490,213439,228649,253087,400078,400500,425781,450000,450000,550000,562000,573529,586146,710000,680000,700000,710000
Fresno,344416,320824,323743,349663,338978,360574,338040,375000,581000,581000,581000,581000,317023,1074944,1074941,1064756,1074901,1074944,1200000,1200000
Gallup,38163,40495,43824,44480,54258,54306,55274,53743,48488,56792,59348,57927,58292,61940,61990,61990,61990,62000,62000,63000
Galveston-Houston,657194,792886,862369,906330,908190,951361,947312,1006425,1041123,1018109,1495030,1300000,1073844,1128065,1146908,1152154,1170403,1181398,1188876,1685730
Gary,181649,182115,184106,184430,185950,186800,187000,186200,185700,185200,185550,185570,186420,187500,184750,184500,185300,184000,185100,185300
Gaylord,81346,,85533,82074,79421,82835,78430,80165,76060,76364,70327,65942,68178,66287,60837,59328,58830,60471,55893,53960
Grand Island,49571,,56523,53967,55447,56879,55206,54549,57460,57833,55884,53957,52475,51094,54644,49544,50021,50262,45744,47571
Grand Rapids,149096,132418,145021,153601,154219,158050,161525,162670,162670,162670,162670,175000,176098,178000,178000,178000,178000,182000,191000,195831
Great Falls-Billings,62170,58820,57165,55117,57796,57429,55405,57144,53824,50377,51629,51238,47804,47226,47773,43731,43731,36261,40654,38000
Green Bay,367351,381676,387868,388150,394365,388093,375708,381472,358211,375694,369556,346420,354153,346499,304614,324248,332200,323790,333711,326466
Greensburg,211927,207292,193098,187166,185000,188710,188301,183034,181167,168488,170486,166136,160321,163553,161959,156497,152689,151221,144169,147694
Harrisburg,221076,227240,230871,234831,238157,240495,242726,247861,247194,248216,247492,245622,247492,244073,232117,235177,249238,234822,243227,246495
Hartford,787904,778856,756663,757793,742958,745069,719953,698655,694220,685432,668231,657446,642375,644653,624230,610944,600040,591528,571979,552693
Helena,64644,66500,66500,66500,66500,67500,67803,67693,49527,58014,58780,57982,56472,56001,54460,45308,45278,44413,45190,45190
Holy Protection of Mary - Byzantine,,,,,,,,,,,,,,,,2451,2402,2402,2254,2706
Honolulu,232780,232780,232780,236688,236688,124987,145453,232935,234588,236933,143240,250000,251575,254733,237206,221210,222822,229099,162288,155644
Houma-Thibodaux,114370,110752,97993,130274,126000,126000,130000,126000,126000,113984,120671,111382,112419,107003,105836,111056,106305,96719,95556,93895
Indianapolis,198737,211120,219247,217886,220302,227501,233171,229482,230938,234574,233273,232473,230086,226620,226216,224926,227699,220565,218505,221928
Jackson,44340,44340,44340,45408,47334,47873,48808,51347,51992,50646,50698,50357,48896,49794,50114,49068,48831,47724,48491,47780
Jefferson City,80816,83010,81122,89730,85324,86826,86011,86336,86457,89743,85150,80697,80542,78462,80708,80626,82516,80262,68955,80852
Joliet,447000,,,538078,,,,,,,,,,,,,,,,
Joliet IL,,511888,535000,,571742,591706,609252,620363,625189,636862,655051,656341,658016,652770,655415,658901,615918,604175,605870,604045
Juneau,4937,5759,6030,6043,6049,5453,5456,6318,5366,7352,5473,5334,6143,10000,10000,10000,10000,10000,10000,10000
Kalamazoo,99394,102225,109328,114632,117004,117523,116740,118452,117088,117696,109348,105644,107700,101888,105844,102152,104386,109358,108946,107236
Kansas City KS,175625,179490,188704,190418,190826,197190,197752,200012,191203,198165,196391,199246,203741,202182,202006,206334,205531,205263,204662,186517
Kansas City-St. Joseph,142005,145343,161043,156870,163349,158089,161689,151900,144483,143941,130465,136536,134218,129443,135966,133406,134173,129515,129364,125854
Knoxville,31158,39714,45482,43765,45444,47232,48185,47057,50478,52949,53942,56152,58528,59534,60295,63262,61827,61793,66844,67309
La Crosse,222308,227940,231064,219358,212419,209426,215573,215573,215573,199200,206191,201904,202103,196642,196246,185850,180305,174369,162117,166379
Lafayette IN,79151,91526,94512,97662,98625,96791,96893,98415,98003,98003,105196,103280,100533,99773,100691,95991,95619,105313,112175,98937
Lafayette LA,327115,350001,363090,336746,343861,335700,331186,331186,322349,307944,317226,314426,317310,315717,322507,307991,304921,292019,291991,273428
Lake Charles,83739,82266,82414,84908,80880,80199,72768,71772,77934,76414,77934,76709,73972,70961,75983,75441,72999,72253,72238,70269
Lansing,214006,234899,210460,210878,219844,224166,233201,232818,227305,220216,230981,222519,227346,216874,217672,207977,207023,194963,195858,191522
