Year,Year_OCD,Year established,ST,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2005,2006,3/10/1951,PA,Greensburg,,,,,1,,1,1,,90,5,,37,132,70,202,1,,,,,,29,206,101,72,9,20,,,,,,,,,,1,1,19,58,1,20298,,,2,183,0,0,,,,,6,14988,1,79,7,10,0,0,0,5,1,16,21,2,3560,2,802,,,16,3507,3,207,,,1962,8896,18955,29,,39,23,304,1609,112,220,2060,227,487,336,823,2608,170486,680630
2005,2006,,PA,Harrisburg,,,,,1,,,,,102,6,,38,146,34,180,17,1,,3,,47,,411,89,75,11,3,,,,,,,8,,,,,,,1,227850,,,4,774,1,149,1,10,4,200,19,4810,,,,,0,0,0,18,0,0,18,,,7,3862,,,41,9664,2,86,,,2115,17700,33445,1,,,47,816,2966,401,446,3226,3205,472,548,1020,2372,247492,2027835
2005,2006,,CT,Hartford,,,1,1,,2,,,,216,19,,107,342,111,453,36,,,1,,287,32,827,213,166,18,29,,,,,,,1,,,,2,49,166,3,842751,1,5401,2,350,1,95,9,390,1,50,28,19140,9,33,2,578906,1,0,0,10,1,105,115,2,4250,4,2063,5,2795,64,14384,2,137,,,8736,59446,91926,5,,10,45,1188,8177,195,414,9291,7878,1698,358,2056,8798,668231,1910542
2005,2006,,MT,Helena,,,,1,1,,,,,46,6,1,25,78,6,84,2,0,,1,,28,3,38,59,41,3,12,,1,2,,,,38,14,,,,11,,3,220581,,,,,0,0,3,117,,,,,,,,,1,5,0,5,0,0,10,1,1499,2,315,,,5,906,,,,,1226,3930,7486,6,,4,3,194,544,512,105,809,835,155,136,291,802,58780,519731
2005,2006,9/10/1941,HI,Honolulu,,,,,1,,,,,26,9,,26,61,72,133,28,,,,,53,50,192,66,32,25,9,,,,,,,28,,,,1,8,40,2,437059,4,30049,,,0,0,,,6,159,6,9633,,,1,2576,0,0,0,1,0,2,3,1,4138,3,326,4,1870,28,9205,,,,,2235,6041,23818,6,36,16,68,936,2970,241,223,2154,1097,572,199,771,1720,143240,1262840
2005,2006,6/5/1977,LA,Houma-Thibodaux,,,,,1,,,,,38,3,,18,59,7,66,22,,,0,,26,4,30,39,36,3,,,,,,,,3,,,,,6,10,,,,,,,0,0,1,60,1,60,6,9847,,,,,0,0,0,6,0,0,6,,,3,1853,,,10,4110,,,,,3603,5770,15342,1,,4,4,343,1489,60,145,1328,480,351,33,384,1146,120671,202000
2005,2006,12/19/1944,IN,Indianapolis,,,1,,,,,1,3,106,1,,46,153,103,256,15,2,2,,,1,30,700,139,91,18,17,,,10,3,,,11,,,,1,33,202,2,936255,,,4,652,0,0,2,175,3,324,5,298885,,,,,0,0,0,27,1,9,36,2,3388,7,3439,3,2294,60,17828,,,,,2374,11507,40886,7,,4,17,1424,4364,680,675,4200,2699,580,527,1107,2080,233273,2430606
2005,2006,6/6/1977,MS,Jackson,,,,,1,,1,,,42,2,1,11,56,30,86,0,,,3,,7,13,218,74,35,17,12,1,1,4,4,,,29,,,,6,20,12,1,96396,2,8671,1,225,2,325,2,420,7,2150,5,25800,3,63,3,78,0,0,0,9,0,0,9,2,25,4,1210,,,15,3859,,,,,1068,3914,10085,,,3,15,315,950,144,329,723,482,129,171,300,454,50698,2111593
2005,2006,7/2/1956,MO,Jefferson City,,,,,1,,1,,,69,3,0,31,103,7,110,8,1,,1,,51,2,78,95,66,5,19,2,,2,1,,,15,,,,,14,25,1,260000,14,115000,1,212,0,0,,,1,,2,36000,,,,,0,0,0,10,0,0,10,,,2,1126,,,38,6356,,,1,20,1821,4047,13380,,,2,19,523,1334,204,293,1480,1087,313,220,533,750,85150,860700
2005,2006,3/24/1949,IL,Joliet in Illinois,,,,,1,,2,1,1,127,6,2,56,191,111,302,17,2,1,13,,197,70,593,121,96,16,8,,,,1,,,11,,,1,,54,255,3,652403,,,13,1847,0,0,4,2944,1,2172,5,59090,1,120,,,0,0,0,27,0,0,27,3,12291,4,2537,4,3375,56,18707,,,,,4793,53102,94832,26,,19,59,1785,9753,292,513,10014,7872,1431,504,1935,3585,655051,1808308
2005,2006,6/23/1951,AK,Juneau,,,,,1,,,,,5,2,,4,11,2,13,,,,,,3,,4,11,6,2,3,,,,,,,,,,,,4,,1,40000,,,,,0,0,1,100,,,1,10000,,,1,15000,0,0,0,2,0,0,2,,,,,,,1,79,,,,,83,421,585,,,,,10,62,20,12,78,58,11,11,22,31,5473,73000
2005,2006,7/21/1971,MI,Kalamazoo,,,,,1,,1,,,41,2,,15,58,10,68,6,3,,4,,25,1,150,46,35,6,3,1,,1,,,,13,1,,,1,8,32,3,620428,,,5,426,0,0,14,452,1,256,5,53776,,,,,0,0,0,18,0,0,18,,,3,745,,,20,2807,,,,,1620,6345,11535,0,,,4,314,1491,374,358,1229,1131,231,176,407,879,109348,954564
2005,2006,8/9/1952,KS,Kansas City in Kansas,,,1,1,,,1,1,2,73,2,2,19,96,55,151,10,1,,2,,,22,588,118,63,11,44,,,,,,,,,,,2,22,73,3,496456,3,20496,3,460,3,31386,2,94,,,10,81728,1,535,,,0,0,0,20,0,1,21,3,5022,6,3262,1,250,44,12177,1,47,,,3349,14834,38962,,,,16,1121,3985,299,561,3430,3574,702,327,1029,1480,196391,1193425
2005,2006,8/29/1956,MO,Kansas City-St. Joseph,,,,,1,,1,1,1,67,4,1,42,114,99,213,1,,,3,,58,37,273,87,55,21,6,1,,2,2,,,12,,1,,5,8,258,3,286513,,,15,1832,0,0,13,1876,,,2,31000,,,,,1,12,860,6,,0,18,2,4641,4,1362,3,1990,32,7547,1,365,,,1008,8444,25375,,,31,12,1222,2099,1039,3138,2405,1720,459,351,810,1278,130465,1448752
2005,2006,9/8/1988,TN,Knoxville,,,,,1,,,,,43,3,,7,53,17,70,8,3,,1,,24,12,33,44,35,3,7,,,,,,,2,2,,,,2,21,2,485401,1,425,1,499,0,0,,,1,996,6,70754,,,,,0,0,0,8,0,0,8,,,2,1126,,,8,2543,,,,,1269,3992,8938,2,,,4,313,1023,136,308,1025,742,108,133,241,337,53942,2193608
2005,2006,,WI,La Crosse,,,,,1,,,,1,97,6,2,56,161,15,176,26,,,,,31,3,447,165,108,4,48,,,5,,,,,,,,,13,40,10,617423,,,12,1175,0,0,2,173,6,10724,2,2654,,,,,1,2,4,17,0,0,19,1,2167,7,1653,,,74,8717,,,,,6146,13930,32632,5,,,18,786,2482,115,281,2990,3130,655,347,1002,2033,206191,863610
2005,2006,10/21/1944,IN,Lafayette in Indiana,,,,,1,,0,,,71,19,,20,110,16,126,4,0,,,,12,2,76,63,52,4,7,,,,,,,,,,,2,9,394,9,1390723,,,5,1119,,,,,,,,,,,,,0,0,0,17,0,0,17,3,7594,2,591,,,20,4372,,,,,3132,9661,25367,1,,2,9,407,2079,305,395,2143,1776,306,262,568,846,105196,1251913
2005,2006,1/11/1918,LA,"Lafayette, LA",,,,,1,,2,,,112,6,1,41,160,48,208,13,2,,,,61,27,364,121,81,19,16,5,,,,,,30,,,,,4,72,1,121832,1,25536,5,1200,0,0,,,7,2300,6,87707,,,,,1,0,,34,1,12,46,,,9,3949,1,129,29,10922,2,629,,,7548,16123,39346,,,2,2,1007,4856,123,488,4138,3069,1111,137,1248,3531,317226,568154
2005,2006,4/25/1980,LA,Lake Charles,,,,,0,,1,,,49,1,,11,61,15,76,,,,,,33,1,25,38,28,10,,,,,,,,20,,,,1,8,58,1,135292,,,1,65,0,0,1,65,,,1,135292,,,,,0,0,0,0,0,0,0,,,1,531,,,7,2061,,,,,3626,5504,11722,,,,,263,1262,85,521,1177,984,304,105,409,936,77934,277849
2005,2006,5/22/1937,MI,Lansing,,,,,1,,,,,99,8,,40,147,39,186,21,5,,,7,92,8,490,95,75,11,,,2,6,1,,,,2,,,2,29,400,4,1731337,4,7620,3,10,0,0,1,100,3,173,11,238003,1,65,1,50,0,0,0,16,0,0,16,3,2575,4,2309,1,33,37,8541,4,674,,,2690,21325,38163,6,,,9,621,3347,472,714,4130,4045,622,459,1081,2079,230981,1801941
2005,2006,7/3/2000,TX,Laredo,,,,,1,,,,,30,1,,1,32,22,54,,,,,,28,8,81,32,20,11,1,,,,,,,20,,,,6,56,12,0,0,,,,,1,70,,,0,0,1,150000,,,,,0,0,0,3,0,0,3,,,1,636,,,5,863,1,524,,,1680,6720,10426,,,1,11,131,2964,137,765,1015,690,452,15,467,875,229141,346200
2005,2006,10/18/1982,NM,Las Cruces,,,,,1,,,,,21,1,,12,34,37,71,8,3,,,2,42,7,41,45,13,20,10,2,,,,,,46,2,1,,4,5,14,,,0,0,,,0,0,1,50,,,1,8000,,,,,0,0,0,4,0,0,4,,,,,,,1,89,4,411,,,2157,7687,10348,,,,1,51,2048,191,81,2092,1196,272,42,314,1020,132646,498308
2005,2006,3/21/1995,NV,Las Vegas,,,,,1,,,,,27,1,,10,38,16,54,35,2,,,,12,5,5,25,14,3,7,,,,1,,,7,,,,5,5,50,0,0,,,,,0,0,1,23400,,,24,3000000,,,1,2300,0,0,0,7,0,0,7,,,1,930,,,7,2905,,,,,2100,10294,16236,0,,,,166,5364,415,327,4040,1612,566,131,697,791,539953,1700000
2005,2006,3/2/1988,KY,Lexington,,,,,1,,1,,,34,1,,15,50,25,75,2,1,,4,34,38,3,121,58,32,9,,2,1,9,5,,,6,,,,1,20,29,7,715955,4,72000,1,209,0,0,,,,,1,8000,,,,,0,0,0,11,0,0,11,,,1,870,1,46,14,3299,1,178,,,608,2560,7570,2,,,3,236,655,360,86,797,815,102,125,227,260,48070,1492784
2005,2006,,NE,Lincoln,,,,,1,,,,,120,7,,23,150,10,160,4,3,,2,,2,,135,133,84,1,48,,,,,,,1,5,,,,,2,3,263524,,,3,281,0,0,,,,,22,45973,1,15,1,2448,1,26,10,12,1,65,103,,,6,1744,,,27,5317,,,1,15,2076,5276,14531,35,,,45,523,1412,132,160,1500,1670,255,172,427,697,93988,570874
2005,2006,,AR,Little Rock,,,,,1,,1,1,2,54,2,,17,73,47,120,17,2,,,,72,30,234,88,52,16,19,1,,1,,,,38,1,,,,21,65,12,1145108,6,28068,26,830,0,0,23,1570,1,95,1,1598,,,5,29983,0,0,0,15,0,0,15,,,5,1144,2,703,29,6049,,,,,1525,5150,14586,1,,4,13,542,2608,304,472,1851,1383,340,240,580,780,107524,2752629
2005,2006,,CA,Los Angeles,1,,1,0,,6,3,1,,351,12,1,169,533,633,1166,75,5,8,5,11,216,170,1730,288,182,73,27,,,2,,4,,7,10,,,5,120,510,13,1569232,7,14200,8,4208,1,455,82,7200,8,1514,80,420305,2,125,4,202,1,45,55,15,12,20,80,5,11845,27,16497,23,14073,216,58874,9,2594,,,32000,240000,375963,6,,54,179,4366,82083,2395,1980,53715,23788,9327,1175,10502,12043,4448763,11012763
2005,2006,,KY,Louisville,,,1,,,0,2,1,1,91,10,2,55,158,60,218,,,,1,,102,70,796,112,89,9,7,4,,2,1,,,10,2,,,,35,141,2,207250,1,4000,5,1200,2,350,1,150,,,8,32000,,,,,0,0,0,6,0,0,6,3,4551,4,2273,5,3965,40,15499,3,550,1,40,975,7329,35188,6,,7,21,1843,2544,280,436,2879,2759,520,332,852,1597,196858,1180143
2005,2006,6/17/1983,TX,Lubbock,,,,,1,,,,,28,1,11,,40,6,46,6,1,,,,46,,24,62,55,7,,,,,,,,,,,,,,,2,500000,10,899000,,,0,0,,,,,,,,,1,37000,0,0,0,4,0,0,4,,,1,13,,,2,301,,,,,3000,7125,10456,,,,15,30,1564,214,200,1182,837,315,53,368,430,84780,514406
2005,2006,1/1/1946,WI,Madison,,,,,1,0,2,,,96,,,56,152,18,170,1,0,,,0,24,7,406,135,83,1,51,,,,,,2,,,,,7,23,139,4,535451,2,669,4,1023,0,0,18,1039,0,0,7,36120,1,375,,,0,0,0,20,0,0,20,1,2454,,,2,606,45,7231,2,301,,,7507,15558,33677,,,,14,885,3325,77,269,2913,2372,631,403,1034,1837,272787,957731
2005,2006,,NH,Manchester,,,,,1,1,2,1,,110,5,,84,199,57,256,17,2,1,3,,48,19,530,117,107,10,,,,,,,,20,,,,,,,2,336442,0,0,9,955,2,46,10,433,,,11,60013,,,,,0,0,0,13,1,1,14,4,4264,3,1692,1,892,22,4971,3,822,,,5100,28100,45855,1,,7,25,578,3282,133,355,3988,3135,557,142,699,2763,314471,1299500
2005,2006,,MI,Marquette,,,,,1,,2,,,45,5,,33,83,13,96,9,,,1,3,35,,56,74,41,7,23,,,3,,,,23,,,,,8,17,1,87000,,,1,123,0,0,,,,,6,2267,,,,,0,0,0,12,0,0,12,,,,,,,9,1461,,,,,1307,3636,6416,,,,3,100,680,43,128,917,1906,229,154,383,1209,67400,308357
2005,2006,1/16/1971,TN,Memphis,,,,,1,,,,,44,3,,19,66,20,86,7,2,1,1,,50,40,72,42,34,7,,1,,,,,,5,1,,,1,2,50,,,,,2,368,0,0,4,950,3,350,1,17500,,,,,0,0,0,14,0,0,14,1,1729,4,1409,2,1184,20,5324,1,520,2,56,545,4885,15666,0,,8,20,560,1426,136,237,1391,1069,176,148,324,451,67342,1516890
2005,2006,11/19/1981,NJ,Metuchen,,,,,1,,1,,,131,32,,38,201,46,247,27,,,1,,151,22,350,103,93,4,6,,,,,,,5,,,,7,52,177,1,357707,2,3662,2,91,0,0,2,290,6,224,9,17283,,,,,0,0,0,7,0,0,7,,,4,2298,2,1328,42,12207,,,1,48,994,41197,58079,,,14,92,1170,5895,122,350,6891,5964,1041,241,1282,3747,603214,1436225
2005,2006,8/13/1958,FL,Miami,,,1,,,2,2,,,174,6,1,83,264,89,353,73,3,1,4,12,150,55,314,111,102,9,,,,,,,,7,2,,,,52,121,2,1420399,3,12606,5,5897,1,350,15,4500,2,2024,6,5000,0,0,3,18203,1,10,35,28,0,5,43,2,11614,9,9820,4,3213,59,24147,2,1022,2,300,3958,37855,91973,19,,24,52,2750,15803,750,652,13755,8761,2410,337,2747,4455,752025,4196741
2005,2006,3/25/1985,DC,"Military Services, USA",,,1,1,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,3573,862,380,2762,2871,509,310,819,,,
2005,2006,,WI,Milwaukee,,,1,1,,1,,1,1,218,9,2,158,387,332,719,25,3,3,5,9,166,77,2327,217,161,23,29,1,,,3,,,,10,2,4,,43,379,11,2542433,1,1454,18,5104,0,0,4,566,5,3628,8,150150,4,164,18,22561,1,26,0,5,3,119,150,5,23754,7,3789,6,2985,118,28229,3,227,1,10,14748,34413,108305,60,1,8,95,3429,8686,349,549,8607,6038,1783,789,2572,5488,674736,2271840
2005,2006,,AL,Mobile,,,1,,,,1,,,70,7,,30,107,34,141,6,1,,0,,60,24,135,76,54,17,4,1,,,,,,11,3,,,5,16,28,1,167565,2,4875,3,299,1,148,4,403,,,11,69970,3,130,2,282,0,0,0,14,0,0,14,1,1867,3,1466,,,16,4722,,,,,926,3901,12896,12,,4,12,499,1133,152,291,1084,1085,181,149,330,657,67434,1669324
2005,2006,,CA,Monterey in California,,,,,1,,,,,50,,,28,78,19,97,3,2,,3,,5,36,153,46,35,5,4,1,,,2,,,8,,,,,,,1,142078,,,3,445,0,0,,,,,7,25000,,,,,0,0,0,5,1,6,11,,,2,662,3,1143,11,3050,3,740,,,1579,7444,14629,2,,5,12,316,5970,169,147,4028,1244,843,143,986,1222,195200,976071
2005,2006,,TN,Nashville,,,,,1,,1,,,31,3,,11,45,29,74,13,,,,,54,1,177,51,27,15,8,1,,,,,,3,2,,,1,6,20,5,249425,0,0,1,235,0,0,3,590,,,9,66350,,,,,0,0,0,15,0,0,15,1,893,2,1591,1,262,17,4000,2,609,,,1664,5246,14280,2,,,42,545,1571,224,345,1574,1385,237,200,437,439,69400,2189933
2005,2006,,LA,New Orleans,,,1,2,,2,1,1,,148,10,1,61,220,195,415,23,1,0,1,,186,103,695,142,103,32,7,,,,,,,8,1,,,,,,,,4,119053,26,2991,2,266,16,1498,6,6732,68,108145,11,226,15,5175,2,24,122,,2,32,56,3,11091,10,6196,13,10479,72,30342,10,2254,1,223,3911,14123,78675,93,,29,134,4396,5845,524,505,5723,5290,1451,436,1887,3980,490898,1361488
2005,2006,11/18/1957,MN,New Ulm,,,,,1,,,,,41,2,2,25,70,1,71,3,,,2,,3,,69,80,40,,26,1,,14,1,,,2,,,,,11,127,2,13379,2,9004,6,309,0,0,,,,,,,2,1725,1,100,0,0,0,6,0,0,6,,,3,459,,,17,2515,,,,,3413,6287,12680,,,,4,205,964,56,123,990,1168,187,167,354,765,68087,285338
2005,2006,,NY,New York,1,,,,,5,5,,,501,33,,153,687,849,1536,267,7,,5,9,365,437,3028,405,315,73,15,1,,,,,,,,,,17,176,236,13,1330137,2,4604,17,134723,89,4034,115,5117,40,22651,728,310190,67,1230,480,34342,2,37,10,,2,12,49,10,61705,23,14619,32,15415,209,78478,20,4095,8,295,3429,106435,284520,75,,89,416,5400,29461,913,1129,24816,20123,4498,1140,5638,14506,2542432,5649849
2005,2006,,NJ,Newark,,,1,1,,3,3,1,,437,46,25,226,734,186,920,71,12,0,18,36,210,111,1338,232,204,30,12,,,,,,,1,1,,,9,112,267,8,1489585,13,5214,6,697,0,0,147,5338,6,988,34,67436,2,38,11,2342,3,95,36,3,1,14,112,4,17663,14,7635,22,8804,106,30739,7,1277,5,201,6776,57191,130398,56,,37,246,3706,16967,532,564,10719,8221,3761,543,4304,11554,1319558,2835594
2005,2006,1/10/1966,OH,Newton (Melkite U.S.),,,1,,,,2,,,39,4,,7,50,15,65,2,2,,,2,44,,3,35,29,6,,,,,,,,8,,,,,,,,,,,,,0,0,,,,,,,,,,,1,1,0,,1,1,2,,,,,,,,,,,,,374,1305,1681,,,,,,332,19,16,367,398,111,15,126,186,24435,
2005,2006,8/16/1953,CT,Norwich,,,,,1,,1,,,77,6,1,51,135,54,189,17,2,1,2,14,68,20,238,78,66,10,2,,,,,,,10,23,,,1,9,19,,,,,3,250,0,0,,,,,1,60,,,,,,,0,11,1,15,26,,,4,2155,1,53,23,3628,,,,,2147,12637,20646,3,,4,35,423,2443,145,260,2580,2012,406,162,568,1804,229463,689771
2005,2006,1/13/1962,CA,Oakland,,,,,1,,1,,,106,2,,62,170,100,270,32,4,,0,0,99,65,368,86,50,14,21,,,,1,,,2,14,,1,4,25,158,,,,,2,3000,0,0,5,2100,7,31000,3,32000,1,2000,4,32000,0,0,0,13,3,271,284,3,6191,3,1909,6,4270,47,13060,,,,,5394,20659,51767,2,,13,30,1402,10331,542,695,7649,4004,1108,283,1391,2723,468718,4464379
2005,2006,,NY,Ogdensburg,,,,,1,,,,,86,6,,43,135,7,142,0,2,7,,0,65,20,146,111,68,3,38,,,2,,,,13,,,,1,16,632,,,,,3,348,0,0,,,,,4,29000,,,,,0,0,0,7,0,0,7,,,2,524,,,16,2109,,,,,2457,8056,13153,2,,,12,242,1316,324,91,1316,1145,325,152,477,1735,120085,490107
2005,2006,2/6/1973,OK,Oklahoma City,,,1,,,,,1,2,66,2,,27,94,29,123,12,1,,,,71,9,134,70,62,8,,,,,,,,47,,,,1,18,53,6,594154,2,400,5,360,0,0,2,365,,,,,1,30,,,0,0,0,17,0,0,17,1,779,2,915,,,17,3460,3,671,,,2778,9117,17347,,1,4,15,434,2340,301,593,2121,1203,376,263,639,782,105416,1891634
2005,2006,,NE,Omaha,,,1,,,,,1,1,139,4,,56,199,92,291,12,5,3,4,21,200,26,329,139,99,4,34,1,,,,,1,14,,1,,1,22,99,6,300798,0,0,4,375,0,0,6,140,3,150,11,135000,,,1,33000,0,0,0,24,0,0,24,2,7667,12,3323,5,2503,57,14695,1,68,1,45,3042,14518,45885,44,2,5,41,2079,4170,368,533,4057,3987,745,477,1222,1854,225936,881782
2005,2006,6/18/1976,CA,Orange in California,,,,,1,2,1,1,,105,10,1,10,126,127,253,16,7,1,3,15,80,7,337,58,47,7,4,,,,,,,4,4,,,1,27,202,3,780491,4,20412,1,67,0,0,2,157,5,216,9,3218689,,,1,98,0,0,0,29,1,19,48,,,3,4571,4,1411,35,13091,2,648,,,7985,35562,60316,6,,8,36,1241,16008,695,653,13413,5179,2266,567,2833,2862,1131464,2900000
2005,2006,6/18/1968,FL,Orlando,,,,,2,,1,,,92,6,,29,127,51,178,45,,,,,167,5,107,77,69,7,,,7,,,,,9,,2,,3,98,262,,,,,,,0,0,11,990,,,7,22936,1,12,,,0,0,0,15,0,0,15,,,5,2817,,,31,12092,,,1,60,4577,22085,41646,3,,5,21,909,6693,438,658,5968,4381,807,420,1227,3460,369151,3736180
2005,2006,11/18/1996,NJ,Our Lady of Deliverance - Syriac,,,,,1,,,,,9,2,,,11,,11,,,,,,3,,,9,8,,1,,,,,,,4,,,,,,,,,,,,,0,0,,,,,,,,,,,0,2,0,,0,0,2,,,,,,,,,,,,,54,324,380,,,,,,54,6,6,60,60,32,6,38,22,18200,
2005,2006,3/12/1994,LA,Our Lady of Lebanon of L.A.,,,,,1,,1,,,32,,,2,34,18,52,,1,,1,,13,,6,26,20,6,,,,,,,,11,,1,,,,,,,,,,,1,20,1,200,,,,,,,,,,,0,2,0,0,2,,,,,,,1,35,,,,,510,2300,2847,1,,,,1,352,19,77,282,291,91,26,117,114,41232,
2005,2006,1/1/1982,NY,Our Lady of Nareg for Armenians,,,,,1,,,,,3,,,,3,8,11,,,,,,2,,11,7,3,4,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,,0,0,,,,,,,,,,4,951,,,,31,982,2,,,10,79,118,3,,44,118,12,73,85,44,25000,
2005,2006,12/9/1937,KY,Owensboro,,,,,1,,,,1,51,3,0,20,74,17,91,4,0,2,,,2,2,218,79,42,3,24,,,6,5,,,,,,,,17,36,1,401000,,,2,225,0,0,3,184,,,2,33000,,,,,0,0,0,10,0,0,10,1,750,3,808,,,16,3058,,,,,1232,3284,9142,3,,,12,335,959,158,233,966,975,230,195,425,513,52379,837046
2005,2006,10/24/1984,FL,Palm Beach,,,,,1,,1,,,77,3,,32,112,28,140,9,1,1,1,1,50,6,133,49,44,5,,,,,,,,4,,,,6,29,85,,,,,,,0,0,,,,,27,21000,3,18,0,0,1,4,61,11,0,0,15,,,3,2196,,,14,5784,2,614,,,2665,15954,27228,6,,2,18,582,4796,352,274,4067,2771,757,421,1178,2749,276003,2068981
2005,2006,2/21/1969,OH,Parma-Byzantine,,,,,1,,,,,27,2,,11,40,1,41,7,,,,,8,,9,31,29,,2,,,,,,,5,1,,,,2,,,,,,,,,,2,38,,,5,10000,,,,,,,,,,,,,,,,,,2,239,,,,,149,478,866,,,,3,14,106,11,35,60,102,24,17,41,182,12371,
2005,2006,7/31/1963,NJ,Passaic - Byzantine,,,,,1,,1,,,56,7,,14,77,12,89,2,,,,,23,1,18,88,50,7,31,,,,,,,4,,,2,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,2,0,0,2,,,,,,,,,,,,,346,1319,2667,,,,,,255,6,24,296,244,52,20,72,510,21808,
2005,2006,12/9/1937,NJ,Paterson,,,,,1,,1,2,5,145,15,,84,244,159,403,20,3,0,3,23,206,35,776,111,97,9,5,,,,,,,,5,,,2,41,110,3,780000,,,7,450,1,70,6,1700,2,1500,13,65000,12,90,,,0,0,0,27,3,8,35,2,1893,4,2623,4,1277,55,13640,3,595,,,22860,35580,67503,17,,6,105,1265,8058,156,215,7652,4758,1207,343,1550,3548,425411,1140818
2005,2006,11/6/1975,FL,Pensacola-Tallahassee,,,,,1,,,,,50,9,,18,77,14,91,28,3,,3,9,57,6,35,49,43,6,11,,,,,,,9,,,,,,,1,24304,,,3,,0,0,,,,,4,29052,,,2,24,0,0,0,14,0,0,14,,,2,793,,,9,2492,,,1,16,1703,5511,10529,1,,,7,234,877,181,180,1001,790,173,101,274,476,65209,1320827
2005,2006,,IL,Peoria,,,,,1,,,1,2,147,8,1,93,249,38,287,8,4,0,1,,110,13,250,163,149,16,16,,,,,,,26,,,1,,18,54,8,2441445,,,5,575,1,18,2,527,,,1,8845,1,25,,,0,0,0,43,0,0,43,1,440,8,2627,0,0,43,10524,,,,,2249,10773,26260,14,,3,7,958,2855,424,463,2719,3272,586,397,983,2177,274008,1748316
2005,2006,,PA,Philadelphia,1,1,,,,4,2,1,1,479,28,,142,649,379,1028,33,5,6,,,213,116,3180,274,251,23,,,,,,,,7,21,1,2,6,166,351,7,798437,1,212,41,5988,3,749,2,126,5,1589,18,78625,7,468,9,15234,1,46,104,,1,8,54,11,38846,21,21260,15,7653,200,66084,15,4630,5,277,1306,55138,195248,98,,42,535,8971,15187,1153,513,14281,14008,3751,1526,5277,12272,1462388,3882573
2005,2006,5/28/1913,PA,Philadelphia-Ukrainian,,,1,1,,1,2,,,47,,,8,55,5,60,6,,,,,5,,77,71,49,4,22,,,,,,,,,,2,,35,10,,,,,1,240,0,0,1,60,,,,,,,,,1,3,5,,0,0,3,1,805,,,1,394,5,673,,,,,145,833,2853,,,,28,340,224,15,29,145,239,125,15,140,359,60200,
2005,2006,12/2/1969,AZ,Phoenix,,,,1,1,,1,,,79,3,,38,120,107,227,67,1,,2,,235,15,218,89,62,12,,3,,1,1,,1,25,,,,13,176,420,1,351389,1,99800,11,680,0,0,25,1230,8,850,13,1740000,1,23,,,0,0,0,22,0,0,22,,,5,3722,1,1239,28,9263,,,,,6191,33888,54325,6,0,4,39,868,9798,4734,910,7205,4931,1227,324,1551,3420,551721,4208723
2005,2006,,PA,Pittsburgh,,,,,1,1,2,,,289,19,1,107,416,112,528,40,2,1,1,,47,34,1326,214,189,11,14,,,,,,,,1,,1,3,67,209,1,204093,,,9,2010,0,0,10,1266,5,6610,8,73268,1,175,1,110,1,10,0,11,0,0,21,3,13603,8,3146,4,709,98,21296,4,774,2,174,6587,46148,92458,8,,8,78,1817,6738,292,738,7516,8220,1807,762,2569,9220,781811,1956597
