Year,Year_OCD,Year established,ST,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,MinorBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2009,2010,,PA,Harrisburg,,,,,,0,,,,98,7,,37,142,32,174,11,4,,1,0,46,1,359,89,75,11,3,,,,,,,8,,,,1,16,77,1,254408,,,3,396,1,30,,,4,349,18,2844,,,,,,,,27,,,27,,,7,3819,,,38,8563,1,24,,,1624,16402,30459,1,,,34,778,2075,614,321,390,3549,3030,385,371,756,2245,232117,2156331
2009,2010,,CT,Hartford,,,1,1,,2,,,,193,13,,105,311,96,407,43,2,,4,,272,28,715,213,164,13,36,,,,,,,1,,,,3,36,107,3,889526,2,4901,6,2946,,,9,350,2,173,86,52000,9,33,,,1,1,,46,1,150,196,2,4349,4,2000,5,2677,56,11680,2,216,,,13499,45807,80424,9,,12,23,1052,6236,292,228,308,7773,7192,1214,213,1427,7827,624230,1911158
2009,2010,,MT,Helena,,,,1,1,0,,,,40,5,1,32,78,6,84,5,0,0,0,0,28,3,31,57,40,3,5,4,,2,2,,,39,14,,,0,7,,2,284212,,,,,,,3,129,,,,,,,,,1,12,,12,,,12,1,1428,2,334,,,4,960,,,,,867,2759,6360,1,,2,1,121,573,192,0,140,719,742,140,54,194,817,54460,551627
2009,2010,9/10/1941,HI,Honolulu,,,,,1,0,,,,38,7,,13,58,58,116,27,1,1,,62,67,33,165,66,36,26,4,,,,,,,24,,,,2,8,51,,,2,1687,1,440,,,1,440,1,29,1,242,,,,,2,2,,6,,,8,1,2688,3,893,4,2107,23,5705,4,772,,,2365,5039,19577,5,,12,46,846,2542,163,121,210,1774,1097,403,132,535,1603,237206,1285498
2009,2010,6/5/1977,LA,Houma-Thibodaux,,,,,1,0,,,,43,1,,18,62,7,69,31,,,,,32,6,29,39,37,,2,,,,,,,3,,,,5,9,15,,,,,1,60,,,1,116,1,60,,,,,,,,,,12,,,12,,,3,1919,,,10,3955,,,,,2552,4901,13339,,,4,4,373,1310,33,50,55,1233,992,293,30,323,1272,105836,202000
2009,2010,12/19/1944,IN,Indianapolis,,,1,,,0,,1,3,101,2,,48,151,87,238,20,5,3,,,26,29,621,139,95,10,16,1,,9,1,,2,12,,,,2,43,286,2,1237087,,,3,372,,,1,93,2,909,16,140000,,,,,1,13,12,13,1,111,137,2,3820,7,3641,4,2237,61,16937,1,75,,,3431,12311,42589,5,,2,18,1749,4064,385,428,506,3914,3194,624,386,1010,2007,226216,2430606
2009,2010,6/6/1977,MS,Jackson,,,,,1,0,1,,,36,1,,18,55,29,84,,1,,,,7,9,172,75,31,12,16,1,1,5,5,4,,26,,1,1,2,8,36,1,119754,2,9142,1,450,3,450,2,227,7,6513,17,21488,3,63,3,78,,,,10,,,10,3,42,4,1198,,,15,3102,,,,,1120,3753,9225,,,3,9,353,924,66,66,209,742,439,134,123,257,416,50114,2111593
2009,2010,7/2/1956,MO,Jefferson City,,,,,1,0,,,,60,2,,31,93,12,105,13,,2,,,47,1,62,95,49,6,28,3,,3,1,,,15,,,,1,14,120,1,258234,16,130171,,,,,,,,,2,,,,,,,,,18,,,18,,,2,956,,,37,6494,,,,,2350,3575,13393,8,,1,11,605,1168,132,134,303,1279,1096,285,222,507,826,80708,876490
2009,2010,3/24/1949,IL,Joliet in Illinois,,,,,1,0,1,1,1,119,4,1,58,182,110,292,10,3,,5,18,209,63,496,120,98,13,9,,,,,,,10,,,,,34,268,3,759596,,,16,84001,,,4,1630,1,1904,5,33651,1,124,,,,,,28,,,28,3,14619,3,1823,4,3584,54,17151,,,,,4561,47873,89639,23,,21,31,2295,8075,196,205,598,9638,8268,1259,333,1592,3460,655415,1888772
2009,2010,6/23/1951,AK,Juneau,,,,,1,0,,,,6,1,,3,10,2,12,,,,,,3,,3,9,5,3,,,1,,,,,17,,,,,3,11,1,45000,,,,,,,1,100,,,1,10000,,,1,15000,,,,1,,,1,,,,,,,1,125,,,,,452,82,660,,,,,10,60,14,8,7,86,74,9,4,13,28,10000,75000
2009,2010,7/21/1971,MI,Kalamazoo,,,,,1,0,2,,,44,4,,18,66,8,74,6,4,,,36,40,2,217,46,39,5,1,3,,1,,,,13,1,,,2,1,,3,467065,5,623455,4,450,,,16,430,4,283,7,40469,,,,,,,,13,,,13,,,3,651,,,19,2656,,,,,1443,6050,10813,,,,2,230,1277,0,194,195,1203,1116,226,114,340,828,105844,949063
2009,2010,8/9/1952,KS,Kansas City in Kansas,,,1,1,,0,,1,2,71,2,1,28,102,56,158,16,3,,1,,3,14,510,110,59,10,41,,,,,,,,,,,1,13,86,3,577426,4,21540,3,647,,,2,164,,,5,33292,,,,,,,,26,,2,28,3,4611,6,3355,1,178,38,12017,3,160,,,2359,14197,36905,,,,15,1106,3730,239,270,498,3742,3593,626,386,1012,1438,202006,1300373
2009,2010,8/29/1956,MO,Kansas City-St. Joseph,,,,,1,0,1,1,,65,3,1,27,96,87,183,5,2,1,,,58,34,242,86,60,18,6,1,,1,,,,12,,,,2,3,93,3,307377,,,11,2338,,,8,1663,,,7,223949,1,32,2,173,1,6,110,21,,,27,2,5609,4,1209,4,2367,28,7766,1,320,,,1901,6672,25871,5,,5,18,1548,2159,215,242,412,2510,1823,440,341,781,1109,135966,1489890
2009,2010,9/8/1988,TN,Knoxville,,,,,1,0,,,,48,4,,10,62,11,73,5,2,,,,53,10,27,45,35,3,7,,,,,,,2,2,,,,2,20,2,388772,1,310,1,600,,,,,2,1069,7,50455,,,,,,,,9,,,9,,,2,1135,,,8,2170,,,,,1375,3581,8270,2,,,6,203,1203,75,105,259,1074,742,135,124,259,308,60295,2330795
2009,2010,,WI,La Crosse,,,,,,0,,,,98,7,3,58,166,18,184,40,,,,,42,4,393,165,106,6,53,,,,,,,,,,,,13,40,9,608548,,,10,1047,,,2,144,6,9874,2,3085,,,,,1,7,1,27,,,34,1,3088,7,1565,,,63,7138,,,,,3798,12471,28094,10,,,17,832,2307,0,150,227,2529,2491,548,270,818,1983,196246,849626
2009,2010,10/21/1944,IN,Lafayette in Indiana,,,,,1,0,,,,64,28,,29,121,14,135,6,1,,,,18,3,67,63,45,6,12,,,,,,,,,,,3,18,90,9,1074224,,,1,590,,,,,,,,,,,,,,,,30,,,30,3,6121,2,838,,,18,4116,,,,,3103,9637,23845,1,,3,8,392,1860,148,191,359,2291,1639,260,182,442,761,100691,1296384
2009,2010,1/11/1918,LA,"Lafayette, LA",,,,,1,0,,,,111,1,1,43,156,40,196,9,3,,3,,79,16,158,121,83,17,16,5,,,,,,29,,,,1,6,49,1,107667,,,28,3600,,,,,15,7873,6,100445,,,,,,,,32,1,15,47,,,9,3553,1,120,30,10699,2,781,,,6834,14524,36559,,,,2,995,4094,151,65,307,3885,3068,920,152,1072,3442,322507,568154
2009,2010,4/25/1980,LA,Lake Charles,,,,,1,0,1,,,37,2,,8,47,12,59,8,,,1,,25,1,16,38,29,6,3,,6,,,,,8,,,,1,16,,1,79988,,,1,118,,,2,74,,,3,2402,,,,,,,,9,,,9,,,1,656,,,7,2066,,,,,2124,4979,9834,,,,1,233,1055,0,49,49,1105,902,219,75,294,1080,75983,284611
2009,2010,5/22/1937,MI,Lansing,,,,,1,0,1,,,90,9,,50,149,42,191,19,1,,5,13,102,8,429,86,68,9,5,1,,2,1,,,,2,4,3,,23,331,5,1511775,6,20967,3,332,,,1,100,3,173,11,290083,1,60,,,,,,36,6,,36,1,2365,4,2123,1,40,33,7165,2,347,,,3526,18249,33851,2,,1,8,555,2687,237,266,464,3482,3298,455,332,787,1991,217672,1790849
2009,2010,7/3/2000,TX,Laredo,,,,,1,0,,,,28,,,2,30,19,49,,,,,,27,7,69,32,22,10,,,,,,,,17,4,,,4,17,12,,,,,,,1,57,,,,,1,151685,,,,,,,,5,,,5,,,1,436,,,5,1209,1,580,,,2586,6458,11274,1,,1,7,147,2692,255,55,56,3100,1450,410,18,428,1056,279046,328290
2009,2010,10/18/1982,NM,Las Cruces,,,,,1,0,,,,24,,,9,33,44,77,6,2,,1,,40,3,41,45,16,18,10,1,,,,,,46,1,,,2,3,59,,,,,,,,,1,50,,,1,8000,,,,,,,,6,,,6,,,,,,,,,5,597,,,2487,5540,8630,,,,,53,1892,159,57,259,1691,1055,300,29,329,822,132646,498308
2009,2010,3/21/1995,NV,Las Vegas,,,,,1,0,,,,22,4,,13,39,19,58,32,,,1,,16,4,3,28,12,3,13,,,,,,,6,,,,4,3,31,,,,,,,,,,,,,24,6300000,,,1,3575,,,,6,,,6,,,1,1169,,,7,2649,,,,,2996,10442,17262,2,,,,225,5965,264,341,876,4590,1835,541,112,653,804,716000,1925000
2009,2010,3/2/1988,KY,Lexington,,,,,1,0,1,,,36,3,,11,50,24,74,,1,,1,,57,3,91,50,38,14,,2,,7,1,,,13,,,1,,28,43,11,777247,4,54000,1,209,,,,,,,1,8000,,,,,,,,10,,,10,,,1,842,1,68,14,2928,1,142,,,717,3265,7972,2,,,9,345,861,25,85,188,843,848,118,92,210,299,46798,1567853
2009,2010,,NE,Lincoln,,,,,1,0,,,,121,6,,25,152,10,162,3,4,3,4,,3,,137,133,82,1,50,,,,,,,1,5,,1,,137,2,3,218396,,,3,256,,,,,,,21,26748,1,13,1,3229,1,29,,15,1,75,118,,,6,1764,,,25,5302,,,1,13,1941,5019,14157,30,,,38,442,1088,187,121,148,1487,1526,263,182,445,677,95445,580275
2009,2010,,AR,Little Rock,,,,,1,0,1,1,,52,,,15,67,37,1004,25,,,2,,83,27,181,88,55,14,18,1,,,,,,38,1,,,1,16,72,12,862562,5,42029,26,969,,,27,1329,1,133,5,46875,,,9,22191,,,,27,,,27,,,4,1011,2,665,28,5556,,,,,2105,9484,18848,3,,4,9,544,2733,250,228,510,2638,1649,347,240,587,863,122842,2855390
2009,2010,,CA,Los Angeles,1,,1,,,6,2,,1,342,13,,176,531,548,1079,124,6,3,7,9,315,103,1956,287,173,58,41,1,,2,4,8,,9,15,,,13,139,691,14,2500227,5,9127,5,2628,1,250,19,1053,1,95,29,272617,6,823,4,289,1,52,39,1,11,12,65,5,12999,26,14908,24,13467,214,50010,9,2320,,,37103,89113,219991,30,2,15,217,3612,82432,3648,1597,6315,47220,27799,6927,849,7776,11834,4180859,11669322
2009,2010,,KY,Louisville,,,1,1,,0,,1,2,84,8,2,56,150,56,206,,,,,,120,59,697,102,77,7,14,3,,,1,,,9,2,,6,,13,169,2,210500,1,5689,5,1200,2,850,6,300,,,8,40000,,,,,,,,14,,,14,3,5595,4,2256,5,4181,36,13927,3,562,1,75,1009,6025,33644,7,,4,23,1883,2258,211,195,450,2508,2657,460,245,705,1542,192450,1219650
2009,2010,6/17/1983,TX,Lubbock,,,,,1,0,,,,33,3,,11,47,7,54,,1,,,,49,,19,62,52,10,,,,,,,,,,,,,10,22,2,290800,20,57600,,,,,,,,,1,30000,,,,,,,,6,,,6,,,1,49,,,2,411,,,,,1885,4552,6903,,,,2,52,1163,190,150,132,1134,860,232,44,276,541,80742,451995
2009,2010,1/1/1946,WI,Madison,,,,,1,0,2,,,83,3,,50,136,18,154,16,3,,2,,20,6,396,132,75,1,55,,,,,,1,,,,,7,22,708,3,444437,3,137095,6,567,,,23,909,,,14,45588,1,271,,,,,,25,,,25,1,2550,,,2,739,44,7189,2,313,,,6212,12326,29363,,,2,10,587,2522,80,81,171,2667,2146,452,290,742,1667,278578,996348
2009,2010,,NH,Manchester,,,,,1,1,2,1,,91,7,,90,188,59,247,31,,,2,,55,18,439,98,86,12,,,,,,,,14,,3,7,,,,2,433644,,,9,1150,2,45,,,,,11,69000,,,,,,,,7,,,7,4,4338,3,1454,2,901,20,3956,5,816,,,4602,10816,26890,,,,11,391,2584,120,94,271,3341,2645,403,114,517,2697,309987,1315809
2009,2010,,MI,Marquette,,,,,1,0,2,,,48,2,35,,85,7,92,6,2,,,,47,,49,72,40,7,19,,,3,,,,22,,,,,7,17,1,107500,,,1,109,,,,,,,8,2100,,,,,,,,9,,,9,,,,,,,9,1260,,,,,875,2587,4731,,,,1,96,559,39,26,90,589,189,205,108,313,1325,48630,300000
2009,2010,1/16/1971,TN,Memphis,,,,,1,0,,,,48,4,,10,62,19,81,7,,,6,,64,30,55,42,35,7,,,,,,,,5,1,,,1,3,46,,,,,3,1102,,,5,850,2,350,1,12000,,,7,800,,,,24,,,24,1,1773,4,1488,3,1229,22,5065,1,676,1,6,795,3421,14477,1,,7,14,657,1359,168,91,252,1429,1101,107,122,229,437,74254,1503679
2009,2010,11/19/1981,NJ,Metuchen,,,,,1,0,1,,,127,18,,43,188,42,230,29,3,,2,,164,20,309,103,88,8,8,,,,,,,6,3,,,16,149,109,1,398274,4,37702,5,1870,,,2,279,6,141,9,20772,1,5,,,,,,11,,,11,,,3,2114,2,1149,32,9353,,,1,45,1135,35956,49763,,,10,49,935,4839,162,110,293,6313,5756,843,212,1055,3554,566087,1347827
2009,2010,8/13/1958,FL,Miami,,,1,,,2,2,,,171,7,1,82,261,76,337,70,3,1,1,,128,48,277,101,93,8,,,,,,,,4,2,,2,13,34,107,2,837923,10,10938,5,5096,2,255,7,3211,2,310,16,28695,2,153,9,5431,1,19,55,13,,,,2,11000,9,9167,4,3270,50,20331,2,1120,2,1143,3647,36340,86080,32,,25,66,4086,13692,871,640,785,11269,8246,1852,241,2093,4129,703950,4221722
2009,2010,3/25/1985,DC,"Military Services, USA",,,1,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4926,0,825,358,2771,2165,414,287,701,,,
2009,2010,,WI,Milwaukee,,,1,1,,2,1,1,2,179,15,2,146,342,321,663,39,6,2,2,10,171,61,1402,210,138,37,28,1,,,6,,,,,1,2,5,34,372,10,1212268,1,10250,16,3042,,,4,580,5,2213,12,160627,3,164,17,26089,1,21,,6,2,149,176,5,25418,7,3541,6,2960,104,27407,2,203,1,11,6501,29545,95762,53,,12,110,4124,7298,383,192,442,7776,5664,1314,628,1942,4969,657519,2315958
2009,2010,,AL,Mobile,,,1,1,,0,,,,61,7,,29,97,36,133,5,,,3,1,55,10,112,76,52,14,10,,,,,,,10,3,,,2,5,33,1,170433,3,6119,4,1613,1,65,4,365,1,10,11,58653,3,134,2,256,,,,18,,,18,1,1867,3,1526,,,15,4523,,,,,709,3442,12085,2,,5,5,504,1060,55,216,302,857,1127,151,176,327,566,69317,1717010
2009,2010,,CA,Monterey in California,,,,,1,0,1,,,57,1,,23,81,27,108,18,2,,1,4,19,30,87,46,42,3,,1,,,,,,7,,,,,,,1,,,,,,,,,,,,4,12557,,,,,,,,10,,,10,,,2,566,3,1034,11,2588,3,664,,,753,3069,8684,1,,1,8,282,6917,261,139,233,4715,1408,882,122,1004,1182,196274,981371
2009,2010,,TN,Nashville,,,,,1,0,,,,29,1,,12,42,26,68,19,1,,2,,73,2,231,53,29,14,9,1,,,,,,3,2,2,,1,2,32,4,615143,,,2,338,,,3,783,,,8,55858,,,,,,,,17,,,17,1,1983,2,1508,1,265,16,3862,2,633,,,1454,6416,16138,,,,44,640,1669,141,172,427,1677,1321,222,202,424,497,75593,2248497
2009,2010,,LA,New Orleans,,,1,3,,1,1,1,,130,12,,66,208,153,361,,3,,1,23,189,59,449,108,82,22,4,,,,,,,10,2,,,,,,,,12,120980,26,2143,1,16,8,952,3,4582,72,106575,12,194,5,693,2,19,122,1,3,14,34,3,9666,10,5004,13,9438,56,23074,5,1617,1,191,3623,9938,62585,26,4,16,79,3199,4470,183,163,140,4281,3183,1165,360,1525,3491,471783,1179459
2009,2010,11/18/1957,MN,New Ulm,,,,,1,0,,,,42,,2,22,66,,66,3,,,,,3,,62,76,39,,26,,,7,4,,,,,,1,,11,54,1,8718,2,9054,6,292,,,,,,,,,2,,,,,,,9,,,9,,,3,389,,,16,1918,,,,,2719,5445,10480,,,,3,157,849,35,15,76,914,932,198,128,326,690,63011,281802
2009,2010,,NY,New York,1,,1,,,4,5,,,460,42,,135,637,868,1505,295,3,2,7,6,374,324,2799,371,287,75,9,,,,,,,,,,,28,110,389,7,862000,2,4800,17,136000,31,2617,375,4856,26,1964,629,293664,52,614,460,10104,2,52,33,1,8,125,178,10,43252,12,4418,43,23202,187,51290,29,4820,8,153,7810,96623,231746,18,,33,104,4310,23494,1841,938,828,21638,18273,3914,765,4679,13180,2608299,5796221
2009,2010,,NJ,Newark,,,1,1,,4,3,1,,436,56,14,223,729,165,886,82,13,,13,,167,74,1003,222,182,24,16,,,,,,,,,,2,4,64,502,5,621226,1,8000,4,476,568,,4,575,6,893,23,71803,,,,,3,100,64,7,35,,142,4,14544,11,6244,21,8134,84,18406,5,1170,,,4042,70021,125703,30,,16,16,2482,13936,3131,301,216,12224,9576,2468,363,2831,9883,1318557,2784183
2009,2010,1/10/1966,,Newton (Melkite U.S.),,,1,,,0,2,,,37,3,,6,46,14,60,,,,,5,51,,5,40,36,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,,,,,,,,,,,,,200,1199,1402,,,,,,210,0,10,12,219,230,53,16,69,,24791,
2009,2010,8/16/1953,CT,Norwich,,,,,1,0,,,,67,8,,40,115,52,167,12,1,,1,,72,24,203,76,55,12,9,,,,,,,6,10,,,,1,17,,,,,2,239,,,,,,,1,85,,,,,,,,5,1,30,35,,,3,1892,2,411,19,2839,,,,,1688,14974,21839,2,,7,27,325,1706,69,67,304,2327,2107,330,119,449,2004,238388,697653
2009,2010,1/13/1962,CA,Oakland,,,,,1,0,1,,,96,10,,54,160,200,360,43,1,,1,,120,92,336,84,47,14,22,,,,1,,,1,17,,,,23,132,,,,,2,213,,,1,462,6,20304,4,664718,1,865,,,,,,24,4,375,399,2,5149,3,1792,6,4131,45,11776,2,121,,,6005,19970,49243,48,,37,50,1933,8415,490,297,398,8443,4755,902,171,1073,2478,431212,2517141
2009,2010,,NY,Ogdensburg,,,,,1,0,,,,72,5,,53,130,5,135,3,,,,12,70,8,113,105,64,2,37,1,,1,,,,10,,,,,18,832,,,,,1,128,,,,,,,4,30000,,,,,,,2,5,,,5,,,2,352,,,13,2020,,,,,1552,6016,9945,2,,,10,186,1075,55,32,32,1039,990,241,119,360,1668,108078,491438
2009,2010,2/6/1973,OK,Oklahoma City,,,1,,,0,,1,3,60,1,,26,87,27,114,20,2,,,12,100,8,97,67,57,8,,,,,,,,44,,,,1,11,70,5,289950,1,108,6,385,,,2,122,,,,,1,30,,,,,,18,,,18,1,709,2,1033,,,18,4175,2,391,,,3394,10065,19785,6,,2,7,384,2313,317,210,501,2593,1393,401,224,625,720,108871,2998568
2009,2010,,NE,Omaha,,,1,,,0,1,1,2,133,8,,55,196,80,276,5,1,,,8,237,23,288,132,92,3,35,1,,,1,,,16,,,1,,25,106,4,239337,,,3,284,,,31,4166,2,9127,11,98231,,,1,78387,,,,28,,,28,2,8485,13,3167,5,2576,55,14201,1,72,1,57,3631,15428,47645,18,2,4,20,1539,4271,176,160,483,4181,3712,814,495,1309,1728,224920,909580
2009,2010,6/18/1976,CA,Orange in California,,,,,1,2,1,1,,117,8,,50,175,84,259,30,6,1,1,12,101,12,323,57,44,6,7,,,,,,,5,5,,1,,21,626,3,796750,5,26973,1,57,,,2,150,5,331,13,501899,,,1,98,,,,30,,,30,,,3,4381,4,2294,32,11752,3,1328,,,11214,32061,63060,17,,6,29,1681,14806,712,487,1618,11920,6309,1785,427,2212,2763,1280159,3010759
2009,2010,6/18/1968,FL,Orlando,,,,,1,0,1,,,96,4,1,35,136,37,173,35,1,,1,14,181,7,87,79,70,9,,,,,,,,12,2,,,3,27,202,,,1,148,,,,,12,564,1,18,7,56620,1,64,,,,,,25,,,25,,,5,2653,,,31,11438,,,1,60,3861,22359,40396,1,,4,10,979,6286,462,334,557,6260,4740,775,330,1105,3540,413643,4074074
2009,2010,11/18/1996,,Our Lady of Deliverance - Syriac,,,,,1,,,,,9,2,,,11,,11,,,,,,3,,,9,,8,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,54,324,380,,,,,,54,,6,6,60,60,32,6,38,22,18200,
2009,2010,3/12/1994,,Our Lady of Lebanon of L.A.,,,,,1,,1,,,28,3,,3,34,15,49,,,,1,17,14,,5,28,20,7,,,,,,,,10,,,,,5,,,,,,,,1,25,1,150,,,,,,,1,70,,,,4,,,4,,,,,,,,,1,39,,,555,1456,2054,,,,,1,406,,32,16,348,411,104,30,134,192,45232,
2009,2010,1/1/1982,,Our Lady of Nareg for Armenians,,,,,1,,,,,3,,,,3,8,11,,,,,1,2,,7,7,3,4,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,76,3,1048,,,,,,35,1125,2,,,8,78,81,2,4,,39,87,32,29,61,,25000,
2009,2010,12/9/1937,KY,Owensboro,,,,,1,0,1,,,52,1,,20,73,18,91,13,,,2,,3,1,179,79,38,12,25,,,1,3,,,,,,,,12,60,1,268590,,,2,210,,,3,210,3,218,2,9469,,,,,,,,16,,1,16,1,719,3,732,,,15,3267,,,,,1155,3274,9163,2,,,16,325,908,112,110,240,1023,947,211,153,364,553,51241,867967
2009,2010,10/24/1984,FL,Palm Beach,,,,,1,0,1,,,81,4,,35,120,30,152,4,2,,2,41,91,2,115,50,44,6,,,,,,,,3,,,,2,29,81,,,,,5,435,,,5,700,,,18,17500,,,,,1,15,51,2,,,17,,,3,1573,,,14,4501,2,543,,,4598,11987,23219,,,,16,545,4043,244,180,415,3966,2656,539,147,686,2395,279823,1970000
2009,2010,2/21/1969,,Parma-Byzantine,,,,,1,,,,,27,3,,12,42,1,43,6,,,1,1,13,,8,30,28,,2,,,,,,,5,1,,1,,6,,,,,,,,,,1,57,,,5,16500,,,,,,,,2,,,2,,,,,,,1,170,,,,,118,375,665,,,,3,9,73,1,6,19,50,69,19,3,22,138,8752,
2009,2010,7/31/1963,,Passaic - Byzantine,,,,,1,,1,,,52,4,,14,70,13,83,3,,,,27,27,1,17,84,50,5,28,1,,,,,,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,752,936,,,,,,124,2,5,6,131,126,37,11,48,478,17300,
2009,2010,12/9/1937,NJ,Paterson,,,,,1,0,1,2,5,152,16,,80,248,126,374,22,8,1,7,12,212,30,728,111,99,8,4,,,,,,,,5,,,3,26,120,3,949712,,,6,440,1,70,6,1600,2,1500,12,64000,12,90,,,,,,41,2,4,45,2,2156,4,2518,4,1342,41,10130,3,521,,,9572,33344,59628,16,,8,60,838,6977,93,128,219,6998,4942,1025,264,1289,3216,424722,1129405
2009,2010,11/6/1975,FL,Pensacola-Tallahassee,,,,,1,0,,,,49,7,,14,70,18,88,16,,,3,17,67,5,27,49,39,5,5,,,,,,,8,,,,5,11,60,1,44631,,,2,893,,,,,,,4,21000,,,2,42,,,,11,,,11,,,2,680,,,7,1891,,,,,1081,3915,7578,3,,,9,201,976,120,107,225,1063,923,158,118,276,538,62420,1381566
2009,2010,,IL,Peoria,,,,,1,0,,2,1,138,15,,45,198,30,228,15,2,,2,,158,9,215,159,129,20,10,,,,,,,28,5,,,,13,24,9,3861879,,,4,410,,,2,244,1,22,1,36746,,,,,,,,29,,,29,1,425,7,2734,,,42,10022,,,,,1037,7489,21736,13,,2,10,990,1828,0,213,377,2056,2434,336,248,584,1463,161242,1465840
2009,2010,,PA,Philadelphia,1,1,,,,4,2,2,,438,18,,147,598,369,967,31,6,,,,245,101,2763,267,242,25,,,,,,,,7,17,,1,1,127,227,7,842614,1,153,35,5911,2,530,1,59,3,1943,18,108279,7,895,15,20879,1,46,98,,1,14,60,11,41151,20,17903,15,7662,180,54677,17,4689,5,226,1249,52643,180240,92,,35,430,8919,13918,661,431,457,12750,12772,3202,1253,4455,11369,1464938,3892194
2009,2010,5/28/1913,,Philadelphia-Ukrainian,,,1,1,,1,,,,39,,,8,47,5,52,8,1,,1,2,7,,55,66,42,2,22,,,,,,,,,,,,33,2,,,,,2,280,,,1,60,,,,,,,,,1,2,12,1,,,3,1,969,,,1,380,4,674,,,,,120,509,2655,1,,,6,64,222,5,7,52,217,250,55,14,69,417,14980,
2009,2010,12/2/1969,AZ,Phoenix,,,,,1,0,1,,,88,2,,57,147,95,242,61,3,,3,,239,17,190,92,62,17,8,2,,1,1,1,,23,3,,,6,43,376,2,590420,1,15460,15,774,1,3,9,777,28,5462,27,1480618,20,142,1,1449,,,,23,3,,23,,,5,3761,1,1270,32,9581,,,,,3324,24768,42737,7,,3,33,857,7640,707,354,1342,8233,10474,891,239,1130,2737,764140,4494940
2009,2010,,PA,Pittsburgh,,,,,1,,1,,,260,15,1,111,387,98,485,28,4,,2,3,41,29,1143,212,174,8,29,,,1,,,,,,,2,2,57,232,1,227840,9,1953,8,1723,,,5,1877,,,7,102673,1,193,1,336,1,16,,14,,,30,3,13919,8,3487,4,720,95,18306,4,785,2,164,4648,39990,82049,2,,17,66,1793,5705,196,258,553,6624,7359,1515,627,2142,8282,673801,1908721
2009,2010,2/25/1924,,Pittsburgh - Byzantine,,,1,,,,,1,,41,1,,13,55,7,62,9,1,,1,,16,3,80,79,40,3,36,,,,,,,2,3,,,1,10,,,,,,2,553,,,,,,,,,,,,,1,1,7,,,,1,,,,,,,1,162,,,,,311,933,1245,,,,2,13,159,5,16,44,189,193,47,21,68,458,58763,
2009,2010,,OR,Portland in Oregon,,,1,,,1,,2,3,97,7,1,48,153,152,305,18,6,3,3,,63,79,400,124,80,28,10,3,,1,2,,,24,1,,,2,18,155,9,1488560,13,324986,8,2683,,,4,1993,6,1094,13,1072019,3,8,,,1,22,115,18,1,,29,2,5508,3,1408,7,3993,39,8407,2,453,,,3460,14752,38050,1,,4,17,961,5727,444,363,580,5073,2629,671,289,960,1896,409864,3269195
