Year,Year_OCD,Year established,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
1999,2000,1/12/1972,Charlotte,,0,,,1,0,1,1,1,51,7,,26,84,72,11,1,,7,,68,3,134,67,42,25,,0,0,1,,,0,23,4,0,0,3,23,64,,,5,168500,1,158,0,0,5,494,3,147,,,1,174,,,0,0,0,22,0,0,22,2,926,2,1213,,,15,5980,,,,,3336,14076,25553,6,,,9,433,3439,274,4265,3038,2921,346,405,751,729,122062,3962457
1999,2000,,Cheyenne,,0,,,1,0,0,,0,34,2,,15,51,10,2,1,,1,1,10,1,24,36,29,6,1,0,0,,,,0,42,,0,0,1,12,43,,,,,2,105,0,0,3,250,1,188,10,10990,,,,,0,0,0,10,0,0,10,,,,,1,54,6,1067,,,,,1870,6025,9026,,,,2,101,1044,195,187,1044,1005,213,148,361,607,49000,480907
1999,2000,,Chicago,1,0,,,,7,1,,1,585,21,5,300,911,800,72,8,7,8,27,611,368,3223,378,306,51,17,0,0,3,1,,0,12,7,1,1,16,197,578,22,2863730,1,5000,43,5331,3,4972,34,4048,4,878,90,288528,6,1268,9,184844,3,317,158,6,1,148,471,6,40600,7,2278,37,29153,264,96545,2,480,6,426,9677,104379,284009,63,1,63,365,5811,39171,1892,1585,29902,20937,8084,1974,10058,18649,2384000,5676000
1999,2000,,Cincinnati,,0,1,,,1,,,,231,11,1,92,335,250,7,4,,4,162,139,173,1305,232,172,29,31,1,0,3,1,,0,,,0,4,15,54,286,11,1378000,2,309,13,2575,1,24,,,1,30,6,40480,3,38,6,1020,1,34,3,6,0,0,40,3,22864,18,13002,4,2883,109,40785,3,1324,,,6732,34461,122091,18,,23,108,3359,8610,1183,1198,9157,8168,1719,1291,3010,4588,511165,2915621
1999,2000,,Cleveland,,0,,,1,2,,1,,352,17,5,111,485,142,35,3,2,6,,170,72,1547,235,216,15,1,1,1,1,,,0,,2,0,0,4,125,245,3,471934,,,24,4172,1,228,6,867,6,875,23,280839,2,313,3,35624,2,60,0,,5,0,65,3,6432,7,4260,16,10120,132,48689,8,2472,2,191,6548,44706,123483,30,,16,215,3435,10480,1183,946,12481,10066,2584,1442,4026,8848,822996,2819523
1999,2000,1/30/1984,Colorado Springs,,0,,,1,0,,,,25,1,,9,35,23,7,1,,,,19,2,140,31,14,10,3,1,0,,3,,0,9,,0,0,,2,82,2,254517,2,109,2,103,0,0,,,,,,,,,,,0,0,0,3,0,0,3,,,1,380,,,4,1347,,,,,2685,7408,11823,,,,4,113,1378,143,193,1361,881,249,138,387,416,82227,722672
1999,2000,,Columbus,,0,,,1,0,1,,,133,5,,55,193,41,13,1,,2,,60,4,378,106,92,6,7,0,0,1,,,0,5,,0,1,,26,87,6,1444388,,,16,1365,0,0,1,50,1,653,11,478038,1,103,,,1,13,99,2,0,0,15,1,2135,11,4785,,,45,13954,2,242,,,1822,13154,36107,2,,,23,1117,3693,529,702,4062,3288,614,624,1238,1693,196355,2181632
1999,2000,3/23/1912,Corpus Christi,,0,,,1,0,1,1,1,72,10,4,26,112,57,5,3,,,,74,34,265,85,49,23,11,2,3,,,,0,59,10,0,0,5,27,49,6,291022,,,2,151,1,58,2,135,2,5256,8,35275,,,1,2150,0,0,0,21,0,0,21,1,32,1,612,1,382,19,3099,3,1199,,,4049,13580,22974,,,,53,366,5964,261,617,4727,4073,1043,127,1170,2244,226498,864500
1999,2000,,Covington,,0,,,1,0,1,,,58,2,,52,112,3,,2,,2,8,27,5,430,47,40,,3,0,0,4,,,0,10,,0,0,,12,46,3,379000,,,3,686,2,136,1,113,,,4,82269,,,1,6936,0,0,0,3,0,0,3,1,1325,7,2542,2,734,29,8276,2,566,1,25,453,4306,18230,,,1,60,657,1330,459,149,1608,1703,356,207,563,827,87024,401127
1999,2000,12/31/1909,Crookston,,0,,,1,0,,,,28,4,1,16,49,4,3,,,,,8,2,187,70,24,4,35,4,0,2,1,,0,,1,0,0,2,16,38,3,57122,,,3,350,0,0,1,70,,,,,,,,,0,0,0,7,0,0,7,,,1,166,,,8,1254,1,88,,,2950,3903,8368,,,,6,106,694,46,100,663,741,130,138,268,464,41057,236100
1999,2000,,Dallas,,0,,,1,0,1,1,,73,11,,19,103,76,29,1,,2,1,136,2,166,65,41,15,9,0,0,,,,0,7,,0,0,2,38,156,1,18718,,,1,46,0,0,4,583,,,15,62501,,,,,1,6,0,13,0,0,19,1,3100,3,1582,4,2006,30,14220,2,547,1,120,4317,36103,62014,13,1,6,28,900,12186,750,667,8162,4794,1718,629,2347,1256,605457,2990703
1999,2000,,Davenport,,0,,,1,0,1,,,81,11,1,50,143,3,5,1,,,,46,1,229,86,54,2,27,0,0,,2,,0,,1,0,1,,13,3,2,831376,,,3,516,0,0,,,,,,,,,,,1,3,0,7,0,0,10,2,3494,7,1669,,,19,3912,,,,,3200,9600,21885,2,,,10,459,1496,250,228,2127,1867,332,329,661,1105,113144,726646
1999,2000,,Denver,1,0,1,1,,0,,1,,154,5,3,30,192,128,19,,,,139,139,22,459,116,88,14,14,0,0,,,,0,37,,0,0,2,18,221,3,368000,8,1254,11,1668,1,70,24,1890,2,68,4,124000,1,400,,,1,63,2,,0,0,63,1,11479,2,691,3,2092,36,11071,1,481,,,3392,22033,51302,6,,7,22,649,9232,761,1278,7238,4064,1300,746,2046,2622,363460,2719279
1999,2000,8/12/1911,Des Moines,,0,,,1,0,,,,84,4,1,23,112,8,3,,,1,,63,5,106,85,56,3,24,3,0,,,,0,1,,0,2,4,16,42,3,648537,,,1,410,0,0,,,1,268,4,60271,,,,,0,0,0,6,0,0,6,1,395,2,1475,,,15,4863,,,,,2323,9541,18603,2,,,11,359,2132,232,383,1849,1735,323,324,647,707,95263,671091
1999,2000,,Detroit,1,0,,,,6,2,,,324,17,2,138,481,324,41,8,2,5,12,147,132,1909,313,265,30,18,0,0,,,,0,5,5,0,1,132,748,452,11,1508751,8,12008,13,2114,8,1383,2,655,8,2237,11,20615,1,112,,,2,33,45,1,2,12,46,4,20880,19,5423,16,8363,129,39696,7,1591,,,7314,75127,158440,14,,16,153,2668,16358,1442,1713,15731,11522,3652,1657,5309,10461,1443651,4266650
1999,2000,5/19/1951,Dodge City,,0,,,1,0,,,,23,2,,18,43,2,8,,,,,4,,108,50,25,2,18,1,2,1,1,,0,,,0,1,,6,2,3,232741,,,,,0,0,,,,,4,76691,,,,,0,0,0,2,1,0,3,,,,,,,10,1014,,,,,1348,3507,5872,,,,12,86,1017,117,88,754,621,120,76,196,316,42566,212332
1999,2000,,Dubuque,,0,1,1,,0,,1,2,153,5,,90,248,35,1,,,5,,63,26,961,210,119,1,80,4,0,6,,,0,2,1,1,2,2,61,454,7,1107349,3,392,5,316,0,0,1,30,,,,,,,,,1,7,1,15,1,94,116,3,4257,7,3993,,,52,13988,,,,,7029,17228,46611,2,,,36,1056,3261,123,481,3659,3084,908,649,1557,2241,237205,923000
1999,2000,,Duluth,,0,,,,0,,,,60,4,,20,84,12,1,2,,,23,24,1,169,92,46,10,34,2,0,,,,0,3,,0,2,1,4,27,2,304193,,,2,305,0,0,1,116,,,,,,,,,0,0,0,7,0,0,7,1,1906,,,,,12,1705,,,,,3492,3203,10313,,,,5,100,1095,40,166,1128,929,244,213,457,1075,79074,415628
1999,2000,3/3/1914,El Paso,,0,,,1,0,,,,63,2,,27,92,40,2,,,,,14,17,243,58,40,15,2,0,0,1,,,0,22,,0,0,,14,25,,,1,19728,2,93,0,0,1,77,1,73,5,79040,,,,,1,4,0,4,2,26,34,,,1,670,2,350,9,3601,3,865,,,5241,13133,23894,7,,8,40,298,8770,132,265,5575,3730,1195,110,1305,1898,612207,793210
1999,2000,,Erie,,0,,,1,0,1,,,175,9,1,63,248,13,5,3,,1,5,16,2,499,127,104,6,17,0,0,,,,0,20,1,0,0,,18,29,1,60000,,,4,731,0,0,2,201,2,289,9,126660,,,1,541,1,13,0,12,0,0,25,2,6315,6,1754,2,1381,42,10222,1,383,,,6484,12032,38596,41,,,50,1353,2195,266,247,3032,4223,682,509,1191,2701,231363,862197
1999,2000,11/11/1944,Evansville,,0,,,1,0,,,,67,3,,32,102,9,,,,1,,22,2,310,70,53,3,10,1,0,3,,,0,,6,0,0,,19,43,2,358454,1,62,3,258,0,0,1,250,,,15,25000,,,,,0,0,0,15,0,0,15,,,4,1705,1,117,24,5984,,,1,19,2103,8007,17950,3,,2,13,460,1412,114,190,1517,1570,322,276,598,848,91043,482447
1999,2000,8/8/1962,Fairbanks,,0,,,1,0,1,,,5,1,,,6,24,4,1,,,4,43,4,16,46,9,6,9,1,2,4,15,,0,7,1,0,0,2,16,4,,,,,,,0,0,,,,,1,6250,,,,,0,0,0,2,0,0,2,,,1,218,,,1,234,,,,,392,1557,2403,,,,2,41,399,25,22,362,177,47,23,70,136,17068,155224
1999,2000,3/12/1904,Fall River,,0,,,1,0,,,,134,3,1,25,163,137,,6,1,4,,62,18,326,110,96,11,3,0,0,,,,0,12,,0,2,1,9,45,1,73713,1,120,5,1072,1,174,2,49,3,165,5,34032,,,,,0,0,0,21,1,13,34,1,2025,4,2653,,,24,6011,,,,,6108,33076,49907,10,,3,22,651,5297,122,189,5243,4539,1576,299,1875,4246,361350,735900
1999,2000,,Fargo,,0,,,1,0,,,,112,9,1,42,164,11,,7,,,,32,8,153,159,83,9,68,0,1,7,,,0,,,0,0,,,,8,86352,6,757,5,271,0,0,35,280,,,2,16071,1,220,9,270,1,12,7,35,0,2,49,,,4,286,1,23,12,2212,,,,,3558,6554,12682,1,,6,4,159,1139,41,544,960,1370,263,210,473,802,109334,391000
1999,2000,,Fort Wayne-South Bend,,0,,,1,1,2,,,67,1,,32,100,172,2,2,3,2,23,25,93,656,87,68,12,7,0,0,,,,0,,2,0,0,,24,97,5,375430,1,20000,5,25,0,0,2,623,1,47,4,15770,,,,,0,0,0,9,1,37,46,5,14592,4,3052,,,41,11114,,,,,2125,8742,39671,2,,1,25,891,2887,400,473,3166,2883,546,449,995,1560,163319,1170337
1999,2000,8/22/1969,Fort Worth,,0,,,1,0,,,,45,4,1,9,59,50,10,1,,2,,64,13,100,86,36,22,21,3,1,1,,,2,3,,0,0,,45,150,1,160000,1,1726,5,460,0,0,1,75,,,16,32000,,,,,0,0,0,13,0,0,13,,,4,1561,,,17,4707,1,259,,,6204,21997,34741,1,,9,20,486,8391,479,768,4910,2983,686,438,1124,982,213439,2430274
1999,2000,12/15/1967,Fresno,,0,,,1,0,,,,82,3,,21,106,36,16,3,2,,,4,3,133,84,70,9,5,0,0,,,,0,40,,0,0,3,133,175,3,728331,2,,1,65,0,0,,,1,130,8,303097,,,,,0,0,0,26,1,0,26,,,2,1484,,,23,5435,,,,,6823,26672,40440,3,,,27,357,16041,642,402,9734,3932,2232,381,2613,2919,338978,2290850
1999,2000,12/16/1939,Gallup,,0,,,1,0,,,,31,10,,23,64,27,4,1,,,1,23,13,151,58,24,18,12,1,0,1,,,2,33,,0,0,1,31,9,,,,,1,50,0,0,3,66,2,78,24,19773,,,1,40815,0,0,0,3,0,0,3,,,,,3,350,,,10,1543,,,1092,4944,7932,,,,31,93,912,260,108,962,458,136,68,204,539,54258,379555
1999,2000,,Galveston-Houston,,0,,,1,2,,,,143,6,1,46,196,217,40,5,3,5,40,291,8,518,151,98,52,1,0,0,,,,0,8,,1,0,,,,2,477849,6,90535,3,414,3,233,38,4102,4,4846,10,798768,,,,,1,11,37,21,3,21,53,1,3235,2,363,6,2974,43,12041,6,1905,,,15278,63651,99500,13,2,1,42,1243,18101,1213,935,16071,7907,2795,987,3782,3662,908190,4442230
1999,2000,12/17/1956,Gary,,,,,1,,,,,86,5,1,32,124,48,6,1,,1,,119,15,119,75,68,4,3,,,,,,,4,6,,1,4,14,44,6,518147,,,3,480,3,99,2,500,1,700,7,10000,,,,,,,,6,1,5,11,1,1002,3,1898,,,27,7584,1,105,,,803,11958,23361,6,,5,27,472,2406,141,230,2321,2342,550,261,811,1914,185950,765550
1999,2000,7/20/1971,Gaylord,,0,,,1,,,,,48,2,,24,74,16,6,2,,1,12,12,1,57,81,44,11,16,5,,4,1,,0,,,0,0,1,20,49,3,160312,1,903,,,2,29,6,357,1,633,17,1443,,,,,,0,0,7,0,0,7,,,4,673,,,18,3160,,,,,2389,5100,11329,,,,9,224,1144,136,189,1268,1622,335,210,545,967,79421,458130
1999,2000,4/11/1917,Grand Island,,0,,,1,0,,,,47,2,,30,79,,,,,,,,,92,43,43,,,0,0,,,,0,40,,0,0,,,,,,2,179723,1,75,0,0,,,,,,,,,,,0,0,0,3,0,0,3,,,4,775,,,7,956,,,,,3484,4923,10141,,,,3,124,1035,110,149,1043,972,193,180,373,531,55447,290429
1999,2000,,Grand Rapids,,0,,,1,1,1,,,87,4,,30,121,18,13,1,,,20,,2,295,91,87,3,1,0,0,,,,0,12,2,0,0,1,29,61,2,397374,,,1,140,0,0,,,1,320,10,215649,,,6,26569,1,2,,9,0,0,11,1,2547,4,1872,,,42,7551,,,,,2120,14863,28964,,,1,28,755,2989,393,,3196,2441,517,488,1005,1525,154219,1167900
1999,2000,5/18/1904,Great Falls-Billings,,0,,,1,0,,,,32,8,,31,71,14,5,,,,,3,1,78,66,31,11,18,0,0,4,2,,0,52,,0,0,,24,57,2,108000,1,16000,,,0,0,7,754,,,3,18776,,,,,0,0,0,3,0,0,3,1,1220,1,348,1,165,8,1702,4,673,,,2385,4473,10969,2,,,7,213,892,128,169,1079,2804,140,185,325,816,57796,386400
1999,2000,,Green Bay,,0,,,1,1,1,1,3,147,9,4,68,228,136,4,1,,1,3,86,42,646,198,112,28,50,1,0,5,2,,0,4,17,0,1,,74,157,7,1004161,,,10,1099,0,0,2,100,4,5747,8,206488,1,7,,,0,0,0,8,1,7,15,2,6158,5,1459,1,793,78,12814,,,,,9680,21275,52194,1,,4,41,863,4733,195,296,5225,3914,1334,529,1863,3491,394365,898050
