Year,Year_OCD,Year established,Diocese,ST,Cd,Cd:Ret,ABp,ABp:Ret,Bp,Bp:Ret,AuxBp,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,DStdntOthSem,StdntOthDio,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Br,Tchrs:Schlstics,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,MinorBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2014,2015,,Hartford,CT,,,1,2,,1,1,,,190,6,,107,303,73,376,46,7,,3,,234,27,550,213,162,12,38,1,,,,,,1,,,,2,26,94,2,820755,3,6175,8,3174,1,368,10,450,,,20,25000,10,33,3,22026,1,6,24,,1,78,102,2,7980,4,2079,5,2421,51,9535,2,187,,,10547,35885,68736,1,1,,11,943,5015,287,117,277,6300,6152,964,160,1124,7338,552693,1947483
2014,2015,,Helena,MT,,,,1,1,,,,,43,6,1,31,81,5,86,10,1,,,,42,2,34,58,34,2,13,5,,1,2,,,35,,,,,7,,3,284212,,,,,,,3,89,,,2,2600,,,,,,,15,,,,15,1,1475,2,319,,,4,738,,,,,1342,1886,5775,,1,,2,195,608,105,,61,622,490,108,71,179,754,45190,588017
2014,2015,12/3/1981,Holy Protection of Mary - Byzantine,,,,,,1,,,,,16,1,,10,27,1,28,6,1,,,1,12,4,4,19,18,1,,,,,,,,1,,,,,4,,,,,,,,,,,,,,,,,,1,28,,,2,,,,2,,,,,,,1,80,,,,,141,333,556,,,,2,5,68,10,8,18,119,114,13,4,17,26,2706,
2014,2015,9/10/1941,Honolulu,HI,,,,,1,,,,,36,5,,13,54,56,110,29,,,,,61,28,171,66,31,18,16,,,,,,,2,,,,4,14,43,,,2,548,1,180,,,,,,,2,44100,,,,,,,11,,,,11,1,2650,3,647,4,1637,21,5714,4,1296,,,1914,4483,18352,5,13,,29,629,2321,224,117,180,1622,1142,318,131,449,1601,155644,1419561
2014,2015,6/5/1977,Houma-Thibodaux,LA,,,,,1,1,,,,47,5,,13,65,3,68,,1,,,,37,3,18,39,36,,,,,,,,,2,,,,2,2,10,,,,,1,60,,,1,95,1,42,1,14000,,,,,,,17,,,,17,,,3,1904,,,10,3689,,,,,2471,4096,12177,,1,,,373,1081,49,32,66,1079,899,225,28,253,1336,93895,202000
2014,2015,12/19/1944,Indianapolis,IN,,,1,1,,,1,1,3,88,3,,51,142,75,217,21,4,1,,,45,31,516,125,88,9,17,3,9,7,1,,,8,,1,3,1,49,175,2,1414962,,,2,243,,,4,275,2,909,37,181687,1,3259,1,2493,1,10,16,31,1,117,143,2,3854,10,4234,2,2051,58,17379,1,102,,,3077,11498,42338,11,2,,11,1730,3463,639,409,548,4242,3030,646,329,975,1933,221928,2621455
2014,2015,6/6/1977,Jackson,MS,,,,,1,2,,,,34,2,,15,51,34,85,7,3,,3,,3,4,143,73,30,13,15,1,,2,7,5,2,19,3,,1,,3,19,1,234005,1,7677,1,450,3,148,2,109,6,3734,17,16342,1,15,3,78,,,10,,,,10,2,36,4,1146,,,12,3058,,,,,1151,4985,10350,,2,,8,324,721,126,62,226,798,451,106,90,196,398,47780,2111593
2014,2015,7/2/1956,Jefferson City,MO,,,,,1,,,,,62,3,,21,86,7,93,20,1,,2,18,85,1,38,95,48,3,37,2,,3,2,,,15,,,,1,9,20,2,112906,12,97866,,,,,,,,,2,48073,,,,,,,13,,,,13,,,3,1026,,,37,5544,,,,,1621,3330,11521,1,1,,11,585,1079,149,130,244,1237,1294,263,149,412,809,80852,917226
2014,2015,3/24/1949,Joliet in Illinois,IL,,,,,1,1,1,1,2,111,3,1,55,166,110,276,23,1,1,4,1,214,49,437,120,87,24,9,,,,,,,8,,,,,19,384,3,849817,,,14,3158,,,4,2856,,,5,49178,1,125,,,,,37,,,,37,3,20808,3,1958,4,3547,48,13768,,,,,3727,37481,81326,22,27,,26,1723,6922,218,210,530,8638,7282,1054,256,1310,3466,604045,1939465
2014,2015,6/23/1951,Juneau,AK,,,,,1,,,,,7,1,,2,10,2,12,,,,,,4,,2,9,6,2,1,,,,,,,17,,,,,2,12,1,45000,,,,,,,1,100,,,1,10000,,,1,15000,,,2,,,,2,,,,,,,1,67,,,,,40,338,447,,,,,6,37,16,9,6,79,68,11,6,17,42,10000,75000
2014,2015,7/21/1971,Kalamazoo,MI,,,,,1,1,,,,41,2,,18,61,9,70,9,3,,,,45,1,196,46,37,6,2,,,1,,,,13,1,,,1,7,35,2,570100,1,1172970,3,778,,,,,16,330,7,13938,,,,,,,12,,,,12,,,3,558,,,19,2279,,,,,766,4514,8129,1,2,,1,205,973,55,98,162,1147,997,168,88,256,774,107236,950595
2014,2015,8/9/1952,Kansas City in Kansas,KS,,,1,1,,,,1,2,78,4,,26,108,55,163,18,4,,4,,27,16,440,105,60,8,37,,,,,,,,,,2,1,13,86,1,493978,4,12698,3,1080,,,,,,,9,163372,261,261,34,63,,,30,,,1,31,3,4890,6,3316,1,206,37,10122,3,176,,,1987,12064,32792,2,1,,8,1083,3279,245,213,473,3585,3573,641,250,891,1315,186517,1349388
2014,2015,8/29/1956,Kansas City-St. Joseph,MO,,,,,1,,,1,,69,2,,33,104,75,179,2,5,1,7,13,66,23,205,88,68,15,4,,,,1,,,10,,,,,3,109,3,237561,,,11,2593,,,9,1293,,,6,180456,1,38,,,1,3,30,89,,,33,2,4909,3,930,4,2472,25,6585,1,285,,,1532,6020,22766,30,12,,9,1235,1880,220,201,314,1959,1808,346,293,639,1075,125854,1530829
2014,2015,9/8/1988,Knoxville,TN,,,,,1,,,,,51,3,,12,66,17,83,7,4,,4,,55,10,44,49,34,8,7,,,,,,,2,2,,,4,41,35,1,99681,1,518,1,338,,,,,2,182,7,62701,,,,,,,14,,,,14,,,2,1067,,,8,2092,,,,,1342,3262,7777,2,,,12,196,1117,165,89,253,1233,699,149,99,248,378,67309,2403160
2014,2015,,La Crosse,WI,,,,,1,,,,,78,6,4,57,145,9,154,24,3,,,,57,2,346,160,102,3,55,,,,,,,,,1,2,,9,34,9,600796,,,10,1237,,,1,138,5,7462,1,5348,,,,,,,31,,,,31,1,3000,7,1565,,,63,7138,,,,,3798,12471,28003,8,15,,12,832,1533,,102,295,2168,1828,429,193,622,2014,166379,901157
2014,2015,10/21/1944,Lafayette in Indiana,IN,,,,,1,1,,,,60,26,,28,114,11,125,3,2,1,1,5,21,2,39,62,47,1,14,,,,,,,,,,,2,16,92,12,1192809,,,1,590,,,,,,,,,1,150,,,,,20,,,,20,3,10996,2,1151,,,17,5298,,,,,2388,8858,28711,4,,,6,276,1529,145,128,277,2140,1680,243,163,406,787,98937,1317595
2014,2015,1/11/1918,"Lafayette, LA",LA,,,,,1,,,1,,120,4,1,44,169,58,227,9,7,,2,,95,12,121,121,83,15,22,1,,,,,,28,,,,,4,49,1,106938,,,30,2109,,,,,,,6,19051,,,,,,,40,,1,8,48,,,9,3641,1,170,30,10419,2,751,,,5628,11299,31956,,,,7,1030,3194,162,106,311,3280,2436,776,123,899,2762,273428,602334
2014,2015,4/25/1980,Lake Charles,LA,,,,,1,1,,,,37,,,12,49,16,65,4,1,,2,17,41,1,14,39,27,10,2,,,,,,,7,1,1,,1,14,737,1,80036,1,80036,1,118,,,1,58,,,3,13290,1,118,,,,,16,,,,16,1,7000,1,590,,,6,1945,,,,,1862,4811,16224,,,,,737,890,,66,220,885,668,187,85,272,851,70269,295045
2014,2015,5/22/1937,Lansing,MI,,,,,1,1,,,,83,11,,71,165,40,205,22,5,,3,11,126,3,450,81,67,6,6,2,,1,,,,,2,,3,3,12,268,4,1893015,6,9561,3,404,,,1,3,3,146,8,222860,1,60,,,,,29,,,,29,1,2404,4,2109,1,36,30,6039,4,556,,,2925,12082,26180,10,,,27,905,2067,204,262,414,2685,2824,487,215,702,1943,191522,1795938
2014,2015,7/3/2000,Laredo,TX,,,,,1,,,,,35,,,3,38,17,55,10,2,,3,,37,5,54,32,22,10,,,,,,,,17,,,,1,7,3,,,1,25000,,,1,51,,,,,2,387518,,,1,12953,,,3,,,,3,,,1,355,,,5,1310,1,465,,,3729,6515,12377,,,,8,130,2677,265,64,45,2742,1668,339,12,351,1108,320967,352439
2014,2015,10/18/1982,Las Cruces,NM,,,,,1,1,,,,24,,,11,35,27,62,13,1,,1,1,45,2,29,47,20,8,18,1,,,,,,44,,1,,1,8,19,,,,,,,,,1,125,,,1,2038,,,,,,,4,,,,4,,,,,2,8,,,5,554,,,2250,5708,8524,,,,,60,1559,244,100,352,1632,1289,276,22,298,992,234550,558454
2014,2015,3/21/1995,Las Vegas,NV,,,,,1,,,,,22,3,,12,39,18,57,30,,,,1,40,3,,29,15,3,10,1,,,,,,5,2,,,1,,29,3,189126,,,,,,,,,,,20,1000000,,,1,56250,,,4,,,,4,,,1,1376,,,6,2555,,,,,3326,9335,16596,,,,,135,5411,317,94,593,4462,1892,395,86,481,748,584164,2086299
2014,2015,3/2/1988,Lexington,KY,,,,,1,1,,,,38,3,,12,53,17,70,3,,,3,,70,2,56,48,32,11,,1,1,1,2,,,14,,,1,1,7,43,12,1427780,5,55928,1,110,,,,,,,2,2587,,,,,,,15,,,,15,,,1,835,1,90,14,2784,,,,,486,2228,6438,3,,,4,320,677,124,93,185,875,596,112,70,182,259,46025,1588319
2014,2015,,Lincoln,NE,,,,,1,1,,,,124,6,,23,153,10,163,3,4,5,8,,2,,140,134,84,1,49,,,,,,,1,6,,,,45,2,4,127067,,,3,225,,,1,42,1,50,9,29000,1,11,1,3072,1,23,25,23,1,84,132,,,6,1807,,,27,5157,,,1,11,1461,4799,13367,52,,,44,507,1309,84,80,188,1486,1795,226,160,386,671,97589,602278
2014,2015,,Little Rock,AR,,,,,1,,,1,,59,,,19,78,33,111,25,4,,1,,110,28,157,89,54,12,21,2,,,,,,37,2,,,,19,102,11,949953,4,4653,30,1445,,,23,1621,1,272,3,34473,,,7,21226,,,41,,,,41,,,3,935,2,732,26,5247,,,,,2120,7140,16215,,1,,8,577,2499,281,197,490,2953,2077,370,157,527,879,144600,2959373
2014,2015,,Los Angeles,CA,,1,1,,,1,5,1,1,311,8,,185,504,540,1044,120,4,5,9,13,391,81,1644,287,167,50,50,4,,1,3,12,,10,15,,,15,97,531,13,2404300,5,9500,12,1203,2,185,5,342,1,92,27,90659,,,6,2199,1,56,2,40,11,19,77,4,15209,26,13903,25,12879,209,50758,8,2305,,,33450,77036,205616,34,,,84,4233,67236,2850,1231,4690,45412,24637,6404,788,7192,10245,4362469,11518233
2014,2015,,Louisville,KY,,,1,,,,,1,,73,5,1,57,136,45,181,6,1,,4,,133,44,536,102,78,10,15,4,,,1,,,9,,,,1,15,121,2,174172,1,9979,3,837,2,805,7,350,,,5,40000,,,,,,,17,,,,17,3,6871,4,2102,5,3943,34,10753,3,514,1,55,826,5413,30494,6,,,20,1695,2018,222,173,498,2296,2261,412,177,589,1617,189692,1397668
2014,2015,6/17/1983,Lubbock,TX,,,,,1,,,,,30,2,,12,44,15,59,,,,,,65,,23,62,47,15,,,,,,,,,,,,,,22,2,295750,20,58324,,,,,,,,,1,58000,,,,,,,8,,,,8,,,1,68,,,2,374,,,,,1877,3242,5569,,,,3,43,698,176,113,142,970,643,202,17,219,442,136894,494458
2014,2015,1/1/1946,Madison,WI,,,,,1,,,,1,77,4,,49,130,18,148,20,2,,5,1,16,8,334,110,76,1,33,,,,,,,,1,2,6,5,12,527,4,525275,3,197712,7,1051,5,5,21,1088,2,360,57,49843,79,341,6,2743,,,33,,,,33,1,2972,,,3,640,41,6303,3,453,,,4829,10693,25923,3,2,,16,984,2182,125,75,125,2485,1943,375,195,570,1707,283917,1030425
2014,2015,,Manchester,NH,,,,,1,3,1,1,1,81,3,,71,159,42,197,35,2,,2,20,67,21,370,88,77,9,,,,,,,,12,,1,3,,,,2,267488,13,1301,,,1,4,,,,,10,98017,,,,,,13,9,,,,9,4,4616,3,1270,3,868,20,3151,2,815,,,3596,12537,26862,1,1,,5,489,1957,67,51,160,2474,1952,291,136,427,2607,267735,1323459
2014,2015,,Marquette,MI,,,,,1,1,,,,44,2,,20,66,5,71,10,1,,3,,45,,38,72,38,3,31,,1,3,,,,22,,,,,8,153,1,141418,,,1,37273,,,,,,,1,38098,,,1,500,,,9,,,,9,,,,,,,9,1241,,,,,860,2419,4529,,,,1,101,452,38,24,86,418,73,144,70,214,973,43057,309552
2014,2015,1/16/1971,Memphis,TN,,,,,1,,,,,53,1,,15,69,14,83,9,5,2,5,,59,26,42,42,32,6,3,,,,,,,5,,,,,1,44,,,,,,,,,2,182,1,122,1,19000,,,,,,,7,,,,7,1,1670,3,1493,3,1804,20,4587,1,529,,,723,4473,15286,6,15,,8,979,1095,385,114,246,1596,1227,179,81,260,421,65246,1562650
2014,2015,11/19/1981,Metuchen,NJ,,,,,1,,,,,130,7,4,38,179,36,215,19,3,,2,,153,15,246,90,78,9,3,,,,,,,,3,,,11,96,107,1,451054,4,22965,5,6172,,,1,243,5,214,9,37603,1,6,2,127,,,15,,,,15,,,3,1721,2,1006,22,7174,,,,,746,29615,40277,,9,,40,766,3986,192,112,292,5226,5279,700,154,854,3431,639758,1390778
2014,2015,8/13/1958,Miami,FL,,,1,1,,,1,,,149,6,1,75,231,46,277,35,3,1,6,13,121,44,244,102,94,8,,,,,,,,5,1,,,2,24,150,5,629360,3,3982,21,6982,2,766,11,2626,1,174,17,1870,1,11,7,1593,2,40,25,65,,,58,2,11341,9,9018,4,3146,50,20235,2,1097,1,1045,3697,23559,73203,10,14,,18,2353,11612,684,490,1017,10022,7554,1603,203,1806,3923,530906,4532371
2014,2015,3/25/1985,"Military Services, USA",,,,1,1,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3735,1015,858,318,2548,2138,938,835,1773,,,
2014,2015,,Milwaukee,WI,,,1,1,,1,1,,4,153,11,2,156,322,325,647,45,6,6,2,7,187,82,994,199,115,23,51,4,,,3,,,,,1,3,3,16,359,12,1858731,1,2644,18,34344,,,3,665,4,3093,6,232119,2,164,18,18347,1,15,16,7,2,120,151,5,21845,6,2817,8,3762,86,23872,5,1368,1,24,10953,21672,86464,33,5,,37,3736,5874,333,170,447,6530,5020,1107,405,1512,4735,573941,2335234
2014,2015,,Mobile,AL,,,1,1,,,,,,56,7,,28,91,30,121,7,,,1,21,67,7,100,75,51,16,8,,,,,,,11,3,,1,1,8,36,1,171137,3,18741,5,19046,1,70,5,238,,,5,32513,1,58,5,4759,,,22,,,,22,1,1412,2,1493,,,2,4734,,,,,1054,3529,12244,4,6,1,8,559,982,132,173,303,1319,456,152,109,261,546,70741,1786958
2014,2015,,Monterey in California,CA,,,,,1,1,,,,54,3,,24,81,27,108,15,1,,4,1,33,18,56,46,41,4,,,,,1,,,9,,,,,,,1,139088,,,2,315,,,,,,,4,21000,,,,,,,20,,,,20,,,2,621,3,966,11,2636,3,646,,,1736,5371,11996,1,1,,9,348,5625,329,156,643,4840,1865,670,88,758,1180,206458,1032288
2014,2015,,Nashville,TN,,,,,1,,,,,39,4,,11,54,26,80,17,10,,6,29,98,1,2,52,30,13,8,1,,,,,,3,2,,1,2,4,25,4,554500,,,2,320,,,3,495,,,8,61000,,,,,,,26,,,4,26,1,647,2,1530,1,255,15,3413,2,646,,,1186,7058,14761,2,,,11,267,1605,215,133,355,1932,1632,256,164,420,469,80698,2520103
2014,2015,,New Orleans,LA,,,1,2,,1,,2,,154,4,,55,213,136,349,22,4,,2,,225,67,298,111,88,22,1,,,,,,,8,2,,,,,,,,10,129236,25,2614,1,25,10,788,3,1409,418,373883,8,85,4,121,2,31,,198,1,16,47,3,8934,9,4179,13,9219,53,21070,8,2376,1,210,3755,9984,59774,36,23,45,66,3463,3885,222,156,761,3754,3010,1050,289,1339,3349,506258,1265644
2014,2015,11/18/1957,New Ulm,MN,,,,,1,,,,,36,2,1,23,62,,62,2,,,,14,16,,47,76,27,1,45,,1,2,1,,,4,,,,,20,59,1,8712,1,8723,10,469,,,,,,,,,,,,,,,6,,,,6,,,3,331,,,15,1655,,,,,1943,4322,8257,3,,,3,178,764,29,10,71,753,685,210,101,210,687,57495,281041
2014,2015,,New York,NY,1,1,,,,3,2,,,45,16,,163,584,679,1263,207,5,7,4,8,383,354,2727,368,285,65,18,,,,,,,,,,,11,91,371,6,420000,6,5050,11,34000,32,1616,367,7269,37,4683,1011,294838,111,1868,,,1,30,67,27,6,61,118,9,33840,8,3219,40,21171,144,41748,26,5029,,,8897,90896,204918,15,3,,72,3458,20519,1919,1208,1232,20069,17522,3308,538,3846,12573,2626665,5837034
2014,2015,,Newark,NJ,,,2,1,,3,3,1,,415,53,20,200,688,131,819,43,16,,8,,168,90,853,219,197,22,17,,,,,,,,,,,7,68,545,3,949770,1,11077,4,741,,,4,566,5,719,23,71952,,,,,3,77,4,40,,30,111,4,17261,15,7493,13,5628,63,17326,3,753,,,4037,61837,114446,27,10,,75,2782,12275,155,285,238,10982,8756,1727,259,1986,8662,1352000,2859850
2014,2015,1/10/1966,Newton (Melkite U.S.),,,,,,1,1,,,,33,6,,12,51,16,67,,3,,,4,64,,4,41,33,6,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,136,731,869,,,,,,324,10,4,29,164,214,78,13,91,,25147,
2014,2015,8/16/1953,Norwich,CT,,,,,1,,,,,65,3,1,34,103,49,152,5,2,,2,,61,24,155,76,46,9,21,,,,,,,5,7,,,3,7,23,,,,,2,566,,,,,,,6,15089,,,,,,,7,,1,18,25,1,401,3,1752,3,541,12,1833,,,,,1960,8330,14842,1,2,,8,370,1302,83,53,200,1677,1660,276,62,338,1890,228130,708982
2014,2015,1/13/1962,Oakland,CA,,,,,1,1,,,,103,6,,58,167,177,344,49,3,2,3,3,116,87,334,82,46,12,23,,,,1,,,1,1,,11,,19,128,,,1,2140,2,245,,,1,449,4,16323,3,469695,1,550,,,,,21,,1,31,52,2,5210,3,1763,6,4002,44,11302,2,229,,,6212,18443,47213,19,33,,18,1570,7426,775,221,509,8159,4234,802,126,928,2272,422035,2791197
2014,2015,,Ogdensburg,NY,,,,,1,,,,,60,2,,47,109,8,117,4,1,,,12,77,4,94,94,54,3,37,,,,,,,7,,1,4,,2,843,,,,,1,130,,,,,,,4,9000,,,,,,,4,,,,4,,,2,404,,,10,1598,,,,,859,3323,6188,,,,9,184,734,55,29,41,760,524,191,101,292,1502,93329,499611
2014,2015,2/6/1973,Oklahoma City,OK,,,1,1,,,,1,3,51,1,,23,75,30,105,39,5,1,3,,99,7,74,64,59,5,,,,,,,,47,,,1,2,16,55,13,1056107,1,130,8,2362,,,,,,,2,1920,,,2,64,,,17,,,,17,1,800,2,1101,,,19,5073,1,8,1,8,3392,9241,19642,7,2,,3,523,2061,256,157,534,2349,1533,320,198,518,795,115581,2318874
2014,2015,,Omaha,NE,,,1,1,,1,,1,2,130,10,,41,181,64,245,15,2,1,2,9,241,23,248,125,92,2,29,2,,,1,,,15,,,6,,12,114,3,190771,,,3,272,,,15,1372,6,4730,5,75000,,,,,,,29,,,,29,2,9221,12,2843,5,2636,46,11686,6,1517,1,75,2771,14183,44961,22,5,1,7,1380,3935,304,236,443,4146,3623,701,362,1063,1845,227199,966516
2014,2015,6/18/1976,Orange in California,CA,,,,,1,1,1,1,,125,8,,44,177,83,260,30,3,1,2,15,119,8,291,57,44,5,8,,,,,,,5,5,,,4,25,239,3,1718178,5,39773,1,62,,,2,503,5,591,11,3969021,,,2,190,,,38,,,,38,,,3,4382,4,2343,31,11069,3,1258,,,16198,28644,63932,7,4,,17,1513,11699,644,589,1072,12727,7220,1773,368,2141,2675,1536438,3114363
2014,2015,6/18/1968,Orlando,FL,,,,,1,,,,,87,2,1,42,132,68,200,60,4,,2,7,92,8,67,79,58,13,1,,,,,,,12,,,,1,25,217,,,3,3590,2,148,,,5,161,3,250,12,999364,1,135,1,6500000,,,35,,,,35,,,5,3077,,,31,10520,,,1,29,4374,16361,34396,,3,,5,1161,5023,548,264,520,5414,4277,706,246,952,3494,368521,4386896
2014,2015,11/18/1996,Our Lady of Deliverance - Syriac,,,,,,1,1,,,,14,1,,12,15,1,16,1,3,,1,,4,,,9,9,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,284,375,,,,,,158,3,5,166,166,166,61,6,67,37,25200,
2014,2015,,Our Lady of Lebanon of Los Angeles,,,,,,1,1,,,,31,5,,5,41,13,54,,,,2,,20,2,6,33,26,7,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,2,3,,,,,,,,,,,,,263,1067,1333,,,,,,330,5,21,2,268,311,82,20,102,119,46200,
2014,2015,1/1/1982,Our Lady of Nareg for Armenians,,,,,,1,1,,,,4,,,,4,5,9,,,,,,,,11,9,4,4,1,,,,,,,3,,,1,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,387,,,,,4,542,,,32,85,1046,1,,,1,146,124,43,,,138,167,58,19,77,,37500,
2014,2015,12/9/1937,Owensboro,KY,,,,,1,1,,,,54,2,,13,69,17,86,11,2,1,2,3,24,4,169,79,39,10,29,1,,,,,,3,1,,,1,11,61,1,277919,,,2,221,,,3,220,1,12,3,9323,,,,,,,12,,,,12,1,1021,3,677,,,14,2679,,,,,757,2850,7996,3,,,13,309,840,84,84,217,840,826,183,133,316,540,49957,886188
2014,2015,10/24/1984,Palm Beach,FL,,,,,1,1,,,,83,1,,26,110,25,135,2,1,,1,3,97,4,93,50,45,5,,,,,,,,3,1,,,,17,45,,,,,,,,,,,,,10,11527,,,,,1,5,3,88,,,8,,,3,1350,,,14,4025,2,541,,,2168,7602,15694,3,1,,3,380,2088,213,133,231,2489,1947,319,81,400,1476,192950,1991590
2014,2015,2/21/1969,Parma-Byzantine,,,,,,1,,,,,24,1,,14,39,,39,3,,,1,,14,,6,28,25,,3,1,,,,,,2,2,,,,,,,,,,,,,,1,30,,,5,16500,,,,,,,2,,,,2,,,,,,,1,155,,,,,86,450,693,,,,,12,60,,,16,67,67,24,8,32,140,8525,
2014,2015,7/31/1963,Passaic - Byzantine,,,,,,1,,,,,38,2,,25,65,10,75,7,2,,,,23,1,13,84,42,5,37,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,108,458,567,,,,,,147,,10,22,139,141,33,11,44,354,13624,
2014,2015,12/9/1937,Paterson,NJ,,,,,1,1,,2,4,150,10,,103,263,116,379,14,6,1,14,,195,50,634,109,91,8,10,,,,,,,,6,,,,23,96,2,950000,,,8,440,1,43,6,900,1,5900,8,59215,12,75,,,1,7,57,,2,6,70,2,1549,3,1983,4,1268,33,7124,3,558,,,7931,27689,48172,11,7,,84,893,5711,213,119,245,5934,4711,814,170,984,2929,425000,1151061
2014,2015,11/6/1975,Pensacola-Tallahassee,FL,,,,,1,1,,,,51,7,1,16,75,9,84,15,2,2,,9,71,5,21,49,38,4,7,,,,,,,9,,,,5,1,33,1,415810,,,2,836,,,,,,,4,51201,,,1,34,,,16,,,,16,,,2,764,,,7,1965,,,,,985,3525,7255,1,,,2,173,833,97,119,251,1065,995,155,102,257,592,63593,1440581
2014,2015,,Peoria,IL,,,,,1,,,1,2,122,10,,47,179,47,226,7,4,,6,,141,10,174,163,146,17,7,,,,,,,,5,2,2,2,6,127,9,2387342,,,2,54,,,2,104,,,1,4400,,,,,,,21,,,,21,1,375,5,2183,,,39,8855,,,,,830,8406,20670,22,,,24,986,1805,119,183,420,2143,2688,342,345,687,1816,142176,1492335
2014,2015,1/1/2012,Personal Ordinariate of St. Peter,TX,,,,,,,,,,58,,,2,60,,60,,6,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2015,,Philadelphia,PA,,1,1,,,3,3,1,1,344,18,,151,513,313,826,42,6,,7,7,288,96,2633,219,194,17,8,,,,,,,5,16,,16,2,59,179,6,813133,1,162,16,6703,1,405,1,63,3,1152,14,159800,6,805,19,13412,1,49,1,90,1,8,58,11,44382,17,13795,18,7588,128,44904,17,4498,4,215,1518,48310,165268,99,25,,321,11534,11584,638,337,302,11208,11259,2507,945,3452,10148,1446508,4063958
2014,2015,5/28/1913,Philadelphia-Ukrainian,,,,1,1,,,1,1,,46,,,6,52,3,55,2,1,,,,7,,42,66,43,1,22,,,,,,,2,,,1,,2,,,,,,2,229,,,,,,,,,,,,,1,1,,,,,1,1,783,,,1,262,3,420,,,,,86,423,1975,3,2,1,15,85,195,4,15,10,186,219,47,13,60,386,14199,
2014,2015,12/2/1969,Phoenix,AZ,,,,,1,1,1,,,94,1,,39,134,86,220,67,3,,1,8,245,12,133,93,53,15,23,1,,,1,,,24,2,,,1,46,172,1,103575,2,14930,15,756,,,4,674,5,5391,39,1954283,23,141,1,2125,,,30,,,,30,2,251,5,3541,1,1313,35,9365,1,83,,,2740,21029,38352,7,5,,26,967,7219,1050,409,1320,8296,8999,789,169,958,2954,1145593,4564114
2014,2015,,Pittsburgh,PA,,,,,1,1,1,1,,233,5,,118,356,111,467,21,4,2,9,23,103,34,923,199,149,8,41,,,1,,,,,,1,5,1,32,237,1,,1,,8,,,,10,,8,,29,,1,,5,,1,15,20,,,,35,3,13810,8,3175,3,745,74,14518,3,671,2,171,4353,32018,69496,,8,,40,1503,4662,160,187,477,5265,6055,1276,533,1809,7279,633117,1922495
2014,2015,2/25/1924,Pittsburgh - Byzantine,,,,1,,,,,1,,37,1,,11,49,7,56,8,,,1,,22,1,58,74,37,4,30,2,,,,,1,2,4,,1,,3,,,,,,2,277,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,224,649,873,,,,,,100,14,9,25,173,160,27,6,33,427,57407,
2014,2015,,Portland in Oregon,OR,,,1,1,,1,1,2,2,102,4,,60,166,165,331,19,4,3,8,3,69,75,370,124,79,24,15,2,,1,2,,1,22,1,,,2,19,150,10,1863715,12,20464,8,3561,,,4,3712,7,1371,16,870767,1,450,,,1,22,8,89,1,24,54,2,4838,3,1646,7,4208,37,8523,3,654,,,4113,11419,35455,10,3,2,9,1345,4984,515,350,729,5501,3289,721,208,929,1673,424736,3413762
