Joliet,567,,,678,,,,,,,,,,,,,,,,
Joliet IL,,776,914,,,,,,,,,,,,,,,,,
Joliet in Illinois,,,,,852,999,718,662,423,556,513,722,684,533,598,1013,836,695,582,530
Juneau,5,28,37,15,56,12,16,21,19,24,12,7,15,3,7,6,6,8,9,6
Kalamazoo,148,231,252,331,337,,293,208,264,231,358,358,226,133,195,177,142,134,177,162
Kansas City KS,497,,,,,,,,,,,,,,,,,,,
Kansas City KS (Archdiocese),,940,588,798,,,,,,,,,,,,,,,,
Kansas City in Kansas,,,,,655,805,767,719,545,524,561,568,513,520,498,463,460,367,468,473
Kansas City-St. Joseph,,286,389,319,463,480,481,326,307,331,3138,295,370,318,412,414,461,314,333,314
Knoxville,109,214,284,248,244,223,228,292,173,218,308,283,265,232,259,293,243,256,206,253
La Crosse,988,434,308,369,292,341,287,287,287,253,281,282,302,2357,227,282,219,237,383,295
Lafayette,,263,,,,,,,,,,,,,,,,,,
Lafayette IN,,313,441,501,,,,,,,,,,,,,,,,
Lafayette LA,130,,220,556,393,305,310,380,268,465,488,216,365,209,307,315,212,430,282,311
Lafayette in Indiana,,,,,314,381,339,481,350,304,395,552,376,268,359,415,274,306,271,277
Lake Charles,249,176,225,173,187,223,250,215,521,513,521,305,389,,49,149,323,328,326,220
Lansing,625,1194,1061,927,1162,1344,954,1051,786,823,714,763,637,657,464,526,508,470,505,414
Laredo,,,,,,249,179,41,52,765,765,740,397,455,56,41,94,47,101,45
Las Cruces,51,265,66,90,210,94,108,85,129,217,81,149,68,228,259,85,246,135,258,352
Las Vegas,,,243,391,190,221,194,188,1752,198,327,902,324,361,876,220,312,851,878,593
Lexington,179,231,298,308,178,232,231,147,139,103,86,52,121,162,188,169,197,163,126,185
Lincoln,198,197,174,160,196,182,170,207,196,178,160,225,161,189,148,175,184,268,218,188
Little Rock,344,464,465,524,506,555,543,510,431,433,472,541,430,491,510,475,501,435,440,490
Los Angeles,2472,,,,,4703,2647,4095,2167,3526,1980,1733,2626,3959,6315,6044,6278,5267,4652,4690
Los Angeles (Archdiocese),,2132,2051,2038,2472,,,,,,,,,,,,,,,
Louisville,357,,,,,555,658,566,485,444,436,417,390,40,450,480,441,376,391,498
Louisville (Archdiocese),,536,627,639,593,,,,,,,,,,,,,,,
Lubbock,120,135,91,114,102,142,217,217,201,190,200,260,149,47,132,75,142,152,242,142
Madison,,,0,,,,449,327,282,231,269,225,283,182,171,195,200,183,165,125
Manchester,189,200,0,176,166,,,,440,355,355,338,119,241,271,142,121,125,134,160
Marquette,108,119,159,118,126,127,119,100,107,134,128,143,101,103,90,67,123,73,69,86
Memphis,248,273,363,309,330,295,269,294,283,242,237,385,297,260,252,251,206,332,259,246
Metuchen,224,302,293,263,282,364,208,276,259,369,350,323,252,228,293,279,228,212,228,292
Miami,1197,,,,1062,1282,957,868,717,717,652,2007,617,1099,785,1276,880,1189,1181,1017
Miami (Archdiocese),,1195,1019,1261,,,,,,,,,,,,,,,,
Military Services USA,,459,,,551,493,381,373,323,323,380,392,364,360,358,387,335,306,311,318
Milwaukee,577,,,,803,712,754,687,686,775,549,580,607,676,442,400,404,345,360,447
Milwaukee (Archdiocese),,649,611,881,,,,,,,,,,,,,,,,
Mobile,261,,,,347,409,342,380,334,343,291,397,289,369,302,298,245,229,274,303
Mobile (Archdiocese),,325,353,363,,,,,,,,,,,,,,,,
Monterey,150,235,193,431,268,,,,,,,,,,,,,,,
Monterey in California,,,,,,385,378,511,154,906,147,169,349,345,233,427,1182,459,616,643
Nashville,273,407,439,382,466,413,386,348,333,290,345,382,396,342,427,359,303,339,366,355
New Orleans,,,,,287,335,335,292,533,505,505,201,335,290,140,202,202,252,526,761
New Orleans (Archdiocese),,350,365,480,,,,,,,,,,,,,,,,
New Ulm,151,140,103,127,102,142,111,119,109,94,123,121,119,74,76,89,87,65,82,71
New York,571,,,,824,980,895,1181,894,1239,1129,1084,1235,1396,828,1469,1390,991,1115,1232
New York (Archdiocese),,546,541,684,,,,,,,,,,,,,,,,
Newark,467,,,,611,599,578,555,598,564,564,,263,263,216,167,126,110,129,238
Newark (Archdiocese),,877,712,716,,,,,,,,,,,,,,,,
Newton (Melkite U.S.),,25,9,9,33,4,20,25,32,36,16,23,23,19,12,8,2,70,20,29
Newton Melkite-Greek,,,,,,,,,,,,,,,,,,,,
Norwich,242,613,203,297,259,291,426,262,290,295,260,190,275,200,304,358,262,181,149,200
