Year,Year_OCD,Year established,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2002,2003,9/10/1941,Honolulu,,,,,1,,1,,,33,10,,31,74,81,23,1,,,,52,49,168,66,20,21,16,1,,,,,,24,,,,1,13,47,2,460896,4,29901,,,,,,,1,76,17,12592,,,1,60,,,,1,,4,5,1,1054,3,1112,4,2321,32,7591,3,434,,,2485,7180,22182,6,,10,62,748,3225,348,322,2489,1296,571,277,848,1879,232935,1211537
2002,2003,6/5/1977,Houma-Thibodaux,,,,,,,,,,45,2,,20,67,9,3,2,,,,28,5,29,39,35,3,1,,,,,,,2,,,,,13,62,,,,,,,,,1,136,2,65,4,25000,,,,,,8,,,,,8,,,3,1937,,,10,4067,,,,,2946,6673,15631,,,2,6,361,1584,42,70,1514,1362,348,51,399,1118,126000,202000
2002,2003,12/19/1944,Indianapolis,,,1,,,,,1,2,120,3,,39,162,106,14,8,,,,,41,725,139,100,15,12,11,,1,,,,11,,,,1,31,167,2,1545077,,,4,549,,,3,105,3,506,7,197809,,,,,,,,22,1,11,33,2,3052,7,3405,3,2107,63,19772,,,,,3460,13768,45597,1,,2,19,1496,4542,780,879,4288,2889,697,569,1266,2014,229482,2430606
2002,2003,6/6/1977,Jackson,,,,,1,,1,,,45,4,,16,65,28,,1,,1,,6,14,228,74,35,17,11,1,1,4,4,,,29,,,,5,25,27,1,93339,2,9750,1,225,2,310,2,430,7,1975,5,15895,3,60,3,78,,,,6,,,6,1,45,4,769,,,15,4072,,,,,967,3520,9379,,,2,13,329,915,128,303,727,538,103,185,288,453,51347,1980025
2002,2003,7/2/1956,Jefferson City,,,,,1,,1,,,73,3,2,23,101,7,11,1,,1,7,67,2,83,95,57,4,26,3,,4,1,,,15,,,,,21,25,1,258163,13,139697,2,210,,,,,,,2,38400,,,,,,,,12,,,12,,,2,1028,,,37,6365,,,1,19,2544,4544,14522,,,2,18,495,1441,304,278,1635,1591,346,317,663,796,86336,843840
2002,2003,3/24/1949,Joliet in Illinois,,,,,1,1,1,1,2,138,7,2,48,195,120,10,5,1,1,,171,86,652,122,100,14,8,,,,,,,11,,1,,,57,192,3,722319,,,13,2363,,,4,1024,1,2200,5,53880,1,120,,,,,,23,,,23,3,8517,4,2507,4,3387,56,19177,,,,,7959,52741,94311,21,,18,42,1759,10354,385,662,10304,7792,1471,603,2074,3632,620363,1694173
2002,2003,6/23/1951,Juneau,,,,,1,,,,,6,1,,4,11,2,3,,,,,5,,4,11,4,5,2,,,,,,,,,,,,3,9,1,70164,,,,,,,1,100,,,1,8963,,,1,13236,,,,,,,,,,,,,,1,164,,,,,154,560,878,,,,,,117,15,21,109,112,9,17,26,30,6318,721088
2002,2003,7/21/1971,Kalamazoo,,,,,1,,1,,,41,1,,16,58,11,6,1,,2,10,28,2,175,46,36,6,1,3,,3,,,,13,1,,,2,6,54,3,734980,,,5,444,,,15,479,1,275,5,38947,,,,,,,,11,,,11,,,3,775,,,22,3711,,,,,1025,6150,11672,2,,,3,343,1634,201,208,1458,1371,271,191,462,862,118452,940352
2002,2003,8/9/1952,Kansas City in Kansas,,,1,1,,,1,1,2,72,2,2,20,96,57,9,1,,3,,,15,652,119,59,15,45,,,,,,,,,,,2,24,81,4,444737,4,21983,3,625,,,,,,,18,75000,1,377,,,,,,23,,2,25,3,2908,5,3331,2,242,43,11766,1,25,,,3572,14647,36516,,,,20,1161,4179,470,719,3738,3000,675,437,1112,1444,200012,1193425
2002,2003,8/29/1956,Kansas City-St. Joseph,,,,,1,,,1,2,71,5,2,38,116,97,1,4,,4,,60,30,289,85,61,15,2,1,,3,3,,,14,,,,5,43,475,3,295402,,,14,1123,,,12,189,,,2,28000,1,29,,,,,,11,1,,11,2,5558,4,1478,3,1980,34,9101,1,363,,,852,7702,27045,,,1,12,560,2411,584,326,2630,1840,447,344,791,1223,151900,1394054
2002,2003,9/8/1988,Knoxville,,,,,1,,,,,42,2,,8,53,15,9,1,,,,23,13,35,44,33,3,7,,,,1,,,2,2,,,1,2,33,2,606030,1,399,1,516,,,,,1,187,6,54401,,,,,,,,8,,,8,,,2,1081,,,8,2640,,,,,1525,3626,8880,2,,1,5,319,852,202,292,1002,822,106,122,228,376,47057,2141075
2002,2003,,La Crosse,,,,,1,,1,,1,113,6,2,70,191,21,18,3,,,,31,4,483,166,105,4,50,,,5,1,,1,,,,2,,13,40,9,588143,,,12,1151,,,2,204,6,11326,2,3125,,,,,1,2,4,25,,,27,1,2167,7,1537,,,77,8791,,,,,7711,14948,35181,7,,,14,704,2858,125,287,3059,3181,833,474,1307,2224,215573,848455
2002,2003,10/21/1944,Lafayette in Indiana,,,,,1,,,,,75,22,,17,114,19,1,,,,,6,2,79,62,51,4,7,,,,,,,,,,,,9,101,7,752708,,,3,519,,,,,,,,,,,,,,,,11,,,11,3,7923,1,360,,,23,5037,,,,,3227,10335,26893,,,,6,291,2084,322,481,2153,1650,286,303,589,772,98415,1176736
2002,2003,1/11/1918,"Lafayette, LA",,,,,1,,1,,,102,5,1,41,149,55,11,5,,,,71,23,130,121,83,24,8,6,,,,,,31,,,,,14,58,1,119990,1,21425,5,1200,,,,,7,2300,6,265093,,,,,,,,31,1,13,44,,,9,3664,1,146,29,10571,2,591,,,8922,19245,43183,,,1,16,1025,5059,145,380,4618,3716,1230,182,1412,3512,331186,568154
2002,2003,4/25/1980,Lake Charles,,,,,1,,1,,,41,1,,9,51,9,12,3,,,10,33,1,26,38,28,10,,,,,,,,20,,2,,1,8,58,1,151235,,,1,65,,,1,65,,,1,151235,,,,,,,,,,,,,,1,531,,,7,2125,,,,,4420,5263,12339,,,,,224,1343,144,215,1199,1134,387,110,497,921,71772,277849
2002,2003,5/22/1937,Lansing,,,,,1,,1,,,98,10,,41,149,36,29,2,1,3,8,76,9,460,95,74,9,2,,,7,3,,,,2,,,1,30,163,4,1499435,5,13367,2,495,,,1,100,3,260,9,95186,1,70,,,,,,18,,,18,3,2455,4,2315,2,163,38,9252,6,760,,,2990,21695,39648,8,,1,13,606,3830,695,1051,4716,3916,753,507,1260,2049,232818,1757906
2002,2003,7/3/2000,Laredo,,,,,1,,,,,17,1,,3,21,23,6,,,2,,27,10,88,32,20,11,1,,,,,,,20,,3,,9,70,11,1,140000,,,,,1,62,,,,,1,1400,,,,,,,,7,,,7,,,1,650,,,5,1066,1,596,,,1429,6257,10005,,,1,18,165,3307,113,41,2832,573,506,27,530,1071,89550,294776
2002,2003,10/18/1982,Las Cruces,,,,,1,,,,,20,,,11,31,39,4,,,,,25,3,46,44,16,20,4,2,,1,1,,,46,2,,,2,9,23,,,3,35000,,,,,3,240,,,1,8000,,,,,,,,6,,,6,,,,,,,3,215,1,265,,,2144,7000,9630,,,,1,42,2076,146,85,2138,1266,293,54,347,1028,132646,484637
2002,2003,3/21/1995,Las Vegas,,,,,1,,,,,22,2,,8,32,23,30,,,,,6,3,22,24,13,5,6,,,,,,,6,,,,2,3,55,1,150503,,,,,,,1,6344,,,20,800000,,,1,15000,,,,8,,,8,,,1,882,,,7,2753,,,,,2197,11116,16956,1,,,,175,5177,208,188,3689,1278,574,148,722,760,494353,1594690
2002,2003,3/2/1988,Lexington,,,,,1,,1,,,39,1,,12,52,21,,,,3,34,37,4,141,60,31,5,2,3,2,6,2,9,,4,,,,2,22,37,7,920509,4,71546,1,82,,,1,80,,,1,8000,,,,,,,,5,,,5,,,1,855,1,50,14,3110,1,178,,,795,3163,8156,1,,,14,286,675,167,147,835,766,113,159,272,276,46183,1492792
2002,2003,,Lincoln,,,,,1,,,,,115,9,,26,150,7,5,2,7,2,,2,1,133,136,84,1,51,,,,,,,1,,1,,,,2,3,209129,,,3,275,,,1,4931,,,22,44722,1,16,1,5901,1,19,10,15,1,63,97,,,6,1699,,,25,5428,,,1,16,2296,5328,14864,32,,,36,491,1397,171,207,1484,1683,235,284,419,676,89412,539348
2002,2003,,Little Rock,,,,,1,,1,1,1,55,1,,19,75,53,20,1,,1,22,96,31,276,88,49,20,13,2,,2,1,,1,36,4,,,,27,50,12,1169105,6,26484,26,748,,,30,1796,1,133,2,2072,,,7,28793,,,,16,,,16,,,4,1044,2,734,31,6563,,,,,2498,6164,17019,6,,7,24,606,2452,290,510,2144,1374,349,299,648,947,103069,2692090
2002,2003,,Los Angeles,1,,1,,,5,2,1,,377,3,1,168,549,592,72,3,4,,24,219,161,1800,288,205,69,10,,,1,,2,,7,3,,,10,172,518,14,1133365,5,12702,7,3448,2,608,82,6176,11,2436,80,420149,2,270,4,176,2,60,134,13,12,51,124,5,11023,28,16286,22,13774,216,64278,9,2642,,,30000,230000,368127,19,3,82,285,4595,88172,2305,4095,53006,19837,9104,1388,10492,12481,4206875,11012763
2002,2003,,Louisville,,,1,,,,1,1,1,109,4,2,57,172,59,,3,2,3,6,111,77,944,111,78,10,15,5,,3,1,,,12,3,,,,27,162,2,190844,1,2400,5,900,2,75,1,150,,,8,31000,,,,,,,,7,,,7,3,4735,4,2323,5,4121,57,17276,2,500,1,47,990,6398,36397,6,,6,15,1771,2855,456,566,3163,2897,579,356,935,1831,197285,1220070
2002,2003,6/17/1983,Lubbock,,,,,1,,,,,26,2,,7,35,7,7,1,,,1,49,,28,34,30,4,,,,,,,,28,1,,,,19,5,1,223112,35,451178,,,,,,,,,,,,,1,37000,,,,15,,,15,,,,,,,2,388,,,,,2088,5596,8087,,,,,34,1629,157,217,1439,725,294,55,349,456,55701,451995
2002,2003,1/1/1946,Madison,,,,,1,1,,,,99,1,,50,150,14,7,3,,,,2,3,315,135,89,2,44,,,,,,,,,,,3,34,127,4,353494,2,660,5,968,,,18,974,,,7,31250,1,375,,,,,,6,,,6,1,2258,,,1,613,44,6781,1,303,,,8987,14514,33462,,,2,27,745,3274,131,327,3007,2535,648,379,1027,1678,268123,938308
2002,2003,,Manchester,,,,,1,1,1,1,,112,5,,98,215,62,12,3,,6,24,49,32,652,131,105,12,13,1,,,,,,26,,,4,7,38,622,2,255971,10,570,,,2,75,,,,,16,40005,,,1,175,,,,17,,3,20,5,5513,3,1621,2,954,34,6809,3,968,,,5714,27016,48615,2,,7,38,622,4423,353,,5344,3342,879,426,1305,3148,336803,1235786
2002,2003,,Marquette,,,,,1,,1,,,51,4,,35,90,11,10,,,1,,25,,58,74,53,5,13,,,3,,,,23,,,,,12,28,1,86800,,,1,123,,,,,,,6,2644,,,,,,,,12,,,12,,,,,,,10,1473,,,,,3018,5618,10121,,,,4,101,907,79,100,897,1185,301,169,470,1244,69500,317616
2002,2003,1/16/1971,Memphis,,,,,1,,,,,47,5,,17,69,15,4,2,,,,51,49,78,42,35,5,,2,,,,,,5,1,,,2,10,43,,,,,2,300,1,200,8,1000,3,400,1,18000,,,,,,,,5,,,5,1,2030,4,1876,2,1739,18,2831,2,507,3,102,543,2865,12498,1,,9,17,558,869,462,294,1270,1081,142,180,322,496,65776,1455808
2002,2003,11/19/1981,Metuchen,,,,,1,,2,,,151,24,,53,228,54,21,5,,1,,141,17,385,108,98,5,5,,,,,,,,,,,1,55,133,1,271526,2,4222,2,887,,,5,328,6,199,9,17933,,,,,,,,12,,,12,,,4,2412,2,1189,42,13601,,,1,48,1080,41787,60129,,,10,92,970,6596,238,276,7458,6121,1214,339,1553,3892,548000,1304764
2002,2003,8/13/1958,Miami,,,1,1,,2,1,,,169,8,4,77,258,116,65,7,1,6,,137,60,329,111,101,10,,,,,,,,7,1,1,,,44,127,2,781839,3,12939,5,4315,5,421,7,3007,7,15411,39,1542925,1,150,11,2326,1,25,27,34,,4,63,2,12433,9,9532,4,3035,56,24602,2,937,2,11670,3777,44689,110738,26,,29,57,2764,17767,817,868,14875,9490,2569,408,2977,5133,844684,3955969
2002,2003,3/25/1985,"Military Services, USA",,,1,1,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000,44200,65200,,,,220,232,3762,779,373,3083,2856,490,349,839,,,
2002,2003,,Milwaukee,,,1,1,,1,,1,2,228,17,1,176,422,301,25,1,2,2,12,179,56,2601,224,171,20,27,1,,1,4,,,,16,1,3,1,52,433,11,1771319,1,12773,24,5535,,,4,548,5,4102,26,129849,4,164,,,1,21,,,1,18,39,5,22613,7,4395,6,3029,121,29354,2,139,2,9,14109,30911,104598,60,1,7,155,3124,9315,398,687,9193,6537,1894,822,2716,5586,694508,2248785
2002,2003,,Mobile,,,1,,,,,,,75,9,,27,111,38,10,3,3,,28,63,12,170,76,57,15,4,,,,,,,14,3,,,2,25,35,1,186895,2,4000,3,258,1,160,4,869,,,10,72482,3,130,3,268,,,,8,,,8,1,1050,3,1460,,,19,5100,,,,,1234,3533,12385,11,,5,17,523,1085,243,380,1117,1135,161,198,359,592,64821,1640683
2002,2003,,Monterey in California,,,,,1,,2,,,52,1,,29,82,22,13,4,,,,3,33,112,46,32,12,1,,,,,,,,,,,,,,1,163808,,,3,443,,,,,,,,,,,,,,,,11,,4,15,,,3,750,2,947,10,3103,3,753,,,1450,10953,17971,3,,4,18,306,6223,242,511,3602,1039,729,166,895,1100,319437,967992
2002,2003,,Nashville,,,,,1,,1,,,35,3,,9,47,25,8,,,,,53,1,181,51,30,11,10,,,,,,,3,,,,1,8,30,1,165850,,,1,110,,,3,774,,,9,62768,,,,,,,,8,,,8,1,977,2,1244,1,258,17,3606,2,725,,,1666,5959,14443,1,,,34,447,1584,212,348,1467,1386,198,190,388,401,70623,2097905
2002,2003,,New Orleans,,,1,2,,1,1,1,,155,12,1,54,222,185,23,3,,3,,186,104,763,142,104,32,6,,,,,,,8,1,,,,,,,,4,248957,25,2989,2,254,16,1524,3,4291,64,103694,10,186,8,1762,2,23,157,,3,34,57,3,,10,6108,13,10419,72,33206,9,879,1,225,4408,16475,83004,58,,27,120,3580,6498,341,292,5744,5603,1619,478,2097,4264,488584,1355542
2002,2003,11/18/1957,New Ulm,,,,,1,,,,,47,6,2,25,80,1,6,,,,,3,,85,80,43,,21,,,16,2,,,2,,,,,29,33,,,2,44733,6,379,,,,,,,,,,,2,100,,,,8,,,8,,,3,494,,,18,2595,,,,,3796,7195,14088,1,,,4,206,967,78,119,1019,1199,215,175,389,738,70406,287090
2002,2003,,New York,1,,,,,4,6,,,524,39,,171,734,856,267,4,,,12,356,435,3269,412,311,72,28,1,,,,,,,,1,,43,327,1202,17,2120415,3,170945,17,22508,55,1523,118,3827,20,22086,794,420678,72,4571,1271,42401,1,38,21,,14,,38,12,65934,26,16000,28,12966,213,77025,16,5331,5,322,6220,104320,399156,21,,58,351,4529,30489,1069,1181,25683,20016,5144,1196,6340,14879,2488146,5529215
2002,2003,,Newark,,,1,1,,3,1,1,,492,47,8,174,721,227,88,10,,8,30,198,98,1318,234,204,30,21,,,,,,,,172,,1,7,123,273,11,1459732,111,16741,6,656,,,145,5199,6,189,249,109343,2,38,8,15537,3,110,36,3,1,24,137,4,18208,17,8478,20,8077,127,36457,7,1961,5,365,2577,50184,126444,113,,22,168,3807,16980,449,555,14470,10642,3829,566,4395,11679,1319558,2809267
2002,2003,1/10/1966,Newton (Melkite U.S.),,,,,1,1,,,,35,3,,9,47,16,2,1,,,1,37,,3,35,27,7,,1,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,,,,,,,,,,,,,326,1225,1552,,,,,,373,21,25,419,440,85,32,117,209,29323,
2002,2003,8/16/1953,Norwich,,,,,1,,,,,88,10,1,39,138,62,7,1,,2,,59,24,237,78,67,10,1,,,,,,,10,23,,,2,12,36,,,,,3,242,,,,,,,1,156,,,,,,,10,,,,10,,,4,1321,2,896,23,4324,,,,,1473,11188,19212,8,,1,19,,3013,182,262,3060,2315,578,198,776,2171,227446,669614
2002,2003,1/13/1962,Oakland,,,,,1,1,,,,143,,2,59,204,99,,2,,20,96,92,56,354,87,54,15,14,1,,1,2,,,2,2,,,3,36,141,1,129504,,,2,2500,,,5,1500,6,25000,3,27000,1,900,4,22000,,,,19,,,19,3,5050,3,1198,6,4461,51,14190,,,,,6065,23344,54327,9,,18,36,1087,9373,610,428,8289,3289,1146,343,1489,2804,432890,2433952
2002,2003,,Ogdensburg,,,,,1,,,,,92,9,2,40,143,9,2,1,,2,,57,12,153,119,79,2,36,,,2,,,,20,16,,,1,18,462,,,,,3,375,,,,,,,6,15000,,,,,,,,9,,,9,,,2,650,,,22,3192,,,,,1455,4418,9724,1,,,17,267,1281,155,95,1324,1450,320,157,477,1536,143700,462000
2002,2003,2/6/1973,Oklahoma City,,,1,1,,,,1,3,72,,,27,99,24,9,1,,2,57,60,11,142,71,64,7,,,,,,,,46,,,,2,31,78,6,705629,2,360,5,350,,,2,350,,,1,700,1,30,,,,,,15,,,15,1,730,2,962,,,17,3506,3,690,,,3280,8988,18171,10,1,4,15,389,2290,414,554,2053,1215,423,328,751,862,102683,2403280
2002,2003,,Omaha,,,1,,,,,1,1,144,11,,65,220,96,14,7,,5,15,163,21,,138,103,2,32,1,,,1,,,16,2,,,,45,649,6,415222,2,104100,3,2101,,,6,6500,2,650,14,128000,,,1,37000,,,,30,,1,31,2,7270,12,3200,5,2510,62,16100,3,297,1,42,3840,15400,48690,25,1,4,46,2590,4115,424,579,4383,3828,905,542,1447,1908,222938,853300
2002,2003,6/18/1976,Orange in California,,,,,1,1,1,1,,108,10,,61,179,108,20,3,,5,52,61,13,344,56,49,7,,,,,,,,3,4,,,5,114,185,3,405671,,,1,60,,,2,200,6,273,9,870270,,,1,120,,,,32,1,,32,,,3,4608,3,1029,36,13735,2,671,,,14461,39648,74184,16,,4,37,1024,16263,676,821,13704,5110,2335,604,2939,2807,1127736,2890444
2002,2003,6/18/1968,Orlando,,,,,1,,,,,99,5,,21,125,42,20,1,,1,6,138,15,114,72,64,8,,,,,,,,10,,,,5,30,187,,,,,,,,,11,950,,,10,51305,,,,,,,,17,,,17,,,5,2612,,,31,12930,,,1,60,4108,22450,42177,1,,,27,954,6197,484,598,5874,4189,980,497,1477,3932,352909,3466422
2002,2003,11/18/1996,Our Lady of Deliverance - Syriac,,,,,1,,,,,9,3,,,12,,,,,,,4,,,8,8,,3,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,180,333,513,,,,,,82,4,4,112,86,41,4,45,34,12610,
2002,2003,3/12/1994,Our Lady of Lebanon of L.A.,,,,,1,,1,,,21,1,,2,24,6,,,,1,,9,,7,30,24,6,,,,,,,,4,,,,,,,,,,,,,1,10,1,30,,,,,,,,,1,4,,4,,,8,,,,,,,,,,,,,,,8,,,,,,494,24,,310,532,104,50,154,164,27870,
2002,2003,12/9/1937,Owensboro,,,,,1,,,,,59,1,4,18,82,28,2,2,2,,,,4,205,79,44,5,30,,,,,,,,2,,,4,25,53,1,442400,2,2644,2,170,,,3,260,,,3,50000,,,,,,,,14,,,10,1,827,3,1003,,,18,3874,,,,,1363,3230,10307,3,,,11,376,1008,131,237,906,976,173,201,374,550,52047,836162
2002,2003,10/24/1984,Palm Beach,,,,,1,,2,,,71,3,,31,105,33,15,1,,1,,40,3,154,49,42,7,,,,,,,,4,,,,,20,85,,,,,1,235,,,,,,,27,13231,3,16,,,1,5,82,16,,,21,,,3,2287,,,14,5489,2,635,,,1896,15920,26248,18,,,13,600,4507,284,427,4266,2327,705,250,955,2624,268350,1648253
2002,2003,2/21/1969,Parma-Byzantine,,,,,1,,,,,29,1,,7,37,2,6,,,,1,6,,14,37,28,1,2,,,,,,,7,1,,,,4,1,,,,,,,,,2,103,,,5,8650,,,,,,,,1,,,1,,,,,,,2,296,,,,,193,756,1246,,,,4,21,109,12,29,68,70,28,13,41,215,12417,
2002,2003,7/31/1963,Passaic - Byzantine,,,,,1,,1,,,60,7,,14,81,10,3,1,,,,16,2,14,90,55,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,124,,,,,330,1652,21061,,,,2,9,244,16,24,280,226,67,20,87,575,24265,
2002,2003,12/9/1937,Paterson,,,,,1,,,2,6,164,14,,68,246,182,17,2,1,,,174,32,823,111,94,12,5,,,,,,,,5,,,2,58,155,3,765000,,,8,498,3,98,5,1584,2,1641,13,64309,11,73,,,,,,6,2,5,11,2,1797,5,2509,4,1256,57,15826,3,560,,,10354,37534,69847,17,,7,145,1303,8630,163,330,7794,4277,1490,410,1900,3713,415082,1110607
2002,2003,11/6/1975,Pensacola-Tallahassee,,,,,1,,,,,53,7,,13,73,9,33,2,,,,54,6,52,49,41,10,,,,,,,,10,,,1,,,,1,276936,,,3,250,,,,,,,4,30000,,,,,,,,14,,,14,,,2,654,,,9,2413,,,1,16,1467,4709,9273,,,,12,201,1116,224,301,1237,1048,173,133,306,571,62553,1267077
2002,2003,,Peoria,,,,,1,,,1,1,146,11,,64,221,47,8,3,1,8,30,111,11,244,165,134,16,15,,,,,,,28,6,,,3,32,53,8,2894354,,,6,590,1,25,2,200,,,1,17000,,,,,,,,35,,,35,1,150,7,2630,,,45,11802,,,,,2902,11643,29162,15,,,38,960,2971,419,552,2872,3476,646,433,1079,2263,193970,1452688
2002,2003,,Philadelphia,1,,,,,3,2,,,532,36,3,165,736,366,32,9,,9,16,211,128,3428,282,260,22,,,,,,,,7,19,,,5,176,291,8,862782,1,239,37,4848,5,961,3,227,5,1469,15,43897,7,447,8,15141,1,58,99,,1,16,74,11,34345,22,23102,15,469,216,76373,14,4668,5,337,7149,49170,202687,132,,36,619,8976,17149,1165,618,17518,16789,4528,2032,6560,12771,1494883,3861648
2002,2003,5/28/1913,Philadelphia-Ukrainian,,,1,1,,,1,,,50,1,,7,58,6,13,,,2,,6,,84,74,45,7,22,,,,,,,,,,,,30,,,,,,1,240,,,1,28,,,,,,,,,1,10,,,,,10,1,1050,,,1,364,7,1057,,,,,189,758,3428,,,,24,327,216,20,18,230,236,71,35,106,391,67359,
2002,2003,12/2/1969,Phoenix,,,,1,1,,1,,,96,,,38,134,102,72,2,,3,19,211,15,220,89,65,19,,5,,,,,,27,,2,,6,44,421,1,399199,1,98721,11,861,,,25,1130,9,28481,13,1662943,1,3125,,,,,,18,,,18,,,5,3150,1,1209,27,9229,,,,,6951,37558,58115,11,2,3,44,767,12288,532,1146,9516,4895,1343,480,1823,3812,530541,3650009
2002,2003,,Pittsburgh,,,,,1,2,1,,,324,24,2,117,467,121,43,5,2,,,50,35,1483,215,198,11,6,,,,,,,,1,1,2,3,72,281,2,460571,,,10,955,,,11,1225,8,5341,7,87719,1,154,,,1,14,,13,,,27,3,13631,8,3349,3,651,104,24253,4,979,2,174,6385,49372,98821,3,,10,80,1909,7787,368,737,8205,8214,2070,899,2969,9578,812078,1967494
2002,2003,2/25/1924,Pittsburgh - Byzantine,,,1,,,,,1,,54,1,,10,65,9,3,,,,,,5,9,85,6,6,30,,,,,,,1,,,,16,,,,,,,2,300,,,,,,,,,,,,,1,1,2,,,,1,,,,,,,2,335,,,,,357,1322,2015,,,,4,22,134,29,89,244,261,71,42,113,530,60290,
2002,2003,,Portland in Oregon,,,1,,,1,,2,2,96,6,,47,149,178,21,1,,,7,30,86,506,125,76,33,11,3,2,,,,,24,1,1,1,1,24,193,9,2115960,6,81088,8,2024,,,4,1265,6,962,17,1531839,3,82,,,1,19,96,3,,38,60,2,4813,3,1463,7,3504,40,8600,2,426,,,4415,12336,35617,53,,19,48,1436,5911,802,631,4736,2453,704,427,1131,2008,356037,3010800
2002,2003,,"Portland, ME",,,,,1,1,,,,98,3,,69,170,48,5,2,,3,,24,29,390,135,84,12,37,,,1,1,,,44,,,1,,8,77,3,366174,1,500,8,1125,,,4,383,,,1,3248,,,1,12,,,,10,,,10,1,4197,1,323,2,767,17,3831,1,164,,,2459,12551,24302,2,,1,19,350,2743,283,336,3006,3449,679,420,1099,3135,217705,1274923
2002,2003,,Providence,,,,,1,1,2,1,1,191,18,1,96,306,105,20,6,,1,,96,129,655,157,138,7,12,,,,,,,8,20,,,2,38,154,1,249454,1,15,13,865,,,9,615,2,174,11,58321,1,3,12,150000,1,9,3,18,,,27,2,7557,4,2198,8,3823,49,11863,4,1341,,,9513,32664,68986,47,,37,93,1656,5398,201,312,6143,4729,1557,368,1925,5458,639962,1048319
2002,2003,11/15/1941,Pueblo,,,,,1,,1,1,1,34,1,1,36,72,32,3,1,,2,,29,5,96,52,33,14,4,2,,,,,,56,,,,,9,56,5,890800,,,2,1555,,,,,,,3,4950,,,,,,,,6,,,6,,,1,94,,,4,702,1,176,,,2443,4902,8323,,,1,6,83,2020,171,321,1554,890,249,120,369,1564,110200,601000
2002,2003,12/12/1924,Raleigh,,,,,1,,1,,,61,6,,25,92,55,12,5,,,,29,8,72,78,44,23,,,,10,1,,,10,7,,,5,20,96,,,,,,,,,,,,,12,34991,,,,,1,8,,7,,,15,,,1,915,,,31,7196,,,,,3015,16208,27349,2,,4,12,326,4707,285,460,4658,1979,478,426,904,898,179493,3934204
2002,2003,8/4/1902,Rapid City,,,,,1,,,,,27,3,,14,44,27,,,,2,,27,6,63,97,22,7,66,,,2,,,,32,4,,,2,10,29,,,,,,,1,7,1,17,2,1696,13,8193,,,2,,,,,12,,,12,,,1,180,1,199,1,480,1,220,,,1379,3390,5860,2,,3,5,106,574,77,92,619,460,94,92,186,519,29940,2272211
2002,2003,3/27/1931,Reno,,,,,1,,,,,16,1,,5,22,9,13,1,,1,,9,4,39,28,18,5,2,3,,,,,,6,,,,3,13,25,1,237440,3,12000,,,,,2,230,,,7,37250,,,,,,,,7,,,7,,,1,549,,,4,1107,,,,,1542,4039,7244,,,1,4,104,1734,172,173,1444,542,196,87,283,408,77414,598578
2002,2003,,Richmond,,,,,1,,,1,,116,,,40,156,33,48,,,1,,33,15,200,143,107,7,17,1,,7,6,,,10,2,,,4,46,381,10,653996,,,15,2761,,,2,85,,,8,10920,5,292,,,,,,10,,,10,,,5,1315,3,831,26,8370,2,428,4,384,6160,20103,37601,8,,4,23,929,3805,74,1139,3719,2058,497,518,1015,1521,213528,4727638
