Year,Year_OCD,Year established,ST,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2006,2007,,SD,Sioux Falls,,,,,1,,,1,1,78,3,,39,120,30,150,11,2,1,3,,30,9,329,150,67,10,68,4,1,,,,,,,,,1,13,52,11,550000,,,9,1500,0,0,,,1,11,14,25000,1,8,,,0,0,0,28,0,0,28,2,2005,3,943,,,20,3587,,,,,6253,8166,20982,1,,,6,350,1693,107,227,1673,2539,344,268,612,1056,128340,524153
2006,2007,12/17/1913,WA,Spokane,,,,,1,,,,1,44,7,1,32,84,84,168,3,3,,3,6,56,8,204,82,39,3,37,,,1,2,,,2,1,,,8,4,36,7,507907,,,11,1000,1,31,1,364,3,558,18,168027,1,12,3,302,1,5,10,15,0,0,15,1,6938,1,140,2,1027,15,3331,,,,,647,3593,15691,3,2,2,4,565,551,94,143,786,810,116,109,225,384,97665,758330
2006,2007,,IL,Springfield in Illinois,,,,,1,,1,,,82,4,1,35,122,59,181,5,1,,,,5,73,708,132,71,7,50,1,,3,,,,,,1,6,34,698,61,6,709047,,,1,98,1,40,1,116,,,,,1,96,,,0,0,0,9,0,0,9,2,1791,5,1497,2,1002,44,9540,,,,,2310,9257,25406,,,1,29,606,1921,234,494,2355,2575,389,407,796,1623,151601,1142086
2006,2007,,MA,Springfield in Massachusetts,,,,,1,,2,,,98,8,,53,159,41,200,14,,,,,65,8,629,117,94,6,16,1,,,,,,11,,,2,2,28,45,1,164311,2,4501,8,893,1,52,1,119,1,103,8,41003,,,2,2400,0,0,0,14,0,0,14,1,1082,4,1422,,,22,5325,,,,,6835,17004,31682,,,,31,367,2833,107,211,2874,2359,690,153,843,3807,222915,819132
2006,2007,8/24/1956,MO,Springfield-Cape Girardeau,,,,,1,,,1,2,46,1,,19,66,56,122,12,2,5,2,,13,51,83,66,45,6,12,1,,2,,,,18,4,,,,21,39,7,1041546,,,1,372,0,0,1,42,,,,,,,,,0,0,0,6,2,26,32,,,3,995,,,23,3672,,,,,1241,3666,9606,,,1,,291,1079,133,210,1230,998,175,146,321,594,64714,1226079
2006,2007,,FL,St. Augustine,,,,,1,,1,,,59,3,,31,93,23,116,29,1,,3,12,45,2,110,51,44,5,2,,,,,,,5,1,1,,,,,1,127149,,,2,44571,0,0,,,,,9,80100,4,21,5,326,0,0,0,13,0,,13,,,4,2339,,,27,8760,,,1,93,1247,8618,21070,1,3,,20,658,2075,265,652,2348,2100,441,245,686,1049,164045,1856882
2006,2007,,MN,St. Cloud,,,,,1,,1,1,1,71,,,46,117,111,228,4,1,,4,2,50,69,523,137,65,11,61,,,,,,,,,,,1,7,70,4,268744,,,13,1145,1,354,,,,,60,41558,8,56,11,723,0,0,0,16,1,2,18,2,4103,1,702,1,330,31,4825,,,,,6041,12284,28303,9,,5,72,753,2229,84,202,2237,2218,563,246,809,1357,146246,544111
2006,2007,12/4/1982,OH,St. George's in Canton Romanian,,,,,1,,1,1,,12,,,6,18,2,20,4,1,1,1,,2,4,4,14,9,1,4,,,,,,,4,,,,,,1,,,,,,,0,0,,,,,,,,,,,0,0,0,1,0,0,1,,,,,,,,,,,,,18,44,63,,,,,,35,4,3,32,31,6,3,9,27,5000,
2006,2007,12/3/1983,OH,St. Josaphat in Parma,,,,,1,,,,,26,4,,8,38,1,39,10,1,,2,,11,3,4,38,29,1,8,,,,,,,4,,,,,2,,,,,,3,173,0,0,,,,,,,,,,,0,0,0,8,0,0,8,,,,,,,1,111,,,,,41,221,381,,,,1,15,92,2,9,0,101,31,12,43,206,10862,
2006,2007,,MO,St. Louis,,,1,,,1,1,1,2,292,12,9,77,390,372,762,8,4,2,5,8,241,141,1788,188,157,19,12,,,,,,,8,4,1,,,,,9,1996263,,,20,5243,4,5243,2,2020,18,15178,13,15178,,,,,2,54,31,5,7,138,100,2,14659,13,5355,16,9072,113,32804,9,2629,9,170,127,20357,85273,30,,40,120,2000,6421,788,7209,7382,7488,1433,711,2144,4193,555750,2118721
2006,2007,1/10/1966,NY,"St. Maron, Brooklyn",,,,1,1,,1,1,,37,4,1,15,57,7,64,7,,,1,,13,4,1,34,34,,,,,,,,,5,1,,,,1,,,,,,,,0,0,,,,,,,,,1,175,1,3,2,,0,0,3,,,,,,,,,,,,,303,1669,1975,,,,,,402,19,45,318,401,95,16,111,240,30000,
2006,2007,1/1/1961,IL,St. Nicholas Chicago Ukrainian,,,,,1,,1,1,,23,,,7,30,15,45,16,2,,,,10,7,4,37,23,3,11,,,,,,,10,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,5,0,0,5,,,1,112,,,2,460,,,,,104,460,1141,,,,2,37,201,4,,201,209,48,10,58,162,10000,
2006,2007,,MN,St. Paul and Minneapolis,,,1,,,1,,,,220,6,2,109,337,112,449,37,5,,8,,221,49,878,219,187,15,3,3,,1,10,,,5,4,,,2,71,,2,135167,3,106676,8,26780,2,2000,2,150,,5,105,,4,912,5,10947,2,120,132,3,1,21,144,3,17051,10,8325,3,498,93,31000,3,527,,,17500,40000,115045,48,,17,121,1703,9236,340,1125,9799,8377,1742,952,2194,3446,625000,3001500
2006,2007,7/25/2002,CA,St. Peter (Chaldean),,,,,1,,,,,7,1,,,8,,8,,,,,,,,12,8,5,3,,,,,,,,,,,,,,,,,,,2,138,0,0,,,,,2,110,,,,,0,0,0,,0,0,,,,,,,,,,,,,,,,0,,,,,,287,2,,253,289,88,5,93,79,40200,
2006,2007,6/17/1968,FL,St. Petersburg,,,,,1,,,,,93,4,2,27,126,99,225,86,2,,,,112,47,245,73,63,10,3,,,,,,,6,,,,37,156,,2,425000,7,35000,9,950,,,12,2550,4,700,11,2300,,,,,0,0,0,19,0,,19,1,14179,4,2341,2,976,27,8922,2,1018,2,123,2977,22890,53445,6,,6,22,951,4802,,501,5124,3982,774,384,1158,4019,419961,2830069
2006,2007,3/13/2001,,St. Thomas Syro-Malabar,,,,,1,,,,,32,,,,32,13,45,,,,,,,,16,11,9,2,,,,,,,,20,,3,,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,,0,0,,,,,,,,,,,,,,510,1688,2198,,,,,,288,6,26,297,310,66,16,82,22,85000,
2006,2007,1/26/1982,MI,St. Thomas the Apostle,,,,,1,,,,,13,,,1,14,,14,,,,,,,,11,8,8,,,,,,,,,,,,,,,,,,,,1,60,0,0,,,,,1,120,,,,,0,,0,6,0,0,6,,,,,,,,,,,,,,,6,,,,,,845,,,845,,362,8,370,168,90000,
2006,2007,4/20/1977,VI,"St. Thomas, Virgin Islands",,,,,,,1,,,10,3,,1,14,5,19,,,,,1,27,2,16,8,6,2,,,,,,,,2,,,,,,,,,,,,,0,0,,,,,3,230,,,2,116,0,0,0,2,0,0,2,,,2,204,,,3,658,,,,,179,519,1562,3,,1,1,80,194,11,26,149,139,50,24,74,133,30000,110000
2006,2007,8/8/1956,CT,Stamford-Ukrainian,,,,,1,,,,,29,1,,9,39,17,56,25,,,,2,10,3,33,51,42,5,4,,,,,,,3,1,,,,,,,,,,1,21,0,0,1,44,,,2,175,,,,,1,18,4,,,,18,,,1,150,,,2,179,,,,,332,919,1598,,,,1,20,132,2,,110,134,49,11,60,276,16600,
2006,2007,1/1/1944,OH,Steubenville,,,,,1,,2,,,53,9,,31,93,16,109,4,,,,,6,12,71,68,68,,,,,,,,,2,,,,1,2,7,1,246586,,,,,0,0,,,,,1,22775,1,185,,,1,5,0,6,0,,11,1,2387,3,584,,,14,2068,,,,,475,1612,7137,,,,6,177,500,80,648,745,792,143,121,264,657,39145,515673
2006,2007,1/13/1962,CA,Stockton,,,,,1,,1,,,41,5,,15,61,16,77,19,,,,,38,3,61,34,30,4,,,,,,,,12,,1,,1,12,67,2,283430,1,8691,,,0,0,,,,,1,53506,,,,,0,0,0,12,0,0,12,,,2,1602,,,11,3361,,,,,3456,14591,23022,1,,2,3,313,7243,1067,628,4668,3214,792,137,929,1531,225742,1275041
2006,2007,5/3/1905,WI,Superior,,,,,1,,,,,42,,,25,67,8,75,2,2,,1,2,60,1,91,105,41,3,53,3,,1,4,,,,,,3,,10,34,6,311063,2,130,13,478,0,0,3,195,,,7,2479,22,220,3,1277,0,0,0,12,0,0,12,,,,,,,16,2552,,,,,3003,6261,11828,,,1,7,229,1054,96,132,1025,1020,234,167,401,1137,78059,448169
2006,2007,,NY,Syracuse,,,,,1,1,,,,161,14,,86,261,44,305,26,,,,6,74,12,338,159,154,5,,,,,,,,8,,,4,12,338,,3,817488,1,2500,54,2200,10,921,1,173,3,78,89,642800,13,194,,,0,0,0,8,1,11,19,1,3536,5,2366,1,750,24,5062,,,,,8399,24562,44694,4,,1,43,689,3577,221,411,3846,3896,940,370,1310,4037,345736,1174887
2006,2007,4/15/1910,OH,Toledo,,,,,1,,2,,,125,6,1,58,190,39,229,8,4,,1,9,193,11,602,131,89,9,28,2,,3,,,,,,,,4,30,303,6,1390309,4,1312,5,1641,0,0,,,,,12,14314,,,,,0,0,0,21,0,0,21,2,2815,10,5296,4,2794,73,16805,2,473,1,61,5056,22204,55525,8,,,64,1574,3073,438,485,3702,4035,779,594,1373,2860,303570,1482050
2006,2007,,NJ,Trenton,,,,,1,,1,,,157,11,,55,223,33,256,30,3,,5,17,338,67,392,118,105,10,3,,,,,,,7,,1,1,3,41,65,2,477212,1,4002,1,443,1,24,6,535,4,195,29,28426,1,151,,,0,0,0,22,7,0,22,1,3057,8,6361,3,1187,41,15666,2,502,1,16,742,66650,94203,,,13,101,1669,10753,650,858,12213,11737,1251,378,1629,7830,804970,2011292
2006,2007,,AZ,Tucson,,,,,1,,,,,64,3,,45,112,74,186,43,2,,,,138,21,208,74,50,14,7,1,,2,,,,46,,,,7,30,95,3,460800,1,42000,,,0,0,,,,,2,430000,,,1,2500,0,0,0,12,4,0,12,,,,,6,2016,19,4837,3,735,,,3444,14820,25864,1,,10,29,430,6307,238,602,5904,3316,663,132,795,2273,379850,1686222
2006,2007,2/7/1973,OK,Tulsa,,,,,1,,,,,46,4,,23,73,25,98,11,1,,,,57,18,95,78,41,4,33,,,,,,,2,,,,1,9,47,6,530766,1,4150,,,0,0,,,2,69,6,35000,,,,,0,0,0,18,0,0,18,,,1,883,1,595,10,2221,1,888,,,1465,4658,10728,,,8,5,348,1454,159,329,1163,925,223,165,388,514,56000,1602791
2006,2007,12/12/1986,TX,Tyler,,,,,1,,,,,83,6,1,7,97,13,110,,3,,,1,54,3,51,43,41,8,,,,,,,,28,1,,,2,36,52,4,999546,37,950000,,,0,0,,,,,,,,,,,0,0,0,19,0,0,19,,,1,206,,,4,861,,,,,1524,6123,8733,,,,,96,2309,,295,1747,1326,330,86,416,258,58318,1330126
2006,2007,12/3/1981,CA,Van Nuys- Byzantine,,,,,1,,1,,,15,4,,2,21,4,25,,,,1,,6,4,4,19,15,3,1,,,,,,,1,,,,4,4,,,,,,,,,,,,,,,,,,1,27,,,,0,0,0,0,,,,,,,,,,,,,86,288,374,,,,,,61,7,9,78,100,12,6,18,28,2795,
2006,2007,10/25/1984,FL,Venice,,,,,1,,1,,,81,11,,27,119,70,189,84,3,,,2,93,19,101,55,41,14,,,,,,,,18,1,1,,4,39,116,,,,,7,392,0,0,1,96,,,18,48272,,,,,0,0,0,8,0,0,8,1,400,3,1551,,,9,3370,,,2,108,486,9595,15518,4,,5,14,376,5679,245,172,3381,2883,419,188,607,2450,231934,1892572
2006,2007,5/29/1982,TX,Victoria in Texas,,,,,1,,,,,41,3,,8,52,12,64,11,1,,2,5,29,1,105,50,35,4,10,1,,,,,,17,,,,,21,15,,,,,1,59,0,0,,,,,,,,,,,0,0,0,4,0,0,4,,,2,178,1,371,11,1880,1,267,,,2433,6000,11133,,,,15,243,1540,64,177,1235,1046,302,121,423,999,104243,208886
2006,2007,7/22/1939,DC,Washington,,2,1,,,3,1,1,2,202,19,3,67,291,355,626,172,12,2,11,17,248,97,619,140,122,18,,,,,,,,9,1,,,16,147,350,3,496736,4,77798,24,2073,1,281,7,425,19,13298,27,143245,21,95,,,2,31,65,35,38,102,168,3,21432,1,657,16,9178,75,19893,19,1885,1,24,2215,20626,76078,24,,12,102,3254,4825,961,606,5999,5792,1159,768,1927,3041,582448,2647492
2006,2007,,WV,Wheeling-Charleston,,,,,1,,2,,,75,,,41,116,62,178,13,3,,3,,49,13,196,112,55,21,27,,1,8,,,,22,4,,,7,28,,3,540774,,,4,687,1,17,5,326,,,7,156978,,,,,0,0,0,12,0,0,12,1,1402,7,1660,1,50,25,4897,1,138,,,1247,4884,14290,4,,2,10,518,926,167,198,1399,1100,179,293,472,1246,72110,1816856
2006,2007,,KS,Wichita,,,,,1,,1,,,78,5,,42,125,2,127,6,1,,4,,,,294,91,66,,25,,,,,,,,17,,,,12,35,7,551558,2,53851,8,431,0,0,,,1,42,1,45449,1,156,1,1350,0,0,0,37,0,,37,1,2200,4,2419,,,35,8242,,,,,2531,6548,21977,2,,,14,602,2454,280,382,2370,1883,469,313,782,915,120555,951971
2006,2007,,DE,Wilmington,,,,,1,,,,1,94,8,,21,123,93,216,12,2,1,4,,94,34,258,57,52,4,1,,,,,,,18,,,,1,22,67,1,182852,1,150,5,375,2,34,3,167,4,434,14,228681,1,100,3,10936,0,0,0,14,0,0,14,,,5,3000,3,1748,25,8859,5,1043,1,92,1309,7944,24009,13,,6,27,1000,2727,152,287,2772,2122,421,232,653,1445,230000,1270734
2006,2007,,MN,Winona,,,,,1,,1,,1,62,3,,48,113,8,121,6,2,,,,20,19,387,115,51,1,56,,,,7,,,,2,,,,,71,2,87900,1,6200,11,793,0,0,3,10678,,,7,5833,,,1,122,1,9,40,8,0,0,17,1,1292,4,1148,,,21,4382,,,,,45800,8435,19854,3,,,5,329,1662,61,217,1500,1530,278,236,514,982,131280,570488
2006,2007,1/14/1950,MA,Worcester,,,,,1,,2,3,,144,12,1,76,233,97,330,6,2,,,6,86,70,365,124,109,3,12,,,,,,,4,,,1,2,27,81,1,267000,5,520,6,475,1,28,14,1500,7,400,7,63000,,,,,,,0,9,,,9,3,8134,4,2319,3,1313,21,4888,2,414,2,34,5896,21491,44498,,,,19,607,3421,104,257,4001,2897,606,136,742,3598,308355,783262
2006,2007,6/23/1951,WA,Yakima,,,,,1,,,,,41,13,,21,75,9,84,,1,,,,27,3,42,41,36,1,4,,,,,,,3,1,,,3,42,23,1,76232,,,,,0,0,2,204,,,5,49389,,,,,0,0,0,11,0,0,11,,,,,1,196,6,1667,,,,,1802,5571,9247,,,3,3,106,3017,92,460,2176,897,415,112,527,519,69255,632213
2006,2007,5/15/1943,OH,Youngstown,,,,,1,,,,,97,6,,64,167,19,186,8,1,,1,,63,15,209,115,92,3,20,,,,,,,2,,,,,28,92,3,48165,22,878545,9,1254,0,0,6,584,7,2879,15,77652,,,3,117,0,0,0,15,0,0,15,1,2507,6,2498,,,37,7154,2,382,,,1342,14137,28035,4,,,12,616,2197,170,407,2539,2496,530,382,912,2799,216151,1223958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737,5349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  873,813 ","  55,032 ","  85,293 ","  807,086 ","  609,943 ",,,"  194,725 ","  435,859 ","  64,427,240 ","  296,718,801 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  873,813 ","  55,032 ","  85,293 ","  807,086 ","  609,943 ",,,"  194,725 ","  435,859 ","  64,427,240 ","  296,718,801 "
