Year,Year_OCD,Year established,ST,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2003,2004,,MD,Baltimore,1,,,1,,2,1,,,207,15,1,56,279,265,544,49,7,3,3,18,183,40,1088,153,102,26,16,3,,3,3,1,,8,,,1,5,57,250,6,1189696,4,6121,23,1781,7,849,7,1872,6,209,32,822315,1,220,,,2,23,192,4,0,0,27,4,11382,9,4221,13,7272,65,23227,7,2252,1,103,4298,31454,84236,40,,12,74,3005,6826,524,894,6703,5419,1888,719,2607,4804,506587,3006607
2003,2004,7/20/1961,LA,Baton Rouge,,,,,1,,,,,60,,,18,78,37,115,2,2,,,,40,10,103,68,51,8,8,,,,1,,,,,,2,1,15,93,3,311882,,,7,645,0,0,,,5,313,8,128135,,,,,0,0,0,16,0,0,16,1,1550,6,2772,2,1689,24,12107,,,,,4599,9569,32302,1,,3,16,949,2527,210,404,2687,2311,638,257,895,1737,210464,863976
2003,2004,9/29/1966,TX,Beaumont,,,,,1,,,,,31,4,,11,46,25,71,4,2,,,,32,1,42,45,25,20,,,,,,,,8,,,,,1,31,3,360739,,,,,0,0,,,,,3,54792,,,,,0,0,0,9,0,0,9,,,1,487,,,6,1396,,,,,1525,6990,10407,,,,5,163,1287,170,262,1359,826,204,164,368,850,89403,599139
2003,2004,,IL,Belleville,,,,,1,,,,,80,3,,50,133,45,178,6,1,,1,,28,13,224,124,76,1,35,2,,5,5,,,,,,,,20,25,6,607037,,,3,299,0,0,5,309,1,150,3,26835,,,,,0,0,0,9,0,0,9,,,3,1561,,,34,6181,,,,,1361,6837,15949,1,,1,20,493,1464,247,257,1533,1566,372,285,657,1308,103818,845762
2003,2004,3/1/1977,MS,Biloxi,,,,,1,,2,,,39,1,1,13,54,29,83,12,,,,,26,25,46,45,34,7,4,,,,,,,13,,,,,9,14,,,,,7,656,0,0,,,,,10,129360,,,1,5258,0,0,0,10,0,0,10,,,4,1023,1,539,14,3073,,,,,2414,3299,10358,,,5,13,438,782,434,179,1152,616,179,131,310,794,72158,789930
2003,2004,6/28/1969,AL,Birmingham,,,,,1,,1,1,1,53,5,1,15,74,38,112,0,3,1,,,41,22,129,57,38,15,12,2,,5,2,,,17,,,,,16,44,1,168315,1,27958,,,0,0,,,,,13,77199,,,,,0,0,0,9,0,0,9,,,5,1326,1,115,17,5342,1,238,1,121,1764,6625,15540,11,,2,11,536,1829,205,494,1375,1170,181,190,371,523,74777,2735546
2003,2004,12/31/1909,ND,Bismarck,,,,,1,,,1,2,41,4,,22,67,27,94,5,2,,,,68,24,129,62,40,6,14,2,,,,,,38,,,,1,6,31,4,354747,,,4,421,0,0,,,1,160,,,,,1,6,0,0,0,14,0,0,14,1,2617,3,1034,,,12,1557,,,,,2743,5906,13871,,,,7,175,1335,140,106,1105,1177,235,172,407,754,64245,259479
2003,2004,,ID,Boise,,,,,1,,,,,44,4,,34,82,13,95,5,2,,2,,52,7,91,51,43,2,6,,,2,,,,31,,1,4,,8,65,5,870160,,,,,0,0,4,152,,,17,284000,,,,,0,0,0,21,0,0,21,,,1,625,,,13,2563,,,,,2717,7056,12982,,,,1,187,2472,290,230,2353,1034,341,165,506,736,145900,1351000
2003,2004,,MA,Boston,,1,1,,,5,,1,,486,32,7,334,859,670,1529,38,5,,,,239,142,2601,357,330,27,,,,,,,,,2,1,3,,41,16,8,1193117,3,6868,16,3016,0,0,11,1675,21,1722,43,206000,,,3,35410,2,31,100,11,2,51,93,7,22400,13,5335,20,11739,113,34725,10,2558,3,348,29517,111501,218216,7,,35,185,3284,22287,3362,214,21632,16050,4935,1208,6143,18498,2077487,3970026
2003,2004,8/6/1953,CT,Bridgeport,,,,,1,,,,,181,14,2,73,270,44,314,14,6,,4,,93,1,403,87,82,5,,,,,,,,1,,,,,35,3987,1,139407,,,3,843,0,0,1,105,10,40,17,9336,,,,,1,17,0,10,0,0,27,3,11196,5,2598,3,1262,33,8717,2,504,1,11,4039,31675,60029,19,,1,30,870,6036,109,97,5922,4494,904,356,1260,3617,410304,896202
2003,2004,,NY,Brooklyn,,,,,1,3,1,,,365,20,,189,604,175,779,94,2,,1,,159,180,1097,216,184,22,10,1,,,,,,,,,1,18,146,183,4,662211,17,342418,6,1400,6,8798,27,2867,35,13450,96,110560,75,3390,29,3434,1,11,3,20,1,1,32,3,20378,4,2048,16,15528,152,47274,2,315,1,119,2200,45500,133394,13,,59,253,3753,19377,1003,925,14543,12298,3222,412,3634,10869,1826592,4694705
2003,2004,7/10/1965,TX,Brownsville,,,,,1,,1,,,52,1,,15,68,43,111,5,2,2,5,,64,18,131,65,40,22,4,,,,,,,44,1,,,3,31,84,,,1,114,2,581,0,0,2,128,,,5,23156,,,2,3333,1,6,0,18,0,0,24,,,,,2,1001,8,2272,2,579,,,7515,28637,40028,3,9,11,,270,4439,682,615,7354,2905,790,106,896,2373,888004,1044711
2003,2004,,NY,Buffalo,,,,,0,1,2,,,248,6,,134,388,159,547,9,2,,5,7,104,48,1218,265,201,20,42,1,,1,,,,9,2,,,,73,158,6,1426730,1,1100,13,2050,0,0,3,237,2,965,5,235650,7,46,3,12849,1,23,5,2,1,0,25,7,16393,,,16,6075,81,19306,5,1021,1,489,13097,35324,91730,63,3,12,106,2784,6226,510,433,7126,6043,1487,618,2105,7071,707981,1578922
2003,2004,,VT,Burlington,,,,,1,,,,,65,2,,47,114,47,161,8,2,,,,41,16,184,83,58,15,10,,,,,,,41,1,,,1,,,,,,,4,200,0,0,,,,,1,5751,,,,,0,0,0,9,0,0,9,2,3139,2,618,,,11,1704,4,819,,,2687,8262,17238,,,,12,38,1375,126,131,1499,1179,420,185,605,1526,149154,608827
2003,2004,12/9/1937,NJ,Camden,,,,,1,,,,,184,32,5,84,305,45,350,39,4,,2,,115,18,344,125,120,5,,,,,,,,10,34,,,18,341,78,1,298136,2,12662,5,1257,1,7,2,211,1,962,1,7372,1,444,1,6200,0,0,0,29,0,0,29,,,10,6121,3,1434,56,12666,1,47,2,653,550,36464,57964,10,,8,85,1346,6192,1056,,6647,5560,1222,1304,2526,4421,442389,1337416
2003,2004,,SC,Charleston,,,,,1,,1,,,59,3,1,30,93,43,136,29,,,,,96,26,145,94,82,25,2,1,1,6,,,,25,10,1,,,,,3,334890,,,1,15,0,0,,,,,7,39604,,,,,0,0,0,21,0,0,21,,,2,1256,2,344,26,6176,,,,,2918,10411,21126,1,,1,6,644,2793,964,475,2484,1988,386,320,706,1057,152413,4054890
2003,2004,1/12/1972,NC,Charlotte,,,,,1,,1,1,1,61,6,,38,105,62,167,7,3,,3,,75,9,106,68,46,22,,,,,,,,23,4,,,3,18,84,,,13,289700,1,205,0,0,13,996,2,43,,,1,170,1,104,0,0,0,17,0,0,17,2,863,2,1510,,,16,5723,,,,,3232,15048,26393,3,,1,8,503,5677,245,,3836,2352,457,361,818,935,138583,1696148
2003,2004,,WY,Cheyenne,,,,,1,,1,,,32,,,14,46,13,59,5,2,,,,15,2,22,35,27,6,2,,,,,,,42,,,,2,21,,,,,,2,119,1,106,2,100,13,,9,15940,,,,,0,0,0,14,5,0,19,,,,,1,18,7,1005,,,,,1415,8082,10539,,,,2,101,870,173,132,905,1117,154,140,294,582,50979,498703
2003,2004,,IL,Chicago,1,,,,,7,4,,,564,20,2,265,851,837,1688,157,16,11,14,30,632,323,2618,373,297,52,23,,,1,,,,10,7,1,2,14,159,608,20,3026371,2,17500,37,5413,3,3500,27,2280,5,1112,120,371255,6,1008,10,146470,3,334,128,2,1,175,511,5,45122,6,1701,34,27180,238,81815,3,680,6,500,11713,104255,273477,65,5,50,225,5600,39927,1831,1670,30940,21316,7243,1481,8724,17199,2442000,6104000
2003,2004,,OH,Cincinnati,,,1,,,1,,,,196,5,1,87,289,247,536,5,6,1,6,,138,146,1127,224,164,21,34,1,,3,1,,,,1,5,,13,78,317,9,995000,2,400,13,2451,1,26,,,,,6,1500,1,29,6,1220,1,32,8,9,0,0,41,4,24597,17,12526,4,3122,106,37684,4,1706,1,124,6505,31555,117860,19,2,13,78,3094,7280,830,864,8576,8442,1592,1000,2592,4473,512146,2951228
2003,2004,,OH,Cleveland,,,,,1,3,1,1,,317,9,5,111,442,137,579,35,9,,3,9,189,57,1325,234,206,14,5,4,1,4,,,,1,2,,,3,83,180,3,491548,,,26,4395,1,225,8,981,7,927,23,732639,2,324,3,49796,2,53,1,,10,0,63,3,6681,6,3414,17,10772,122,42288,9,2388,2,154,6407,42985,115152,15,,12,181,3647,9355,944,781,11176,10751,2271,1219,3490,8530,812675,2852331
2003,2004,1/30/1984,CO,Colorado Springs,,,,,1,,1,,,25,2,,11,38,30,68,7,,,,,28,3,128,34,21,7,2,2,,,1,,1,9,,,,75,,,2,254000,2,109,2,103,0,0,,,,,,,,,,,0,0,0,8,0,0,8,,,,,1,350,5,1487,,,,,2831,2976,7652,,,,1,116,1555,132,145,1529,1032,191,115,306,339,136814,855088
2003,2004,,OH,Columbus,,,,,1,,,,,121,6,,55,182,41,223,11,1,,6,,77,5,341,107,94,6,6,,,1,,,,4,,,,3,29,79,4,972123,,,20,1595,0,0,1,178,,,7,402884,1,98,,,1,13,123,8,0,0,21,1,2566,11,4882,,,44,12601,2,316,,,2296,16526,39208,1,,1,7,1242,3760,511,795,4197,3630,571,605,1176,1673,240682,2408079
2003,2004,3/23/1912,TX,Corpus Christi,,,,,1,,1,,,86,6,,25,117,42,159,18,4,4,1,,67,13,182,67,55,12,,,,,,,,32,3,2,,1,19,55,6,586779,,,2,105,0,0,2,115,3,979,5,44826,,,,,0,0,0,12,10,0,22,1,27,,,1,234,14,2089,2,473,,,3247,10632,16724,6,,1,29,217,2900,170,317,2674,705,589,117,706,1761,384308,549012
2003,2004,,KY,Covington,,,,,1,,1,,,49,,,46,95,2,97,1,3,,,,28,8,379,46,38,,3,2,,3,,,,6,,,1,,14,33,3,418683,,,3,896,2,165,1,93,,,3,80092,,,1,7453,0,0,0,10,0,0,10,,,7,2393,2,747,27,8309,2,461,,,274,3660,15854,1,,1,50,698,1434,227,189,1588,1586,341,207,548,889,88154,464629
2003,2004,12/31/1909,MN,Crookston,,,,,1,,,,,29,4,,16,49,2,51,2,1,,,,11,1,128,68,23,2,43,3,,2,1,,,,,,1,1,14,41,3,53954,,,3,304,0,0,1,49,,,,,,,,,0,0,0,5,0,0,5,,,1,174,,,9,1260,,,,,2226,2952,6617,,,,4,127,644,19,75,546,483,105,122,227,411,36263,247741
2003,2004,,TX,Dallas,,,,,1,,1,1,,66,4,,27,97,76,173,33,,,,,145,7,142,67,47,9,9,2,,,,,,8,,,,3,44,276,1,118744,,,1,49,0,0,8,279,,,15,36087,,,,,1,6,36,9,0,0,15,1,3170,3,1733,4,2620,33,10605,1,174,1,122,5041,35527,59007,14,1,4,142,885,15794,818,574,10033,6465,1595,521,2116,1372,930352,3371300
2003,2004,,IA,Davenport,,,,,1,,,,,79,7,,39,115,3,118,4,3,,,,47,1,200,85,58,2,23,,,,2,,,1,1,,,,14,46,3,455500,,,2,346,0,0,,,,,1,5300,,,,,1,4,0,7,0,0,11,2,3875,7,1441,,,18,3844,,,,,2767,9393,21331,2,,,5,387,254,256,204,1977,1733,351,273,624,1061,103037,728048
2003,2004,,CO,Denver,,,1,1,,1,,1,,110,4,,48,162,119,281,32,4,,3,,153,14,339,120,98,16,5,1,,,,,,29,,,,2,18,200,3,370000,8,5000,16,1200,2,100,5,1100,1,30,15,100000,2,14,,,1,35,14,1,0,41,77,,,2,1000,5,2354,37,9656,2,593,,,5471,26858,46009,,,2,21,869,11501,746,1291,8464,5020,2094,819,2913,2836,380739,2996708
2003,2004,8/12/1911,IA,Des Moines,,,,,1,,,,,63,3,1,25,92,11,103,0,1,,2,,70,5,91,84,53,5,24,2,,,,,,,,,,,10,49,3,711329,,,1,294,0,0,,,1,986,4,76744,,,,,0,0,15,,0,0,15,1,616,2,1367,,,16,4869,,,,,1878,10553,19298,2,,1,7,376,2042,202,330,1940,1816,291,302,593,805,97628,748153
2003,2004,,MI,Detroit,1,,,,,5,2,,,292,9,2,166,469,233,702,47,6,1,8,12,140,112,1897,309,252,27,25,5,,,,,,6,,,,,,,12,1601237,8,13416,12,2368,8,1612,2,711,8,2819,13,24188,1,84,,,2,33,70,2,2,14,49,4,19922,16,4468,16,8701,110,38875,7,1822,,,6340,66269,146446,12,,29,112,2680,13949,1158,1619,13817,11227,2674,1222,3896,10257,1481866,4441551
2003,2004,5/19/1951,KS,Dodge City,,,,,1,,,,,19,2,,15,36,10,46,15,,,2,,8,,96,49,20,4,20,,5,,,,,,,,,,15,5,3,97618,,,,,0,0,,,,,4,257775,,,,,0,0,0,1,0,0,1,,,,,,,9,1138,,,,,1728,3860,6727,,,,,90,1001,70,66,1092,684,175,80,255,362,55053,222502
2003,2004,,IA,Dubuque,,,1,1,,,,1,2,123,9,,92,224,29,253,2,2,,3,8,76,26,837,199,90,1,84,7,5,9,3,,,1,1,,2,2,60,400,7,1398575,3,257,6,459,0,0,1,24,,,2,419,,,,,1,2,1,9,1,95,106,3,4392,7,2666,,,52,12680,,,,,6114,13183,39141,3,,,21,994,2983,145,337,3390,2631,779,540,1319,2092,211847,927161
2003,2004,,MN,Duluth,,,,,1,,,,,50,5,,19,74,9,83,3,1,,,,33,1,155,93,43,,42,3,,,,,,,,,,1,2,45,2,403750,,,2,305,0,0,1,146,,,,,,,,,0,0,0,14,0,0,14,1,2750,,,,,12,1868,,,,,4150,4310,13092,,,,10,149,912,51,123,978,810,198,175,373,1070,70950,431000
2003,2004,3/3/1914,TX,El Paso,,,,,1,,,,,55,2,,23,80,36,116,3,,,,,10,13,254,58,38,15,2,3,,,,,,22,,,,,20,32,,,,,1,90,0,0,,,,,,,,,,,1,5,7,3,2,24,32,,,1,568,2,353,9,3571,3,857,,,5671,13740,24792,4,,5,32,316,9538,144,288,6062,3957,1298,130,1428,2064,656035,811739
2003,2004,,PA,Erie,,,,,1,,1,,,163,7,,48,218,8,226,4,2,,,8,31,,425,126,96,4,26,,,,,,,19,,,,,19,12,1,147109,,,4,1569,0,0,2,337,2,169,9,149059,,,1,451,1,15,0,10,0,0,25,2,6819,5,1676,2,1217,39,8183,1,398,,,5794,9985,34097,22,,,39,741,1817,461,201,2291,2245,497,375,872,2609,225607,874057
2003,2004,11/11/1944,IN,Evansville,,,,,1,,,,,58,2,,28,88,6,94,0,,,3,1,21,2,277,70,47,3,18,1,,1,,,,,1,,,,18,55,2,448620,1,58,2,105,0,0,1,272,,,9,134000,,,,,0,0,0,11,0,0,11,,,4,1553,,,24,6376,,,1,37,2259,6386,16622,1,,2,14,461,1267,115,145,1393,860,317,231,548,849,89015,491956
2003,2004,8/8/1962,AK,Fairbanks,,,,,1,,,,,6,1,,1,8,15,23,3,,,,1,39,3,20,47,8,10,17,,4,4,3,1,,,2,,,3,20,11,,,,,,,0,0,,,,,1,2033,,,,,0,0,0,3,0,0,3,,,1,234,,,1,301,,,,,594,1630,2762,,,,1,29,353,19,12,362,124,22,27,49,102,17833,157000
2003,2004,3/12/1904,MA,Fall River,,,,,1,,,,,133,4,2,34,173,141,314,2,1,,1,17,90,16,295,101,87,11,3,,,,,,,11,,1,3,,13,61,1,140303,1,62,4,938,1,60,,,6,45782,,,,,,,0,0,0,15,0,0,15,1,2550,4,2871,,,24,5864,,,,,6134,28996,46430,14,,5,17,647,4585,90,168,4833,4012,1280,322,1602,4084,346054,824235
2003,2004,,ND,Fargo,,,,,1,,1,,,92,14,1,46,153,7,160,4,3,,,7,40,,201,158,72,2,84,,,,,,,,,,,,10,53,9,108732,,,12,1222,0,0,1,18,1,,5,7941,,,,,1,2,7,10,0,0,12,,,1,292,,,13,1895,,,,,3247,7571,13017,1,,,,137,1483,70,168,1344,2571,275,200,475,968,84190,374256
2003,2004,,IN,Fort Wayne-South Bend,,,,,1,,,,,62,1,,30,93,160,253,19,,2,1,,20,134,581,84,60,15,9,,,,,,,,1,,3,,24,117,4,245237,5,51343,7,1747,0,0,2,303,,,9,138711,1,38,4,3174,0,0,0,14,1,15,29,5,15639,4,3097,,,41,10681,,,,,1448,9545,40439,2,,,15,828,2723,356,354,3031,2947,566,373,939,1536,162043,1217932
2003,2004,8/22/1969,TX,Fort Worth,,,,,1,,,,,43,2,1,17,63,51,114,10,,,1,20,80,13,93,88,37,22,19,7,1,1,,,,3,,,3,12,91,300,1,140075,1,3100,6,398,0,0,,,16,35200,,,,,,,0,0,0,15,0,0,15,,,4,1463,,,15,5353,1,238,,,7452,19786,34307,2,,5,12,541,6066,430,714,5859,3174,820,379,1199,1197,400500,2098443
2003,2004,12/15/1967,CA,Fresno,,,,,1,,,,,85,1,,29,115,31,146,18,3,,,22,31,,124,86,59,8,19,,,,,,,40,,,,,23,311,3,573780,,,2,216,0,0,,,,,2,351718,,,,,0,0,0,23,0,0,23,,,2,1369,,,23,5331,,,,,7329,23665,37717,3,,,23,368,17209,579,523,12147,4020,1823,307,2130,3135,581000,2327272
2003,2004,12/16/1939,NM,Gallup,,,,,1,,,,,28,3,,10,41,25,66,0,,,,4,33,12,142,53,22,18,9,2,,2,,,,25,,,,5,32,14,,,,,1,54,1,62,3,66,1,24,24,64853,,,1,49199,0,0,0,4,0,0,4,,,,,2,242,,,10,1420,,,1006,3350,6022,1,,4,25,109,917,235,124,881,708,133,49,182,613,48488,449485
2003,2004,,TX,Galveston-Houston,,,,,1,2,,,,146,3,1,49,199,217,416,33,,,,89,362,12,499,150,100,48,,,,,,,,8,17,,,,,,3,526232,7,55447,3,493,2,2009,39,3973,4,2354,11,329985,,,,,1,23,30,13,5,21,57,1,7694,2,320,6,3362,43,10019,6,2017,,,16127,67813,107409,13,2,2,53,1460,20744,1834,838,18401,9283,2765,859,3624,3534,1041123,4972544
2003,2004,12/17/1956,IN,Gary,,,,,1,,,,,73,8,1,31,113,43,156,8,,,1,9,50,9,100,73,60,4,9,,,,,,,4,6,,1,1,4,69,6,1024720,,,3,462,3,78,2,500,1,700,7,10000,,,,,0,0,0,11,1,7,18,1,1230,1,1413,,,24,6562,,,,,500,9650,19373,2,,,7,442,2174,127,228,2154,1932,467,202,669,1742,185700,770635
2003,2004,7/20/1971,MI,Gaylord,,,,,1,,,,,44,2,,20,66,11,77,5,1,,1,,14,1,41,81,42,7,16,6,,3,7,,,,,,,1,10,51,3,369500,,,,,2,45,6,267,1,250,23,5818,,,,,0,0,0,13,0,0,13,,,4,662,,,16,2406,,,,,1720,4310,9111,,,,2,198,901,110,175,1170,2232,275,129,404,933,76060,497264
2003,2004,4/11/1917,NE,Grand Island,,,,,1,,,,,41,3,1,30,75,0,75,0,,,1,,,,73,36,36,,,,,,,,,37,,,9,,,,,,2,168811,1,75,0,0,,,,,,,,,,,0,0,0,4,0,0,4,,,4,539,,,7,981,,,,,2849,4208,8581,,,,,123,1288,103,140,1088,895,133,170,303,521,57460,295176
2003,2004,,MI,Grand Rapids,,,,,1,1,2,,,76,3,,28,107,15,122,12,3,1,1,1,29,1,273,90,81,1,8,,,,,,,12,2,,,,,,2,593000,,,1,145,0,0,,,2,5894,8,18655,,,9,11532,0,0,0,9,0,0,9,1,2338,4,1895,,,39,6847,,,,,1992,14288,27369,,,,9,506,2604,309,,2858,2856,574,366,940,1384,162670,1283717
2003,2004,5/18/1904,MT,Great Falls-Billings,,,,,1,,,,,35,5,1,27,68,14,82,8,,,,,4,1,71,65,30,10,19,3,,2,1,,,45,,,,1,13,49,3,513955,1,313,2,321,0,0,8,208,,,3,59803,,,,,0,0,0,6,0,0,6,1,801,2,368,1,187,8,1507,4,657,,,1297,3601,8424,2,,,5,289,849,116,103,817,1127,124,132,256,749,53824,391360
2003,2004,,WI,Green Bay,,,,,1,1,1,1,3,111,4,3,81,202,115,317,8,,,2,4,108,34,653,185,95,23,55,1,,8,3,,,3,14,,,,65,174,7,977606,,,15,1413,0,0,2,111,4,8081,8,182276,1,6,,,0,0,0,14,1,9,23,2,4908,5,1405,1,741,70,10519,,,,,12118,22700,52414,1,,4,27,916,4284,544,318,4373,3814,1135,448,1583,3176,358211,930419
