Year,Year_OCD,Year established,ST,Diocese,Cd,Cd:Ret,ABp,ABp:Ret,Bp,AuxBp,Bp:Ret,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,StdntOthDio,DStdntOthSem,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Schlstics,Tchrs:Br,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2004,2005,3/10/1951,PA,Greensburg,,,,,1,,1,1,,91,5,,39,135,74,209,0,,1,0,,,50,216,102,74,8,20,,,,,,,,,,,,15,71,1,20298,,,2,142,0,0,,,,,6,14988,1,75,7,9,0,0,0,3,1,15,18,2,4743,2,822,,,18,3811,3,244,,,1439,11758,22835,27,,39,21,452,1724,90,283,2066,2161,466,326,792,2650,168488,675058
2004,2005,,PA,Harrisburg,,,,,1,,,,,107,7,,35,149,35,184,16,3,,0,,47,,426,89,76,10,3,,,,,,,8,,,,,,,1,223527,,,4,960,1,181,1,7,4,202,16,5259,,,,,0,0,0,13,0,0,13,,,7,3826,,,39,9916,3,111,,,1554,18546,33966,1,,,55,800,2728,672,428,2861,3187,452,559,1011,2341,248216,2027835
2004,2005,,CT,Hartford,,,1,1,,2,,,,233,14,,102,349,133,482,33,2,,0,17,298,37,807,215,174,21,20,,,,,,,1,,,,4,34,101,3,852362,1,60,2,350,1,95,9,393,1,50,28,19138,9,33,,,1,0,0,9,1,109,118,2,4199,4,2086,5,2786,65,15124,2,272,,,13834,52040,90459,6,,7,69,1390,8817,177,430,9485,7878,1771,352,2123,8651,685432,1901131
2004,2005,,MT,Helena,,,,1,1,,,,,53,11,1,22,87,6,93,3,0,,,,31,2,39,59,41,3,10,2,,3,,,,39,14,,,2,39,,3,160856,,,,,0,0,3,145,,,,,,,,,1,4,0,10,0,0,14,1,1486,2,318,,,5,894,,,,,1200,4040,7952,7,,1,3,178,605,393,111,862,1075,163,142,305,766,58014,519731
2004,2005,9/10/1941,HI,Honolulu,,,,,1,,1,,,27,10,,25,62,76,138,25,,,1,,55,53,179,66,25,21,13,1,,,,,,,,,,1,9,21,2,351517,4,32122,,,0,0,,,1,66,17,14730,,,1,101,0,0,0,1,0,0,1,1,4089,3,1889,4,2739,29,5626,,,,,2126,6954,23424,2,,9,57,587,2914,343,267,2335,1265,504,266,770,1818,236933,1257608
2004,2005,6/5/1977,LA,Houma-Thibodaux,,,,,1,,,,,43,1,,17,61,9,70,8,1,,0,,27,3,32,39,34,3,2,,,,,,,3,,,,,6,10,,,,,,,0,0,1,65,1,60,6,7000,,,,,0,0,0,5,0,0,5,,,3,1868,,,10,4104,,,,,2400,6758,15135,,,3,3,347,1598,81,67,1372,1288,326,60,386,1145,113984,202000
2004,2005,12/19/1944,IN,Indianapolis,,,1,,,,,1,2,107,1,,45,153,111,264,14,2,,,,2,33,684,139,89,17,19,1,,10,3,,,11,,,,1,21,237,2,1110104,,,4,640,0,0,2,217,3,287,6,214336,,,,,0,0,0,31,1,10,41,2,3243,7,3488,3,2245,61,17714,,,,,2317,10401,39449,4,,0,11,980,4528,567,680,4147,2921,596,500,1096,2042,234574,2430606
2004,2005,6/6/1977,MS,Jackson,,,,,1,,1,,,43,3,1,10,57,29,86,0,2,,0,,7,16,219,74,34,18,12,1,1,4,4,,,29,,,,4,19,14,1,95099,2,9450,1,225,2,320,2,401,7,2101,5,26890,3,60,3,78,0,0,0,7,0,0,7,1,23,4,1093,,,15,3436,,,,,996,3949,9504,,,3,15,310,912,118,313,771,477,92,159,251,472,50646,2111593
2004,2005,7/2/1956,MO,Jefferson City,,,,,1,,1,,,70,2,0,29,101,8,109,10,1,,2,3,52,2,82,95,65,6,18,2,,3,1,,,15,,,,2,82,25,1,260000,13,155000,2,212,0,0,,,1,,2,36000,,,,,0,0,0,12,0,0,12,,,2,1131,,,38,6418,,,1,20,2500,6477,16558,,,2,20,510,1370,254,288,1476,1454,323,249,572,828,89743,585368
2004,2005,3/24/1949,IL,Joliet in Illinois,,,,,1,,2,1,1,132,5,2,57,196,109,305,14,6,1,2,0,186,67,601,122,97,16,8,,,,1,,,11,,,,,50,247,3,637090,,,13,1826,0,0,4,1040,1,2000,5,59667,1,120,,,0,0,0,23,0,0,23,3,12187,4,2501,4,3370,57,18309,,,,,3218,58935,98493,12,,21,69,1730,9610,320,556,10120,7853,1478,568,2046,3639,636862,1768390
2004,2005,6/23/1951,AK,Juneau,,,,,1,,,,,5,2,,5,12,2,14,1,,,,,3,,4,11,7,3,1,,,,,,,,,,,,3,9,1,40000,,,,,0,0,1,100,,,1,10261,,,1,15150,0,0,0,2,0,0,2,,,,,,,1,135,,,,,150,600,887,,,,,14,100,31,24,95,93,14,9,23,39,7352,71972
2004,2005,7/21/1971,MI,Kalamazoo,,,,,1,,1,,,37,2,,16,55,10,65,8,1,,3,,26,1,170,46,38,7,3,3,,2,,,,13,1,,,1,8,40,3,680818,,,5,440,0,0,15,415,1,292,5,37718,,,,,0,0,0,19,0,0,19,,,3,769,,,21,3436,,,,,1653,6611,12488,0,,,5,286,1445,192,231,1487,1088,271,189,460,964,117696,951708
2004,2005,8/9/1952,KS,Kansas City in Kansas,,,1,1,,,1,1,2,76,1,2,22,101,55,156,8,4,1,1,,,18,615,118,62,14,42,,,,,,,,,1,1,2,20,63,3,460223,3,19254,3,456,0,0,,,,,17,124234,1,513,,,0,0,0,21,0,1,22,3,3907,6,3245,1,243,44,12533,1,30,,,1694,16452,38126,,,,14,1127,4107,338,524,3469,3551,690,426,1116,1451,198165,1193425
2004,2005,8/29/1956,MO,Kansas City-St. Joseph,,,,,2,,,1,1,69,4,1,44,118,89,207,2,2,,0,4,61,34,268,86,60,16,1,1,,3,3,,1,12,,,,5,33,480,3,300622,,,15,952,0,0,12,896,,,2,31000,1,30,,,0,0,0,13,1,0,13,2,5709,4,1389,3,1991,32,9697,1,365,,,839,7476,27479,3,,,6,707,2445,417,331,2365,1680,444,387,831,1324,143941,1394040
2004,2005,9/8/1988,TN,Knoxville,,,,,1,,,,,45,2,,7,54,16,70,8,,,3,,24,10,33,44,34,3,8,,,,,,,2,2,,,1,2,31,2,455155,1,379,1,520,0,0,,,1,0,6,70270,,,,,0,0,0,8,0,0,8,,,2,1093,,,8,2496,,,,,1292,3992,8881,2,,1,4,267,979,121,218,908,664,122,122,244,362,52949,2193608
2004,2005,,WI,La Crosse,,,,,1,,1,,1,105,7,2,64,178,18,196,18,0,,,,31,3,476,165,105,4,52,,,5,,,,,,,,,13,40,9,602327,,,12,1202,0,0,2,200,6,10724,2,3125,,,,,1,2,4,17,0,0,19,1,2167,7,1663,,,62,8763,,,,,6146,13930,32688,6,,,20,826,2522,112,253,2990,4529,694,355,1049,2126,199200,863610
2004,2005,10/21/1944,IN,Lafayette in Indiana,,,,,1,,0,,,73,22,,14,109,20,129,4,0,,,,6,3,76,62,51,4,7,,,,,,,,,,,2,9,393,8,941713,,,2,400,,,,,,,,,,,,,0,0,0,14,0,0,14,3,5976,2,461,,,21,4487,,,,,3271,9815,24024,1,,2,9,324,2081,248,304,2328,1618,287,282,569,818,98003,1176736
2004,2005,1/11/1918,LA,"Lafayette, LA",,,,,1,,2,,,107,8,1,42,158,44,202,8,3,,,,65,24,157,121,80,18,18,5,,,,,,30,,,,,7,72,1,124349,1,19828,5,1200,0,0,1,,7,2300,6,248956,,,,,1,0,29,,1,15,44,,,9,3750,1,129,29,10564,2,610,,,9005,19461,43563,,,2,10,985,4835,157,465,4366,3611,1128,184,1312,3627,307944,568154
2004,2005,4/25/1980,LA,Lake Charles,,,,,0,,1,,,52,1,,17,70,13,83,,,,,,33,1,21,29,24,5,,,,,,,,20,,,,1,8,58,1,145355,,,1,65,0,0,1,65,,,1,145355,,,,,0,6,0,,0,0,6,,,1,529,,,7,2013,,,,,2350,5687,10585,,,,2,209,1152,100,513,1083,1022,244,108,352,896,76414,277849
2004,2005,5/22/1937,MI,Lansing,,,,,1,,,,,99,9,1,41,150,41,191,21,3,1,5,0,86,9,524,95,75,10,3,,,6,1,,,,2,,,7,73,209,4,1919236,4,5970,2,206,0,0,1,100,3,241,11,132303,1,70,1,50,0,0,0,15,0,0,15,3,2264,4,2280,1,33,38,8875,4,664,,,2790,21455,36226,10,,,14,699,3418,489,823,4035,3228,563,439,1002,1852,220216,1792319
2004,2005,7/3/2000,TX,Laredo,,,,,1,,,,,25,1,,1,27,24,51,0,,,2,,29,6,74,32,20,11,1,,,,,,,20,,,,6,56,12,0,0,,,,,1,70,,,0,0,1,150000,,,,,0,0,0,6,0,0,6,,,1,650,,,5,856,1,519,,,1680,6720,10431,,,1,11,131,3466,400,765,3221,857,468,16,484,1062,225150,306200
2004,2005,10/18/1982,NM,Las Cruces,,,,,1,,,,,17,1,,12,30,44,74,11,,,3,4,42,6,42,44,13,22,7,2,,,,,,47,2,,,2,1,13,,,0,0,,,0,0,1,50,,,1,8000,,,,,0,0,0,2,0,0,2,,,,,,,1,88,4,434,,,2301,7302,10127,,,,2,48,2293,227,217,2253,1330,324,58,382,1063,132646,498308
2004,2005,3/21/1995,NV,Las Vegas,,,,,1,,,,,27,2,,8,37,21,58,34,1,,,,7,3,6,25,13,3,8,,,,,1,,7,,,,2,5,46,0,0,,,,,0,0,1,23400,,,24,2500000,,,1,2200,0,0,0,6,0,0,6,,,1,885,,,7,2865,,,,,2551,10926,17233,0,,,1,176,5664,333,198,3886,1846,501,147,648,804,527953,1700000
2004,2005,3/2/1988,KY,Lexington,,,,,1,,1,,,31,1,,12,44,23,67,0,1,,4,35,39,5,130,59,34,9,,2,2,8,2,,,5,,,,2,27,34,7,1102274,4,71632,1,82,0,0,,,,,1,8000,,,,,0,0,0,7,0,0,7,,,1,854,1,59,13,3029,1,184,,,670,2598,7401,1,,,14,310,626,316,103,842,759,101,143,244,291,45815,1492784
2004,2005,,NE,Lincoln,,,,,1,,,,,121,6,,25,152,8,160,7,4,7,3,,2,,134,133,83,1,49,,,,,,,1,,,3,,,2,3,227925,,,3,276,0,0,,,,,22,43700,1,17,1,5891,1,24,15,10,1,58,92,,,6,1925,,,27,5136,,,1,17,2144,5413,14727,33,,,38,505,1359,137,178,1117,1427,241,165,406,747,89236,538554
2004,2005,,AR,Little Rock,,,,,1,,1,1,1,53,1,,17,71,51,122,18,1,,2,,75,30,241,88,51,15,20,1,,1,,,,35,4,,,,26,50,12,1169559,6,36379,26,825,0,0,21,1337,1,53,1,2404,,,7,21873,0,0,0,19,0,0,19,,,5,1020,2,712,30,6279,,,,,1786,6765,16581,8,,5,17,552,3002,281,433,2532,1415,292,301,593,968,107099,2725714
2004,2005,,CA,Los Angeles,,,1,0,,6,3,1,,356,11,1,162,530,640,1170,77,6,8,4,12,243,173,1710,288,193,69,20,,,2,,4,,7,3,,,9,136,535,13,1296706,7,13403,6,3120,2,580,82,6220,11,2543,80,450128,2,114,4,172,1,50,85,18,0,21,89,5,11845,28,16426,22,13793,216,62796,9,2627,,,32000,240000,379576,17,2,81,276,6160,86526,3507,3526,58229,23955,10628,1138,11766,12873,4349267,11258600
2004,2005,,KY,Louisville,,,1,,,0,2,1,1,98,7,2,57,164,61,225,,4,2,2,,109,65,832,112,88,9,9,3,,3,1,,,10,2,,,5,28,172,2,203375,1,2500,5,1023,2,150,1,150,,,8,31400,,,,,0,0,0,7,0,0,7,3,4565,4,2360,5,3976,49,16591,3,509,1,52,1350,6154,35564,5,,8,21,1869,2685,336,444,2869,2655,555,347,902,1669,196888,1180143
2004,2005,6/17/1983,TX,Lubbock,,,,,1,,,,,28,2,,10,40,6,46,6,1,,,,46,,26,62,55,7,,,,,,,,,,,,,,,1,223112,35,451178,,,0,0,,,,,,,,,1,37000,0,0,0,5,0,0,5,,,1,15,,,2,295,,,,,2728,6252,9295,,,,33,30,1490,204,190,1125,797,300,50,350,409,80472,489910
2004,2005,1/1/1946,WI,Madison,,,,,1,0,2,,,94,1,,51,146,19,165,2,0,,,0,24,7,275,135,88,2,45,,,,,,,,,,,7,23,149,4,386213,2,669,4,1023,0,0,12,931,0,0,7,36120,1,375,,,0,0,0,12,0,0,12,1,2422,,,2,618,45,7238,2,294,,,8094,15154,33832,,,2,23,1334,3014,94,231,2763,2586,568,364,932,1862,271030,957859
2004,2005,,NH,Manchester,,,,,1,1,2,1,,116,5,,90,211,53,264,3,1,0,2,1,48,24,559,117,108,9,,,,,,,,21,,,3,,0,0,2,299220,0,0,9,1059,2,46,4,410,,,11,58000,,,,,0,0,0,12,0,0,12,4,4536,3,1691,1,886,22,5366,3,1347,,,5399,27454,46691,0,,7,31,628,3486,116,355,4187,3012,621,259,880,3022,310206,1287687
2004,2005,,MI,Marquette,,,,,1,,1,,,46,4,,36,86,10,96,11,2,,,4,32,0,51,74,43,7,21,,,3,,,,23,,,,,11,12,1,87000,,,1,123,0,0,,,,,6,2673,,,,,0,0,0,10,0,0,10,,,,,,,9,1467,,,,,2540,5094,9111,,,,4,102,747,64,134,829,2910,239,156,395,1196,68400,308979
2004,2005,1/16/1971,TN,Memphis,,,,,1,,,,,40,3,,21,64,16,80,11,1,,2,,51,43,85,42,33,6,1,1,,1,,,,5,1,,,,4,42,,,,,2,300,0,0,,,3,350,1,17800,,,,,0,0,0,8,0,0,8,1,1841,4,1237,2,1197,21,5098,2,508,2,49,578,3862,14378,0,,10,23,595,1390,149,242,1277,1115,144,155,299,530,64848,1455808
2004,2005,11/19/1981,NJ,Metuchen,,,,,1,,1,,,142,32,,32,206,52,258,25,3,,1,18,155,18,368,103,99,4,5,,,,,,,5,,,,7,45,103,1,332562,2,3821,2,360,0,0,3,391,6,242,9,17519,,,,,0,0,0,7,0,0,7,,,4,2369,2,1211,42,12460,,,1,41,1466,41465,59019,,,14,92,1170,6334,136,369,7275,6629,1104,241,1345,3972,604375,1438989
2004,2005,8/13/1958,FL,Miami,,,1,1,,1,2,,,181,5,1,78,265,104,396,79,4,1,4,0,138,56,307,111,101,10,,,,,,,,7,2,,,3,47,139,2,777162,3,12606,5,5897,6,399,7,3060,6,13244,6,509554,0,0,13,2472,1,18,35,25,0,7,50,2,11619,9,9636,4,3173,59,24169,2,1015,2,11670,3946,39081,104359,22,,22,56,2899,16382,770,717,13912,9070,2373,353,2726,4848,667504,4151454
2004,2005,3/25/1985,DC,"Military Services, USA",,,1,1,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,,0,0,,,,,,,,,,,,,,21000,44200,65200,,,,12,220,3978,747,323,2662,2302,465,313,778,,,1411500
2004,2005,,WI,Milwaukee,,,1,1,,1,,1,1,222,15,2,160,399,339,738,30,2,1,3,,147,65,2360,219,166,20,26,1,,,6,,,,13,,,1,50,393,11,2371204,1,10876,18,3780,0,0,4,408,3,855,22,234774,6,1258,,,1,25,0,2,3,137,164,5,25974,7,3977,6,2666,119,30446,3,200,1,9,15264,36320,115020,46,0,8,128,3534,9213,347,775,8678,5930,1828,850,2678,5688,704884,2262838
2004,2005,,AL,Mobile,,,1,,,,,,,71,9,,31,111,32,143,8,2,1,0,,62,10,139,76,53,15,8,,,,,,,11,3,,,5,16,22,1,169465,2,4875,3,295,1,130,4,403,,,11,73994,3,130,2,288,0,0,0,8,0,0,8,1,1867,3,1405,,,16,4826,,,,,1079,3621,12806,7,,4,12,484,1120,180,343,1156,1167,206,154,360,606,66476,1658301
2004,2005,,CA,Monterey in California,,,,,1,,,,,49,,,31,80,24,104,15,1,,,,5,37,144,46,36,6,3,1,,,,,,8,,,,0,15,41,1,141862,,,3,434,0,0,,,,,1,25000,,,,,0,0,0,10,1,2,12,,,2,668,3,1094,10,2702,3,720,,,1565,18383,25144,3,,5,15,350,6050,132,906,4405,1194,783,139,922,2122,195000,975451
2004,2005,,TN,Nashville,,,,,0,,1,,,33,3,,10,46,29,75,11,,,,3,54,1,184,51,27,14,9,1,,,,,,3,2,,,1,6,37,5,248012,0,0,1,230,0,0,3,610,,,9,65400,,,,,0,0,0,11,0,0,11,1,853,2,1490,1,262,17,3907,2,635,,,787,6619,14564,2,,,36,533,1623,180,290,1657,1289,191,215,406,420,72252,2131250
2004,2005,,LA,New Orleans,,,1,2,,2,1,1,,148,10,1,61,220,195,415,23,1,0,1,,186,103,695,142,103,32,7,,,,,,,8,1,,,,,,,,4,119053,26,2991,2,266,16,1498,6,6732,68,108145,11,226,15,5175,2,24,122,,2,32,56,3,11091,10,6196,13,10479,72,30342,10,2254,1,223,3911,14123,78675,93,,29,134,4396,5845,524,505,5723,5290,1451,436,1887,3980,490898,1361488
2004,2005,11/18/1957,MN,New Ulm,,,,,1,,,,,43,4,2,22,71,1,72,1,1,,2,,3,,69,80,40,,26,1,,14,1,,,2,,,,,24,132,2,9051,2,12661,5,239,0,0,,,,,,,2,1725,1,100,0,0,0,6,0,0,6,,,3,459,,,17,2675,,,,,3568,6591,13299,,,,3,214,998,46,94,965,1124,217,157,374,830,68943,285453
2004,2005,,NY,New York,1,,,,,5,6,,,497,36,,151,684,849,1533,292,13,,7,7,364,458,3161,409,295,78,20,1,,,,,,,,,,14,133,1179,14,2060587,3,172607,17,22508,89,4034,115,5117,40,22651,728,310190,67,1230,480,34342,2,41,11,0,2,118,159,11,55386,23,14221,29,15536,217,79030,19,3183,6,284,3027,108827,279653,79,,92,426,5415,27767,1224,1239,25956,20589,4733,1245,5978,15123,2529168,5620374
2004,2005,,NJ,Newark,,,1,1,,3,3,1,,448,51,15,221,735,196,931,75,14,0,11,0,189,96,1139,234,204,30,9,,,,,,,1,,,,9,112,267,9,1489585,13,5214,6,697,0,0,147,5338,6,988,34,67436,2,38,11,2342,3,94,46,6,1,14,114,4,17503,14,7799,22,9134,112,27479,8,1355,5,183,2637,50307,116511,59,,337,246,3706,16967,532,564,14581,11381,3761,543,4304,11554,1319558,2835594
2004,2005,1/10/1966,,Newton (Melkite U.S.),,,,,1,1,1,,,35,4,,8,47,15,62,2,,,1,5,43,,3,35,28,6,,1,,,,,,8,,,,,,,,,,,,,0,0,,,,,,,,,,,1,1,0,,1,1,2,,,,,,,,,,,,,361,1381,1744,,,,,,362,18,36,422,445,101,12,113,179,27207,
2004,2005,8/16/1953,CT,Norwich,,,,,1,,1,,,81,6,1,49,137,55,191,10,0,,2,,59,21,250,78,67,12,1,,,,,,,10,23,,,1,8,29,,,,,3,246,0,0,,,,,1,100,,,,,1,4,0,2,6,0,,,,4,2231,1,62,23,3872,,,,,2908,14941,24020,3,,4,36,433,2628,112,295,2913,1965,487,184,671,2424,228824,683089
2004,2005,1/13/1962,CA,Oakland,,,,,1,,1,,,133,2,,64,199,102,301,20,4,3,0,98,101,60,365,86,52,13,19,1,,,1,,,2,15,,,1,29,117,1,100000,,,2,3000,0,0,5,2000,6,31000,3,30000,1,2000,4,31000,0,0,0,13,3,271,284,3,6397,3,1954,6,4325,47,13215,,,,,2003,27900,56078,10,38,10,36,1496,9266,568,950,8303,3225,1083,319,1402,2773,450235,2462166
2004,2005,,NY,Ogdensburg,,,,,1,,,,,90,6,,49,145,7,152,0,0,,3,0,66,10,147,111,71,2,35,1,,2,,,,13,,,4,1,16,592,,,,,3,332,0,0,,,,,4,11000,,,,,0,0,0,6,0,0,6,,,2,758,,,18,2613,,,,,2453,8070,13900,1,,,5,242,1318,329,94,1313,1312,346,169,515,1743,123498,493338
2004,2005,2/6/1973,OK,Oklahoma City,,,1,,,,,1,3,68,1,,26,95,27,122,19,2,,1,,70,10,132,68,61,7,,,,,,,,46,,,1,2,20,65,6,1141916,2,400,5,360,0,0,2,365,,,,,1,30,,,0,0,0,14,0,0,14,1,700,2,905,,,17,3493,3,671,,,3287,8975,18045,10,1,4,15,430,2227,322,567,1893,1260,379,257,636,795,106330,2700550
2004,2005,,NE,Omaha,,,1,,,,,1,1,131,7,,67,205,95,300,14,2,,5,12,178,27,338,138,102,3,32,1,,,,,,14,3,,,1,23,100,6,417916,0,0,4,364,0,0,5,125,2,120,14,138009,,,1,41622,0,0,0,30,0,0,30,2,7763,12,2928,5,2300,50,14799,2,188,1,40,4120,14066,46234,23,0,0,19,1939,4357,387,489,4251,4134,886,488,1374,1759,230010,873963
2004,2005,6/18/1976,CA,Orange in California,,,,,1,2,1,1,,104,3,1,44,152,102,254,22,3,2,1,,80,9,330,56,48,7,1,,,,,,,4,4,,,1,30,139,3,638484,4,20072,1,60,0,0,2,166,6,281,9,3270037,,,1,98,0,0,0,33,2,23,56,,,4,5982,4,1411,37,13739,2,648,,,7985,35320,65141,7,,5,36,1225,15974,484,534,13573,5104,2277,583,2860,2914,1170480,3000000
2004,2005,6/18/1968,FL,Orlando,,,,,1,,1,,,92,7,,28,127,46,173,36,,,2,8,155,13,104,73,65,9,,,9,,,,,10,,1,,3,23,261,,,,,,,0,0,11,975,,,7,19286,1,42,,,0,0,0,16,0,0,16,,,5,2664,,,31,12310,,,1,60,3893,23349,42292,1,,25,24,1066,6254,539,657,6244,4305,975,446,1421,3717,346842,3626981
2004,2005,11/18/1996,,Our Lady of Deliverance - Syriac,,,,,1,,,,,9,2,,,11,,11,,,,,,3,,,9,8,,1,,,,,,,4,,,,,,,,,,,,,0,0,,,,,,,,,,,0,2,0,,0,0,2,,,,,,,,,,,,,54,324,380,,,,,,54,6,6,60,60,32,6,38,22,18200,
2004,2005,3/12/1994,,Our Lady of Lebanon of L.A.,,,,,1,,1,,,30,,,1,31,15,46,,1,,,,11,,6,25,19,6,,,,,,,,14,,,,,,,,,,,,,1,20,1,200,,,,,,,,,,,0,3,0,0,3,,,,,,,,,1,35,,,450,2103,2591,,,,,4,465,26,39,335,338,93,48,141,164,40232,
2004,2005,12/9/1937,KY,Owensboro,,,,,1,,,,,55,5,0,16,76,17,93,4,0,1,2,,2,5,201,79,43,4,19,,1,7,5,,,,,,,2,15,50,1,300000,,,2,164,0,0,3,184,,,2,31800,,,,,0,0,0,4,0,0,4,1,669,3,834,,,16,3103,,,,,1435,3666,9711,4,,,15,341,841,172,279,974,941,207,172,379,559,54324,837046
2004,2005,10/24/1984,FL,Palm Beach,,,,,1,,1,,,79,2,,34,115,29,144,9,3,,1,,45,3,134,49,44,5,,,,,,,,4,,,,3,29,91,,,,,,,0,0,,,,,23,12000,3,18,0,0,1,12,60,3,0,0,15,,,3,2216,,,15,5749,2,615,,,2721,16731,28047,6,,2,18,593,4641,304,410,4024,2555,669,257,926,2725,272635,1912632
2004,2005,2/21/1969,,Parma-Byzantine,,,,,1,,,,,26,1,,11,38,1,39,6,1,,,,9,,10,31,29,,2,,,,,,,5,1,,2,,2,1,,,,,,,,,2,56,,,5,10000,,,,,,,,,,,,,,,,,,2,236,,,,,162,570,968,,,,3,17,127,16,33,94,149,32,11,43,175,12402,
2004,2005,7/31/1963,,Passaic - Byzantine,,,,,1,,1,,,60,7,,12,79,11,90,3,,,,1,24,1,14,90,54,7,29,,,,,,,4,,,2,,,,,,,,,,0,0,,,,,,,,,,,0,0,0,3,0,0,3,,,,,,,,,,,,,284,1114,1401,,,,,,231,9,31,254,199,71,17,88,523,23914,
2004,2005,12/9/1937,NJ,Paterson,,,,,1,,1,2,5,151,15,,79,245,163,408,13,2,0,3,0,189,35,801,111,97,9,5,,,,,,,,5,,,2,46,115,3,780000,,,7,450,2,90,6,1600,2,1500,13,65000,12,90,,,0,0,0,11,2,3,14,2,2011,5,2445,4,1287,56,14779,3,565,,,10316,37447,68864,18,0,6,150,1292,8159,158,238,7778,4631,1232,335,1567,3541,422479,1132653
2004,2005,11/6/1975,FL,Pensacola-Tallahassee,,,,,1,,,,,48,9,,18,76,8,84,28,0,,,,56,5,35,49,47,7,11,,,,,,,9,,,,,,,1,,,,3,,0,0,,,,,4,0,,,1,0,0,0,0,17,0,0,17,,,2,742,,,9,2284,,,1,16,1720,5431,10210,1,,,7,230,793,203,274,905,786,265,135,400,429,64051,1298977
2004,2005,,IL,Peoria,,,,,1,,,1,2,147,9,,60,216,38,254,10,1,0,3,,110,13,250,165,149,16,,,,,,,,25,6,,,3,32,53,8,2935147,,,6,635,1,27,2,648,,,1,1837,1,7,,,0,0,0,35,0,0,35,1,150,7,3275,0,0,45,12004,,,,,2150,8832,26446,13,,2,34,958,3025,340,1587,3825,2904,432,323,755,1822,145957,1635925
2004,2005,,PA,Philadelphia,1,1,,,,4,2,1,1,497,30,1,139,667,357,1024,35,4,1,5,16,220,117,3253,275,253,22,,,,,,,,7,22,1,5,1,162,391,7,704260,1,188,39,5814,4,867,3,184,5,1799,17,69312,7,446,9,12616,1,55,105,,1,14,69,11,37915,21,21981,15,7626,209,69613,15,4581,5,327,8216,48728,199056,105,,41,583,8819,16127,1047,699,14807,15461,3760,1632,5392,12667,1479895,3875021
2004,2005,5/28/1913,,Philadelphia-Ukrainian,,,1,1,,,2,,,52,,,8,60,6,66,8,,,,,5,,80,74,56,4,,,,,,,,,,,2,,35,10,,,,,1,240,0,0,1,100,,,,,,,,,1,2,2,,0,0,2,1,951,,,1,375,5,785,,,,,150,697,2960,,,,24,344,240,13,27,173,255,55,22,77,429,60565,
2004,2005,12/2/1969,AZ,Phoenix,,,,1,1,,1,,,84,2,,37,123,100,223,65,0,,1,17,235,18,218,89,62,11,,4,,,1,,,25,,1,1,13,176,421,1,344817,1,99860,11,522,0,0,32,1330,8,890,13,1729990,1,26,,,0,0,0,22,0,0,22,,,5,3610,1,1205,28,9134,,,,,6633,35743,56347,8,0,2,45,851,14681,1071,1252,8375,4138,1350,405,1755,3411,555669,3866361
2004,2005,,PA,Pittsburgh,,,,,1,2,1,,,300,19,1,109,429,110,539,46,4,1,,,49,36,1386,215,196,11,8,,,,,,,,1,,,7,74,252,1,257986,,,9,1653,0,0,11,1205,6,5460,4,73078,1,175,,,1,12,0,14,0,0,26,3,13547,8,3203,4,709,102,22752,4,838,2,178,7180,45818,94251,5,,13,71,1839,7239,362,669,7626,8037,1857,836,2693,9497,801036,1958132
2004,2005,2/25/1924,,Pittsburgh - Byzantine,,,1,,,,,1,,50,,,15,65,10,75,8,1,,,,10,4,93,80,50,5,25,,,,,,,2,,,4,2,12,,,,,,2,375,0,0,,,,,,,,,,,1,,9,,0,0,,,,,,,,2,287,,,,,400,1261,1948,,,,3,23,258,28,50,320,287,79,29,108,490,59946,
