Year,Year_OCD,Year established,Diocese,ST,Cd,Cd:Ret,ABp,ABp:Ret,Bp,Bp:Ret,AuxBp,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,DStdntOthSem,StdntOthDio,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Br,Tchrs:Schlstics,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,MinorBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2013,2014,,Hartford,CT,,,1,2,,1,1,,,183,8,,107,298,89,387,49,7,,9,,307,30,596,213,162,12,39,1,,,,,,,,,,3,31,109,3,844897,3,9776,8,3177,1,368,10,490,,,21,24000,10,33,3,50918,1,6,26,,1,69,101,2,7179,4,2114,5,2509,52,10231,2,182,,,11518,39191,73025,1,1,,14,969,5236,292,154,258,6370,6470,1062,204,1266,7323,571979,1947602
2013,2014,,Helena,MT,,,,1,1,,,,,43,6,1,31,81,5,86,10,1,,,,42,2,34,58,34,2,13,5,,1,2,,,35,,,,,7,,3,284212,,,,,,,3,97,,,,,,,,,,,15,,,,15,1,1502,2,319,,,4,827,,,,,744,2230,5637,,1,,2,195,608,105,,61,622,490,108,71,19,754,45190,588017
2013,2014,12/3/1981,Holy Protection of Mary - Byzantine,,,,,,1,,,,,15,,,8,23,1,24,5,2,,,,8,2,5,19,18,1,,,,,,,,1,,,,,4,2,,,,,,,,,,,,,,,,,1,25,,,1,,,,1,,,,,,,1,45,,,,,86,305,437,1,,,2,2,60,5,12,17,104,108,13,4,17,22,2254,
2013,2014,9/10/1941,Honolulu,HI,,,,,1,,,,,33,4,,17,54,58,112,37,,,,,60,31,160,66,25,20,21,,,,,,,2,,,,2,9,59,,,1,8296,1,772,,,,,,,2,41800,,,,,,,10,,,,10,1,2650,3,721,4,1388,21,4902,4,1221,,,1651,5241,17784,4,17,,21,669,2242,215,182,151,1753,1251,372,154,526,1630,162288,1392313
2013,2014,6/5/1977,Houma-Thibodaux,LA,,,,,1,1,,,,40,4,,14,58,7,65,,,,,,37,5,20,39,33,6,2,,,,,,,2,,,,5,2,12,,,,,1,60,,,1,95,1,43,1,13142,,,,,,,16,,,,16,,,3,1890,,,10,3790,,,,,2425,4344,12465,,1,,,352,1316,71,44,139,1406,994,299,27,326,1466,95556,202000
2013,2014,12/19/1944,Indianapolis,IN,,,1,1,,,1,1,3,92,2,,48,142,84,226,23,3,1,,,43,27,543,127,90,9,16,4,,7,1,,,8,,,12,2,41,274,2,1608814,,,2,200,,,4,273,2,909,16,183955,1,3259,,,1,7,36,20,1,140,167,2,3926,7,3763,5,2424,58,17319,1,93,,,2961,12368,43021,3,2,,20,1863,3853,480,391,563,4076,3473,662,340,1002,1958,218505,2621455
2013,2014,6/6/1977,Jackson,MS,,,,,1,2,,,,31,2,,15,48,32,80,7,,,3,,3,5,147,73,29,14,13,1,,3,6,5,2,19,,,1,,3,14,1,221938,1,8458,1,450,2,139,2,169,6,3955,17,17296,2,63,3,78,,,12,,,,12,2,36,4,787,,,14,3337,,,,,1585,3610,9367,,2,,12,455,798,98,81,215,905,468,98,111,209,454,48491,2111593
2013,2014,7/2/1956,Jefferson City,MO,,,,,1,,,,,63,3,,21,87,6,93,19,3,,1,18,66,2,46,95,48,3,37,2,,3,2,,,15,,,,1,10,22,2,122839,13,113329,,,,,,,,,2,48073,,,,,,,13,,,,13,,,3,1060,,,37,5638,,,,,1840,3269,11820,1,1,,9,567,1035,161,150,291,1290,1128,239,147,386,765,68955,914936
2013,2014,3/24/1949,Joliet in Illinois,IL,,,,,1,1,1,1,2,114,3,1,58,176,122,298,20,5,1,1,17,223,55,422,120,89,21,10,,,,,,,9,,,,,29,380,3,868386,,,16,3033,,,4,2965,,,5,35540,1,125,,,,,35,,,,35,3,16463,3,1767,4,3536,48,1577,,,,,4400,42263,70041,16,27,,18,1183,7074,229,158,582,8912,7721,981,298,1279,3478,605870,1906348
2013,2014,6/23/1951,Juneau,AK,,,,,1,,,,,7,1,,2,10,1,11,,,,,,3,,2,9,6,1,1,,,,,,,17,,,,,2,12,1,45000,,,,,,,1,100,,,1,10000,,,1,15000,,,1,,,,1,,,,,,,1,80,,,,,84,330,495,,,,,7,47,8,6,9,59,84,13,3,16,35,10000,75000
2013,2014,7/21/1971,Kalamazoo,MI,,,,,1,1,,,,45,4,,17,66,8,74,5,3,,,,46,1,202,46,37,7,1,,,1,,,,13,1,,,1,9,30,2,600342,1,518346,3,782,,,,,18,297,7,44046,,,,,,,10,,,,10,,,3,593,,,19,2353,,,,,738,4464,8158,2,2,,1,239,1035,66,114,177,1157,1008,178,87,265,809,108946,949135
2013,2014,8/9/1952,Kansas City in Kansas,KS,,,1,1,,,,1,2,70,6,,29,105,53,158,17,4,,4,,26,17,460,105,59,8,38,,,,,,,,,,2,1,15,101,1,516921,4,14804,3,951,,,,,,,8,41890,261,261,34,63,,,34,,,1,35,3,4637,6,3357,1,183,37,10395,3,169,,,1925,12223,32924,2,1,,14,1110,3406,280,218,468,3754,3149,558,289,847,1389,204662,1339351
2013,2014,8/29/1956,Kansas City-St. Joseph,MO,,,,,1,,,1,,65,2,,32,99,77,176,5,,2,4,,61,24,191,87,50,15,21,,,,1,,,11,,,,,3,108,3,261565,,,11,2652,,,8,1121,,,6,189810,1,38,,,1,2,28,91,,,30,2,4891,3,973,4,2518,25,6972,1,295,,,1324,5734,22737,20,13,,11,1143,1855,226,206,333,2274,1850,428,243,71,1153,129364,1524329
2013,2014,9/8/1988,Knoxville,TN,,,,,1,,,,,48,3,,11,62,20,82,7,2,,4,,55,11,48,47,32,7,8,,,,,,,4,2,,,4,40,35,1,99681,1,278,1,600,,,,,2,175,7,69046,,,,,,,21,,,,21,,,2,1051,,,8,2113,,,,,991,3325,7501,2,,,14,199,1094,142,83,206,1249,747,167,85,252,426,66844,2393404
2013,2014,,La Crosse,WI,,,,,1,,,,,78,7,5,58,148,9,157,21,1,,,,60,2,387,162,104,3,55,,,,,,,,,1,2,,13,40,9,601457,,,10,1067,,,1,131,5,7462,2,5678,,,,,,,31,,,,31,1,3000,7,1565,,,63,7138,,,,,3798,12471,28003,8,15,,,832,1686,,66,383,2164,1571,428,216,644,2015,162117,901157
2013,2014,10/21/1944,Lafayette in Indiana,IN,,,,,1,1,,,,64,26,,25,115,10,125,4,3,,2,5,21,2,30,62,47,3,12,,,,,,,,,,,2,16,91,10,860520,,,1,590,,,,,,,,,,,,,,,22,,,,22,3,14590,2,1130,,,19,3982,,,,,2573,8834,31131,4,,,8,279,1652,143,180,271,2058,1683,256,157,413,772,112175,1307711
2013,2014,1/11/1918,"Lafayette, LA",LA,,,,,1,,,1,,119,2,1,45,167,63,231,11,6,,7,,95,11,131,121,84,16,20,1,,,,,,28,,,,,4,69,1,109584,,,30,990,,,,,,,6,19051,,,,,,,43,,1,10,53,,,9,3574,1,157,30,10571,2,761,,,6123,12531,33770,,,,8,1015,3300,144,93,282,3290,2716,859,123,982,3036,291991,602334
2013,2014,4/25/1980,Lake Charles,LA,,,,,1,1,,,,34,,,12,46,14,60,5,,,1,,25,1,9,38,28,7,3,,,,,,,8,,,,1,9,70,1,77400,1,79546,1,118,,,1,58,,,3,18982,1,118,,,,,11,,,,11,,,1,598,,,6,1977,,,,,1873,4889,9348,,,,,202,947,,70,326,857,685,210,65,275,849,72238,294447
2013,2014,5/22/1937,Lansing,MI,,,,,1,1,,,,82,10,,72,164,45,209,23,2,,5,11,114,2,433,81,62,6,10,2,,1,,,,,2,,3,,8,270,4,331111,6,10190,3,371,,,1,3,3,173,10,325357,1,60,,,,,31,,,,31,1,2690,4,2027,1,34,30,6580,4,551,,,3126,12989,28028,7,,,10,568,2128,192,247,505,2792,2947,510,259,769,2068,195858,1792681
2013,2014,7/3/2000,Laredo,TX,,,,,1,,,,,21,,,3,24,19,43,11,1,,2,,26,5,56,32,22,10,,,,,,,,17,,,,1,6,11,,,1,27200,,,1,50,,,,,2,340327,,,1,12103,,,4,,,,4,,,1,364,,,5,1346,1,472,,,1786,8562,12534,,,,9,147,3028,213,65,101,2905,1632,356,10,366,1033,320967,352439
2013,2014,10/18/1982,Las Cruces,NM,,,,,1,1,,,,23,,,11,34,33,67,8,1,,,,44,2,35,46,21,11,12,2,,,,,,45,,,,2,11,40,,,,,,,,,1,197,,,1,2067,,,,,,,4,,,,4,,,,,2,11,,,3,536,,,2436,5557,8544,,,,,69,1438,212,59,258,1735,1408,275,28,303,956,234550,558454
2013,2014,3/21/1995,Las Vegas,NV,,,,,1,,,,,22,3,,14,39,18,57,31,,,,6,39,3,,29,15,3,10,1,,,,,,5,2,,,2,,29,3,189863,,,,,,,,,,,20,7500000,,,1,56740,,,7,,,,7,,,1,1371,,,6,2608,,,,,2946,8815,15747,,,,,118,5084,440,163,878,4267,1874,422,99,521,785,574000,2059944
2013,2014,3/2/1988,Lexington,KY,,,,,,1,,,,39,3,,11,53,18,71,2,,,3,,70,2,60,48,31,11,,1,1,2,2,,,14,,,1,2,16,34,12,2910234,8,49700,1,110,,,,,,,2,19696,,,,,,,14,,,,14,,,1,810,1,86,14,2802,,,,,387,2652,6751,6,,,4,293,749,71,77,126,781,588,92,95,187,294,41914,1588319
2013,2014,,Lincoln,NE,,,,,1,1,,,,120,8,,22,150,9,159,3,3,5,4,,2,,139,134,84,1,49,,,,,,,1,6,,,,139,2,4,169598,,,3,222,,,1,51,1,50,9,28750,1,13,1,2800,1,24,23,24,1,80,127,,,6,1722,,,26,5949,,,1,13,1518,4943,14272,25,,,38,503,1103,317,96,218,1578,1347,213,169,382,697,97587,598301
2013,2014,,Little Rock,AR,,,,,1,,,1,,58,,,17,75,28,103,26,1,,5,,110,28,148,89,54,12,22,1,,,,,,37,2,,,,14,79,11,923624,4,4388,30,1012,,,24,1508,1,287,5,37437,,,9,15598,,,40,,,,40,,,3,974,2,705,26,3955,,,,,2294,8493,16461,,2,,4,483,2555,322,171,440,2865,2046,317,184,501,865,140753,2949131
2013,2014,,Los Angeles,CA,,1,1,,,1,5,1,1,309,10,,183,502,547,1049,121,2,10,3,20,380,82,1503,287,160,54,56,2,,1,3,11,,9,14,,,4,107,1926,14,2714802,5,9927,9,1203,2,182,5,280,1,125,23,177077,,,7,4596,1,51,2,39,11,20,73,4,14046,26,14002,25,12978,211,51135,8,1876,,,36606,79436,210152,38,,,88,5871,67887,2868,1345,4652,44803,26083,6444,786,7230,11568,4276930,11852427
2013,2014,,Louisville,KY,,,1,,,,,1,,77,7,1,55,140,39,179,3,3,,2,,136,46,580,102,76,7,14,4,,,1,,,9,,,,,15,137,2,225906,1,6164,3,1000,2,800,10,350,,,5,40000,,,,,,,17,,,,17,3,6778,4,2165,5,3941,35,11376,3,513,1,55,753,5497,31095,7,,,18,1716,2170,221,168,391,2385,2398,417,212,629,1607,192485,1368911
2013,2014,6/17/1983,Lubbock,TX,,,,,1,,,,,39,1,,10,50,9,59,,,,,,71,,23,62,47,15,,,,,,,,,,,,,,22,2,297315,20,58324,,,,,,,,,1,25767,,,,,,,7,,,,7,,,1,54,,,2,341,,,,,1485,3587,5474,,,,1,56,832,181,130,242,740,616,151,145,296,384,136894,494458
2013,2014,1/1/1946,Madison,WI,,,,,1,,,,1,76,6,,51,133,18,151,19,6,,5,,15,7,350,114,72,2,40,,,,,,,,1,2,5,4,18,460,4,532171,3,147677,6,806,2,3,20,932,3,314,55,58370,72,321,1,1937,,,32,,,,32,1,2894,,,3,659,41,6032,3,402,,,5467,10624,26110,3,3,,25,835,2303,189,89,165,2638,2112,400,254,654,1748,283442,1023584
2013,2014,,Manchester,NH,,,,,1,3,1,1,1,84,2,,75,161,49,210,45,1,,2,,44,19,389,88,78,10,,,,,,,,12,,1,3,,,,2,281615,13,1301,,,1,13,,,,,10,98017,,,,,,13,,,,,13,4,4419,3,1365,2,845,20,3353,3,907,,,3286,12353,26541,,4,,12,637,2047,80,41,134,2658,1815,349,118,467,2573,275641,1316470
2013,2014,,Marquette,MI,,,,,1,1,,,,46,2,,25,73,7,80,14,1,,,,44,,44,72,38,3,30,,1,,,,,22,,,,,5,153,1,143740,,,1,280,,,,,,,1,38098,,,1,500,,,8,,,,8,,,,,,,9,1238,,,,,1005,2649,4900,,,,1,101,494,65,40,69,479,94,153,62,215,923,43868,310787
2013,2014,1/16/1971,Memphis,TN,,,,,1,,,,,48,1,,15,64,14,78,9,,2,5,,55,24,44,42,37,5,,,,,,,,5,,,,,3,46,,,,,,,,,1,80,1,128,1,19000,,,,,,,25,,,,25,1,1584,3,1324,3,1323,21,4694,1,529,,,514,4871,14864,1,15,,12,886,1240,171,85,259,1460,1145,200,116,316,408,64064,1562650
2013,2014,11/19/1981,Metuchen,NJ,,,,,1,,,,,132,7,4,35,178,36,214,19,3,,,,159,15,256,94,80,8,6,,,,,,,,3,,,,23,114,1,409376,4,24473,5,5856,,,2,261,4,135,9,32709,1,5,,,,,11,,,,11,,,3,1663,2,1071,25,7834,,,,,897,31476,42952,,9,,44,804,4022,166,114,228,5310,5381,719,163,882,3610,636280,1383217
2013,2014,8/13/1958,Miami,FL,,,1,1,,,1,,,152,6,,74,232,37,269,35,4,1,3,,148,46,249,102,94,8,,,,,,,,4,1,,,1,34,123,4,624621,9,13082,3,2801,2,532,11,2919,6,11926,27,110166,1,17,8,3745,2,34,24,60,,,58,2,11341,10,9209,4,3105,48,20021,2,1110,1,113,2800,28245,76002,26,17,,50,2411,10387,788,492,1181,10583,8005,1681,213,1894,3976,765804,4480981
2013,2014,3/25/1985,"Military Services, USA",,,,1,1,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3362,1011,837,311,2692,2140,480,293,773,,,
2013,2014,,Milwaukee,WI,,,1,1,,1,1,,4,159,11,2,154,326,313,639,45,4,1,4,,180,73,935,202,119,26,50,2,,,5,,,,,1,2,4,18,367,10,2091456,1,2644,16,32037,,,3,547,4,3053,9,234777,2,164,18,21398,1,17,14,,3,120,151,5,22999,6,2763,7,3635,91,24362,4,785,1,24,11601,24038,90358,56,7,,49,2764,5758,297,194,360,6779,5034,1164,483,1647,4940,591890,2332085
2013,2014,,Mobile,AL,,,1,1,,,,,,60,4,,26,90,32,122,6,,,1,21,69,9,108,76,51,15,10,,,,,,,11,3,,,1,5,17,1,141465,3,18729,5,1534,1,70,5,274,,,5,41240,1,56,4,1738,,,22,,,,22,1,1420,3,1583,,,22,4562,,,,,897,3135,11619,10,2,1,7,551,1071,106,194,274,1120,357,176,144,320,610,70077,1783780
2013,2014,,Monterey in California,CA,,,,,1,,,,,54,2,,22,78,18,96,13,2,,3,,32,17,53,46,42,3,,,,,1,,,9,,,,,,,1,162307,,,1,85,,,,,,,4,2730,,,,,,,21,,,,21,,,2,593,3,991,11,2683,3,629,,,1489,2958,9364,1,1,,7,302,5501,571,134,616,4517,1854,705,95,800,1249,205045,1025226
2013,2014,,Nashville,TN,,,,,1,,,,,34,2,,9,45,27,72,16,2,,6,,69,2,2,53,30,13,9,1,,,,,,3,2,,,2,5,36,4,554463,,,2,320,,,3,495,,,8,61000,,,,,,,31,,,4,35,1,764,2,1567,1,255,15,3513,2,646,,,1207,7102,15089,,,,5,287,1696,175,122,366,1859,1490,218,170,388,469,79778,2488148
2013,2014,,New Orleans,LA,,,1,2,,1,,2,,125,4,,62,191,135,326,24,5,,4,,228,65,405,108,82,23,3,,,,,,,10,2,,,,,,,,10,125542,25,2461,1,25,11,852,3,1399,211,377973,8,86,4,144,2,29,,190,2,14,43,3,9245,9,4217,13,9146,52,21648,8,2442,1,210,8379,3513,58843,39,23,45,66,3463,3383,220,151,526,3382,2629,919,294,1213,3089,500818,1252044
2013,2014,11/18/1957,New Ulm,MN,,,,,1,,,,,37,1,1,24,63,,63,2,,,,14,15,,45,76,28,1,43,,,3,1,,,,,,,,20,59,1,8712,1,8723,10,469,,,,,,,,,,,,,,,6,,,,6,,,3,381,,,15,1718,,,,,2133,4712,8950,1,,,3,181,739,18,9,82,735,752,128,118,246,724,58717,281707
2013,2014,,New York,NY,1,1,,,,3,2,,,45,16,,163,584,679,1263,207,5,7,4,8,383,354,2727,368,285,65,18,,,,,,,,,,,11,91,371,6,420000,6,5050,11,34000,32,1616,367,7269,37,4683,1011,294838,111,1868,,,1,30,67,27,6,61,118,9,33840,8,3219,40,21171,144,41748,26,5029,,,8897,90896,204918,15,25,,72,3373,21516,2039,1309,1115,21064,18204,3409,741,4150,12568,2613420,5807600
2013,2014,,Newark,NJ,,,2,1,,3,4,1,,420,51,16,239,726,148,874,51,8,,11,,236,90,853,218,179,20,19,,,,,,,,,,,8,63,307,3,949770,1,11077,4,741,,,4,566,5,719,23,71952,,,,,3,89,38,5,,39,133,4,17007,10,5670,18,7823,66,15043,4,914,,,4023,63711,114324,23,7,,71,2391,12793,235,313,129,12665,9725,1988,308,2296,9104,1352000,2859850
2013,2014,1/10/1966,Newton (Melkite U.S.),,,,,,1,1,,,,32,5,,12,49,,49,,,1,,1,60,,5,43,34,5,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,148,691,840,,,,,,285,7,13,20,216,260,61,42,103,143,22041,
2013,2014,8/16/1953,Norwich,CT,,,,,1,,,,,73,4,1,26,104,49,153,5,1,,2,,63,22,153,76,41,8,27,,,,,,,5,7,,,2,12,95,,,,,2,349,,,,,,,6,13418,,,,,,,8,,1,23,31,1,237,3,579,3,579,13,2030,,,,,2789,12002,19405,1,4,,13,347,1453,74,73,149,1843,1776,296,97,393,1843,228520,709199
2013,2014,1/13/1962,Oakland,CA,,,,,1,1,,,,98,10,,55,163,169,332,46,5,,,3,119,87,324,83,46,13,23,,,,1,,,1,11,,,,19,119,,,1,2045,2,246,,,1,402,4,18729,3,269993,1,565,,,,,26,,3,107,133,2,5480,3,1701,6,3968,44,11464,1,140,,,6171,19540,48597,28,27,,22,1571,7567,626,279,288,8288,3938,860,172,1032,2407,440065,2642214
2013,2014,,Ogdensburg,NY,,,,,1,,,,,63,1,,48,112,4,116,4,1,,,12,77,7,96,99,57,2,38,,,,,,,7,,,,,2,856,,,,,1,132,,,,,,,4,8000,,,,,,,3,,,,3,,,2,421,,,11,1679,,,,,1038,3695,6836,,,,8,169,822,47,31,42,848,892,216,87,303,1610,96650,501414
2013,2014,2/6/1973,Oklahoma City,OK,,,1,1,,,,1,2,53,,,24,77,25,102,33,1,,5,,106,9,81,63,58,5,,,,,,,,47,,,1,1,11,66,13,1027715,1,120,7,646,,,,,,,2,1920,,,2,64,,,24,,,,24,1,734,2,1084,,,18,4024,1,8,1,8,3284,9418,18584,6,3,,3,462,2263,309,175,591,2410,1541,380,201,581,767,115078,2296614
2013,2014,,Omaha,NE,,,1,1,,1,,1,2,129,9,,43,181,77,258,14,1,,2,9,230,22,265,131,96,2,31,1,,,1,,,15,,,1,,7,138,3,195109,,,3,272,,,17,1475,6,4700,5,75000,,,,,,,29,,,,29,2,8989,12,2914,5,2675,46,11937,6,1487,1,58,2430,14987,45506,22,1,1,13,1376,3882,238,155,453,4134,3633,766,370,1136,1848,230886,957784
2013,2014,6/18/1976,Orange in California,CA,,,,,1,1,1,1,,125,8,,46,179,84,263,26,2,2,2,15,120,9,326,57,45,6,6,,,,,,,5,5,,,4,22,321,3,1607506,5,33456,1,60,,,2,491,5,577,11,3803121,,,2,174,,,38,,,,38,,,3,4304,4,2265,29,11036,3,1294,,,16328,28998,64263,8,4,,15,1423,12139,592,569,1004,11561,6856,1841,400,2241,2808,1319262,3090132
2013,2014,6/18/1968,Orlando,FL,,,,,1,,,,,87,5,1,45,138,69,207,70,4,,,7,96,3,78,79,60,12,,,,,,,,13,,,,,22,216,,,3,3123,2,149,,,5,161,3,241,9,73004,1,98,1,6500000,,,24,,,,24,,,5,2878,,,31,10248,,,1,50,3583,16879,33662,,3,,5,1161,5142,654,244,537,5175,4378,695,273,968,3569,393271,4320834
2013,2014,11/18/1996,Our Lady of Deliverance - Syriac,,,,,,1,,,,,10,1,,,11,,11,2,,,1,,4,,,9,9,,1,,,,,,,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,162,359,522,,,,,,179,8,6,3,193,196,70,4,74,24,22600,
2013,2014,,Our Lady of Lebanon of Los Angeles,,,,,,1,1,,,,30,4,,4,38,11,49,,2,,,,20,,6,32,24,8,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,1,65,,,4,,,,4,,,,,,,,,,,,,272,989,1265,,,,,,360,8,10,10,328,289,78,22,100,142,46000,
2013,2014,1/1/1982,Our Lady of Nareg for Armenians,,,,,,1,1,,,,5,,,1,6,,6,,,,,,,,,9,4,5,,,,,,,,3,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,387,,,,,4,526,,,35,85,1033,1,,,1,146,183,,,,143,,64,21,85,,37500,
2013,2014,12/9/1937,Owensboro,KY,,,,,1,1,,,,51,3,,17,71,19,90,11,1,1,2,,23,,171,79,40,10,28,1,,,,,,,,,,,7,71,1,291040,,,2,217,,,3,226,1,14,2,9053,,,,,,,16,,,,16,1,920,3,704,,,14,2702,,,,,751,2825,7918,3,,,15,315,848,101,87,176,894,814,178,129,307,575,48488,884652
2013,2014,10/24/1984,Palm Beach,FL,,,,,1,1,,,,83,4,,24,111,27,138,3,4,,1,4,101,4,92,50,44,6,,,,,,,,3,1,,,,16,89,,,,,,,,,,,,,10,9125,,,,,1,6,4,79,,,10,,,3,1440,,,14,4179,2,547,,,2821,10324,19321,23,1,,10,525,3255,315,218,530,3387,2521,472,126,598,2052,233685,1989000
2013,2014,2/21/1969,Parma-Byzantine,,,,,,1,,,,,22,1,,14,37,,37,2,,,1,,16,,6,28,25,,3,1,,,,,,3,2,,2,,4,,,,,,,,,,1,30,,,5,16500,,,,,,,2,,,,2,,,,,,,1,155,,,,,103,301,561,,,,,12,47,,,9,51,48,12,2,14,140,8525,
2013,2014,7/31/1963,Passaic - Byzantine,,,,,,1,,,,,40,5,,19,64,10,74,7,,,,,25,1,14,84,43,5,36,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,143,651,795,,,,,,135,,3,19,110,118,31,4,35,418,13367,
2013,2014,12/9/1937,Paterson,NJ,,,,,1,1,,2,4,146,12,,103,261,117,378,12,12,1,5,,198,50,642,111,91,7,13,,,,,,,,5,,,,22,98,3,1100000,,,8,440,1,43,5,855,1,5935,10,90059,12,75,,,1,12,34,,2,5,51,2,1545,3,2240,4,1343,34,8050,3,565,,,9322,28419,51535,10,7,,89,903,5871,245,113,179,6165,4705,807,164,971,3156,425000,1149326
2013,2014,11/6/1975,Pensacola-Tallahassee,FL,,,,,1,1,,,,51,8,1,14,74,9,83,17,,2,,9,70,5,23,49,38,5,7,,,,,,,8,,,,,,,1,359195,,,2,869,,,,,,,4,49723,,,2,42,,,13,,,,13,,,2,785,,,7,1937,,,,,845,3758,7338,1,,,3,150,864,107,129,218,1075,815,152,91,243,508,64714,1425502
2013,2014,,Peoria,IL,,,,,1,,,1,2,120,11,,48,179,40,219,8,4,,4,,147,12,205,157,121,19,17,,,,,,,,5,,14,3,6,21,9,2588832,,,2,130,,,2,232,,,1,4400,,,,,,,30,,,,30,1,390,5,2492,,,39,9092,,,,,885,7902,20791,,,,,976,1594,93,163,252,1564,1452,329,230,559,1584,111723,1492335
2013,2014,,Philadelphia,PA,,1,1,,,3,4,1,1,356,19,,148,523,305,828,42,3,,6,15,286,97,2543,235,212,18,5,,,,,,,5,16,,22,3,54,171,6,788860,1,154,16,6487,2,481,1,44,3,1275,15,125157,6,798,13,2666,1,49,1,90,1,4,54,11,45842,17,14205,18,7484,128,45613,18,4966,4,202,1077,48085,167528,72,17,,258,7463,11851,563,335,302,10480,10793,2645,1044,3689,9827,1455927,4050793
2013,2014,5/28/1913,Philadelphia-Ukrainian,,,,1,1,,,1,,,45,,,7,52,3,55,3,1,,1,,7,,43,67,41,1,25,,,,,,,2,,,,,2,2,,,,,2,229,,,,,,,,,,,,,1,1,,3,,,1,1,862,,,1,289,3,431,,,,,109,522,2214,1,,,10,91,183,5,5,16,241,196,43,16,59,484,14299,
2013,2014,12/2/1969,Phoenix,AZ,,,,,1,1,1,,,89,3,,42,134,99,233,70,2,,3,,235,12,132,93,61,21,7,2,,,1,,,23,2,,,1,53,695,1,106708,2,14774,21,1044,,,4,697,9,5989,39,1980488,23,128,1,1661,,,25,,,,25,1,83,5,3514,1,1293,36,9228,1,67,,,2769,20883,37862,7,5,,27,950,7522,997,306,1918,8785,9285,848,129,977,3300,736271,4494151
2013,2014,,Pittsburgh,PA,,,,,1,1,1,1,,241,5,,119,365,109,474,20,1,1,2,23,100,37,996,203,155,7,40,,,1,,,,,,1,2,1,35,238,1,,1,,9,,,,10,,8,,29,,1,,5,,1,20,20,,,,40,3,13810,8,3205,3,731,75,15179,3,627,2,153,4580,33547,71872,,8,,41,1505,4818,174,226,448,5442,6078,1284,502,1786,7453,634910,1921225
2013,2014,2/25/1924,Pittsburgh - Byzantine,,,,1,,,,,1,,41,1,,9,51,7,58,5,,,,,22,1,60,75,39,4,32,,,,,,,2,3,,,,3,,,,,,2,490,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,209,679,888,,,,,,111,13,5,36,171,142,37,5,42,394,57686,
2013,2014,,Portland in Oregon,OR,,,1,1,,1,1,2,3,107,5,,54,166,160,326,18,8,,5,3,73,68,368,124,82,25,12,2,,1,2,,,22,1,,,1,18,283,10,1851066,13,29064,8,4596,,,4,2060,7,374,20,1175757,1,450,,,1,24,10,88,1,24,58,2,5680,3,1561,7,4078,38,8384,2,631,,,4138,11237,35812,5,11,,4,1009,4800,534,407,1098,5234,159,614,244,858,1643,421852,3386023
2013,2014,,"Portland, ME",ME,,,,,1,1,,,,58,,,76,134,32,166,9,,,3,,42,17,234,55,33,3,19,,,,,,,17,,1,2,,4,49,3,869491,,,5,1809,,,2,208,,,,,8,608,2,1404,,,9,,,,9,1,3014,1,187,2,650,10,1956,1,200,,,712,4416,11144,1,,1,4,593,1228,140,68,91,1463,1572,294,162,456,2511,169198,1329000
