Des Moines,1729,1749,2054,1939,1849,1925,1906,1973,1940,1889,1967,1889,2084,1972,1927,1914,1958,1875,2054,2106
Detroit,12982,,,,15731,15600,16002,14601,13817,16846,13409,14010,12948,12060,11768,11273,10820,10569,9929,8387
Detroit (Archdiocese),,14864,16084,15809,,,,,,,,,,,,,,,,
Dodge City,669,1671,887,900,754,740,591,1037,1092,959,1097,1264,979,983,1109,1096,1120,928,901,996
Dubuque,4038,,,,3659,3708,3596,3555,3390,3339,3077,3093,2979,2920,2931,2689,2631,2706,2593,2568
Dubuque (Archdiocese),,3688,3677,3724,,,,,,,,,,,,,,,,
Duluth,1274,1141,1269,1011,1128,1206,1037,1021,978,845,797,804,693,757,702,703,644,654,576,650
El Paso,4314,5201,5433,5542,5575,5742,5885,6062,6062,6062,4600,4909,4576,5282,4721,5034,5218,4733,4776,4450
Erie,3605,3390,2949,3184,3032,3023,2847,2792,2291,2463,2020,1709,1783,1948,2021,1850,1800,1720,1540,1550
Evansville,1350,1510,1523,1597,1517,1456,1448,1488,1393,1402,1298,1239,1284,1223,1281,1155,1142,1118,1133,1093
Fairbanks,261,413,343,341,362,433,327,281,362,350,214,237,207,228,223,200,219,208,190,112
Fall River,5148,5167,5264,5419,5243,4847,4845,4833,4833,4465,4443,4277,3996,3574,3702,3616,3536,3328,3173,2873
Fargo,1864,1703,1409,1364,960,1314,1075,1295,1344,469,872,1144,1098,1007,1028,1013,1049,1001,1037,1096
Fort Wayne-South Bend,2738,2776,3115,3077,3166,3132,3121,3134,3031,3067,2979,2844,2945,2780,2964,3060,2939,2899,2802,2873
Fort Worth,3112,3544,4080,4610,4910,4974,5040,6390,5859,6166,6180,7878,5479,6138,5941,6360,6360,6370,6723,6165
Fresno,7004,9670,8484,9423,9734,9730,11157,11193,12147,11730,12801,13452,13224,12903,12263,14827,12673,12068,13514,13729
Gallup,870,752,914,1000,962,974,938,901,881,822,716,516,707,664,743,697,754,742,587,530
Galveston-Houston,10171,15732,14793,14448,16071,16392,15770,16597,18401,18382,18757,19244,19460,20082,19588,20246,20719,21677,37399,21084
Gary,2796,2543,2393,2253,2321,2504,2480,2265,2154,2264,2166,2238,1915,2170,2040,2086,2007,1970,1914,1803
Gaylord,1332,,1357,1276,1268,1134,2029,1040,1170,958,862,854,929,770,815,849,721,758,650,632
Grand Island,1111,,1235,1136,1043,1179,1029,1049,1088,1066,1001,947,972,914,869,889,851,907,980,939
Grand Rapids,3133,2710,3138,3196,3196,2928,2970,3023,2858,2873,3056,2888,2699,2606,3234,2667,7693,2445,2600,2463
Great Falls-Billings,,1044,946,1026,1079,1044,903,831,817,916,788,738,684,698,673,732,728,510,627,419
GreatFalls-Billings,1062,,,,,,,,,,,,,,,,,,,
Green Bay,5318,5199,5304,4974,5225,4900,4873,4679,4373,4272,4207,3982,4005,3840,3725,3630,3555,3535,3241,2900
Greensburg,2627,2100,2592,2566,2472,2375,2333,2342,2247,2066,2060,1901,1718,1650,1625,1530,1502,1447,1315,1243
Harrisburg,3740,3555,3816,4054,3729,3564,3518,3617,3484,2861,3226,3232,3226,3115,3549,2878,2738,2593,2690,2668
Hartford,9116,,,,10692,10421,10320,10322,9793,9485,9291,8681,8605,8258,7773,7397,7006,6921,6370,6300
Hartford (Archdiocese),,10133,10354,10355,,,,,,,,,,,,,,,,
Helena,1054,1043,1118,1041,1141,1078,833,741,820,862,809,761,750,758,719,582,652,663,622,622
Holy Protection of Mary - Byzantine,,,,,,,,,,,,,,,,103,91,110,104,119
Honolulu,2334,2332,2162,2508,2521,1970,2455,2489,2442,2335,2154,2154,2095,2106,1774,1823,1882,1807,1753,1622
Houma-Thibodaux,1719,1560,1547,1655,1666,1573,1510,1514,1475,1372,1328,1389,1092,1299,1233,1258,1174,1138,1406,1079
Indianapolis,3528,,,,3546,3967,4300,4288,4041,4147,4200,4141,4102,3750,3914,3823,3990,4241,4076,4242
Indianapolis (Archdiocese),,2996,3557,3436,,,,,,,,,,,,,,,,
Jackson,838,648,740,679,651,667,675,727,653,771,723,751,724,683,742,795,853,815,905,798
Jefferson City,1499,1477,1488,1572,1535,1586,1670,1635,1507,1476,1480,1110,1259,1495,1279,1335,1285,1353,1290,1237
Joliet,7484,,,9663,,,,,,,,,,,,,,,,
Joliet IL,,8648,9335,,,,,,,,,,,,,,,,,
Joliet in Illinois,,,,,9757,10218,10018,10304,10340,10120,10014,9743,9848,9765,9638,9376,9154,9566,8912,8638
Juneau,82,109,110,144,130,116,116,109,56,95,78,97,111,103,86,87,96,106,59,79
Kalamazoo,1490,1462,1543,1574,1444,1586,1417,1458,1444,1487,1229,1312,1278,1429,1203,1244,1187,1198,1157,1147
Kansas City KS,3032,,,,,,,,,,,,,,,,,,,
Kansas City KS (Archdiocese),,3440,3568,3713,,,,,,,,,,,,,,,,
