Nashville,806,976,1204,1190,1316,1182,1243,1386,1271,1289,1385,1398,1297,1575,1321,1605,1597,1526,1490,1632
New Orleans,5284,5770,5984,5855,6134,5679,5452,5603,5532,5290,5290,2200,1728,2001,3183,3460,3555,3115,2629,3010
New Ulm,1038,1371,1269,1330,1366,1215,1184,1199,1197,1124,1168,1046,1073,972,932,923,841,799,752,685
New York,19657,18345,19990,19807,20083,20527,20553,20016,20998,20589,20123,19383,18902,18518,18273,18791,18791,17911,18204,17522
Newark,10830,10984,10643,9404,10376,10826,10445,10642,11381,11381,8221,9848,9783,9783,9576,9348,9421,9536,9725,8756
Newton (Melkite U.S.),,608,566,449,453,431,397,440,458,445,398,395,395,291,230,209,203,215,260,214
Newton Melkite-Greek,,,,,,,,,,,,,,,,,,,,
Norwich,2049,1794,1655,2143,2250,2245,2088,2315,2016,1965,2012,2162,2146,1885,2107,1841,2030,1859,1776,1660
Oakland,2013,2386,2584,3027,2728,3275,3233,3289,3345,3225,4004,3179,3470,3541,4755,3756,4187,4599,3938,4234
Ogdensburg,1316,1455,1707,1502,1417,1502,1635,1450,1448,1312,1145,1158,1316,936,990,1005,875,801,892,524
Oklahoma City,1167,1346,1188,1298,1298,1555,1199,1215,1344,1260,1203,1248,1253,1272,1393,1358,1533,1481,1541,1533
Omaha,3431,3427,3444,3608,3616,4247,4408,3828,3868,4134,3987,3603,3868,3516,3712,3873,3645,3927,3633,3623
Orange,2980,3824,4406,4183,5007,11281,4923,5110,5564,5104,5179,5380,5676,6049,6309,6510,6993,6933,6856,7220
Orlando,3176,3351,3690,3764,4548,4365,3918,4189,4357,4305,4381,4748,4998,5063,4740,4321,4748,4574,4378,4277
Our Lady of Deliverance - Syriac,,,64,68,68,68,86,86,86,60,60,60,60,60,60,77,15,55,196,166
Our Lady of Lebanon of L.A.,,311,241,426,460,480,519,532,301,338,291,339,492,340,411,207,394,394,289,311
Our Lady of Nareg for Armenians,,,,,,,,,,,118,124,119,135,87,145,,,,167
Owensboro,955,986,1250,1166,1004,1058,907,976,924,941,975,844,1018,742,947,786,987,794,814,826
Palm Beach,2713,1552,1960,2063,2064,2307,2310,2327,2332,2555,2771,2822,2701,2637,2656,2585,2476,2514,2521,1947
Parma-Byzantine,271,179,133,111,105,96,97,70,67,149,102,104,25,63,69,69,60,56,48,67
Passaic - Byzantine,615,485,333,372,263,266,223,226,240,199,244,245,184,177,126,133,133,130,118,141
Paterson,3848,3792,4163,3953,4389,4411,4653,4277,4634,4631,4758,4703,5238,4901,4942,4719,5140,5060,4705,4711
Pensacola-Tallahassee,682,813,906,918,829,990,904,1048,924,786,790,957,941,892,923,854,998,856,815,995
Peoria,3685,3362,3114,3471,2837,3041,3367,3476,3523,2904,3272,3749,3490,3086,2434,2941,3170,2581,1452,2688
Personal Ordinariate of St. Peter,,,,,,,,,,,,,,,,,,,,
Philadelphia,15305,12284,12502,12396,12031,13610,13074,16789,16243,15461,14008,14053,13355,13765,12772,12531,11083,11548,10793,11259
Philadelphia - Ukrainian,506,349,353,369,327,202,245,236,198,255,239,179,200,213,250,219,233,223,196,219
Phoenix,2280,3581,3049,4113,3568,4118,4018,4895,5060,4138,4931,5010,15829,13215,10474,11406,9805,9161,9285,8999
Pittsburgh,1689,8692,8643,9209,8758,9083,8764,8214,8596,8037,8220,7515,7734,7505,7359,6858,6635,6082,6078,6055
Pittsburgh - Byzantine,,665,339,314,347,401,330,261,288,287,233,228,197,187,193,189,143,175,142,160
Portland ME,2895,2484,6309,7139,6633,5589,4159,3449,3459,2853,2765,2700,2549,2241,2161,2098,1747,1697,1572,1518
Portland OR,1380,,1960,2207,2326,2433,2246,2453,2615,2787,2468,2671,2600,2854,2629,2980,2476,3181,159,3289
Providence,5168,4829,4809,4982,4889,4825,4729,4729,4772,4695,4885,4297,4743,4524,4345,4667,4667,3928,3971,2829
Pueblo,932,824,925,846,768,768,768,890,890,871,900,762,,715,758,965,698,892,892,622
Raleigh,885,1249,1347,1391,1623,1470,1914,1979,1854,2142,2366,2130,2360,2018,2369,2349,2758,2704,2859,3228
Rapid City,449,446,482,484,505,499,484,460,492,425,468,375,461,383,459,453,306,323,389,486
Reno,978,,573,686,637,681,562,542,687,569,622,662,592,588,708,596,795,801,797,809
Richmond,1241,1459,1645,1730,1750,1917,1885,2058,1940,1943,2155,2160,2343,2272,2266,2673,3688,2381,2612,2276
Rochester,3188,4436,4494,4124,4165,4860,4267,4293,4094,3266,3266,3365,3172,3142,2579,2465,2646,2422,2342,1942
Rockford,2288,3023,3780,3606,3667,4352,3490,4178,4482,4075,4648,4870,4753,5526,3959,5737,4938,5047,5495,6125
Rockville Centre,15688,15557,16497,17019,16916,16595,17155,17400,18703,18039,18092,18177,18484,17417,18131,16900,16296,15250,15559,15738
Romanian - St. George's in Canton,68,,,,,,,,,,,,,,,,,,,
Sacramento,4759,5255,1732,5102,4771,5218,5194,5205,5960,6220,5619,5488,4727,4972,5013,5135,5300,5173,5746,5416
Saginaw,1797,3733,4650,4119,3666,3401,2631,2271,2107,1887,1841,1720,1595,1642,1593,1391,1266,1295,959,1054
Salina,678,901,1264,827,1203,896,995,764,770,767,768,688,757,790,840,771,572,694,757,671
Salt Lake City,886,1177,1269,1326,1271,1162,1467,1487,1436,1343,1635,2042,1921,1657,1880,2025,2228,2408,2408,2179
San Angelo,812,1170,1667,1703,1688,1595,1380,1492,1532,1466,1311,1197,1444,1363,1303,1114,1288,1235,1211,1179
San Antonio,4855,5328,5280,6515,5958,6350,6088,5850,5604,5612,5902,6270,5619,5627,5846,6375,6457,7153,6398,6429
San Bernardino,2030,2701,3468,4288,5299,6799,3947,4048,4823,5945,5255,3218,5018,9450,6936,7249,8022,7402,7159,7667
San Diego,3166,3503,3654,4189,4060,4060,4274,4326,4255,3727,4398,4725,4515,4395,5919,4800,5172,5493,5595,5242
San Francisco,2371,2744,2588,2588,2931,3245,2920,3124,3417,2327,2187,3530,3295,3470,3682,3494,3490,3286,3048,3076
San Jose,1742,1946,2582,2581,2629,2879,3076,2621,2733,2811,3036,2947,3245,3165,3203,3090,3302,3504,3534,2809
