Year,Year_OCD,Year established,Diocese,ST,Cd,Cd:Ret,ABp,ABp:Ret,Bp,Bp:Ret,AuxBp,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,DStdntOthSem,StdntOthDio,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Br,Tchrs:Schlstics,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,MinorBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2012,2013,,Hartford,CT,,,1,1,,1,1,,,185,10,,109,304,92,396,50,7,1,5,2,307,30,628,213,161,12,39,1,,,,,,,,,,2,23,114,3,873891,3,6124,8,3174,2,179,10,430,,,16,24500,10,33,3,51025,1,,40,,1,105,145,2,4384,4,2034,5,2555,52,10819,2,185,,,11653,41683,73458,4,3,,38,972,5400,239,137,276,6921,6678,1131,186,1317,7307,591528,1944607
2012,2013,,Helena,MT,,,,1,1,,,,,45,5,1,30,81,5,86,9,,,2,17,42,2,34,57,36,3,10,7,,3,38,,,38,,,,,8,,3,284212,,,,,,,3,97,,,,,,,,,,,16,,,,16,1,1502,2,303,,,4,827,,,,,849,2649,6146,,1,,2,195,567,105,30,71,663,570,109,53,162,764,44413,579983
2012,2013,12/3/1981,Holy Protection of Mary - Byzantine,,,,,,1,,,,,16,1,,6,23,1,24,4,,,,1,13,2,4,19,18,1,,,,,,,,1,,,,,4,,,,,,,,,,,,,,,,,,1,29,,,4,,,,4,,,,,,,1,15,,,,,108,277,404,,,,1,2,66,2,13,18,110,116,11,5,16,27,2402,
2012,2013,9/10/1941,Honolulu,HI,,,,,1,,,,,34,7,,21,62,61,123,30,,,,,63,32,122,66,41,24,1,,,,,,,30,,,,2,18,40,,,4,2767,3,15,,,,,5,156,6,31709,,,,,2,2,10,,,,12,1,2850,3,825,4,2316,20,4983,3,891,,,1978,4588,18443,6,13,2,34,1010,2380,171,119,157,1807,1207,395,130,525,1654,229099,1374810
2012,2013,6/5/1977,Houma-Thibodaux,LA,,,,,1,,,,,41,4,,17,62,9,71,,4,,,,39,4,23,39,38,,3,,,,,,,3,,,,,2,12,,,,,1,60,,,1,388,2,359,4,15102,,,,,,,13,,,,13,,,3,1905,,,10,3748,,,,,2547,4573,12786,,2,,,361,1089,60,47,86,1138,908,255,18,273,1159,96719,202000
2012,2013,12/19/1944,Indianapolis,IN,,,1,1,,,1,1,3,95,2,,43,140,82,222,24,1,,,16,46,30,580,136,82,9,34,5,,5,1,,,11,,,3,2,41,274,2,1539348,,,3,510,,,1,72,2,909,16,192282,1,322,,,1,4,21,31,1,137,162,2,3824,7,3719,5,2380,58,17263,1,83,,,2873,11973,42277,6,2,,22,1875,3807,470,381,526,4241,3259,644,396,1040,1823,220565,2621455
2012,2013,6/6/1977,Jackson,MS,,,,,1,1,,,,34,1,,15,50,34,84,7,1,,,,5,6,154,74,30,12,15,1,,3,7,5,1,21,,,1,,7,25,1,214727,1,8458,1,450,2,347,2,211,6,3539,17,20191,3,63,3,78,,,11,,,,11,2,24,4,1181,,,14,3246,,,,,1033,3546,9041,,3,,6,484,848,97,80,232,815,543,100,112,212,411,47724,2111593
2012,2013,7/2/1956,Jefferson City,MO,,,,,1,,,,,60,3,,19,82,7,89,17,4,,2,,64,2,44,95,48,4,36,2,,3,1,,,15,,,,1,9,16,1,122839,13,113329,,,,,,,,,2,48073,,,,,,,13,,,,13,,,3,1004,,,37,6094,,,,,1783,3597,12491,1,1,,11,560,1038,109,150,255,1353,1227,242,157,399,747,80262,913815
2012,2013,3/24/1949,Joliet in Illinois,IL,,,,,1,1,1,1,2,112,3,1,63,179,114,293,23,3,1,3,19,211,52,467,120,91,20,9,,,,,,,9,,,,,16,432,3,868368,,,15,4513,,,4,1628,,,5,33651,1,125,,,,,31,,,,31,3,16463,3,2012,4,3538,48,16181,,,,,4144,37910,80279,19,6,,21,1298,7241,217,244,695,9566,7926,1078,332,1410,3472,604175,1916361
2012,2013,6/23/1951,Juneau,AK,,,,,1,,,,,7,1,,3,10,2,12,,,,,3,3,,2,9,1,,,,,,,,,17,,,,,2,12,1,45000,,,,,,,1,100,,,1,10000,,,1,15000,,,,,,,,,,,,,,1,93,,,,,77,377,547,,,,,7,51,12,4,8,106,111,15,4,19,33,10000,75000
2012,2013,7/21/1971,Kalamazoo,MI,,,,,1,1,,,,41,4,,16,61,10,71,9,2,,3,10,45,2,192,46,37,7,1,,,1,,,,13,1,,,2,5,41,2,623386,1,504042,3,546,,,,,18,357,7,26274,,,,,,,8,,,,8,,,3,628,,,21,2434,,,,,824,4812,8706,,,,,213,1133,64,118,134,1198,1068,194,112,306,731,109358,949011
2012,2013,8/9/1952,Kansas City in Kansas,KS,,,1,1,,,,1,2,69,7,,30,106,55,161,21,2,,4,,25,15,489,108,59,10,39,,,,,,,,,,2,1,15,96,3,676732,4,20848,3,828,,,2,90,,,8,54698,,,12,50,,,30,,,1,31,3,4962,6,3379,1,176,38,11679,3,161,,,2917,12583,35888,,,,12,1129,3509,262,184,367,3795,3231,638,307,945,1472,205263,1193425
2012,2013,8/29/1956,Kansas City-St. Joseph,MO,,,,,1,1,,1,,68,3,,29,100,84,184,6,6,2,,,61,29,204,87,52,16,17,1,,,1,,,11,,,,,2,106,3,278770,,,11,2750,,,8,1173,,,7,381111,1,36,1,32,1,4,22,100,,,26,2,4716,4,1062,4,2446,26,7298,1,290,,,1667,6023,23528,19,12,,10,1152,1851,256,186,314,2447,1660,394,256,650,1092,129515,1520250
2012,2013,9/8/1988,Knoxville,TN,,,,,1,,,,,49,1,,11,61,17,78,8,1,,2,,58,10,37,47,33,7,7,,,,,,,4,2,2,,,2,30,1,99681,1,278,1,600,,,,,2,188,7,64586,,,,,,,19,,,,19,,,2,1092,,,8,2118,,,,,978,3366,7573,2,,,14,202,1020,123,99,256,1226,825,149,89,238,381,61793,2381842
2012,2013,,La Crosse,WI,,,,,1,,,,,89,7,3,55,154,9,163,28,,,,,60,2,387,164,103,4,57,,,,,,,,,,,,13,40,9,604562,,,10,1145,,,1,131,5,7462,2,5678,,,,,,,33,,,,33,1,3000,7,1565,,,63,7138,,,,,3798,12471,28005,8,15,,,832,1790,,101,237,2273,1891,465,225,690,1948,174369,901157
2012,2013,10/21/1944,Lafayette in Indiana,IN,,,,,1,1,,,,64,28,,27,119,13,132,4,4,,3,,17,3,41,62,45,6,11,1,,,,,,29,,,,3,11,107,7,619610,,,1,590,,,,,,,,,,,,,,,20,,,,20,3,13430,2,1094,,,18,4089,,,,,2699,9101,30433,,3,,8,286,1656,115,170,306,2201,1637,202,160,362,791,105313,1296384
2012,2013,1/11/1918,"Lafayette, LA",LA,,,,,1,,,,,118,2,1,40,161,40,201,10,1,,6,26,98,14,141,121,82,16,22,1,,,,,,29,,,,1,2,45,1,97087,,,31,2681,,,,,15,7783,6,55687,,,,,,,39,,1,18,57,,,9,3675,1,138,30,10446,2,746,,,6288,12737,34087,,,,7,1078,3448,152,117,430,3655,2783,874,106,980,3023,292019,568154
2012,2013,4/25/1980,Lake Charles,LA,,,,,1,1,,,,40,,,16,56,13,69,5,1,,,,26,1,10,38,26,8,4,,,,,,,8,,,,,3,70,1,77400,1,78962,1,118,,,1,55,,,3,4215,1,118,,,,,10,,,1,11,,,1,585,,,6,1949,,,,,1858,4932,9335,,,,,276,959,,55,328,829,722,202,78,280,812,72253,296402
2012,2013,5/22/1937,Lansing,MI,,,,,1,1,,,,84,10,,69,163,48,211,20,1,,2,,104,2,457,84,66,5,11,1,,1,,,,,2,,2,,10,260,4,1662797,6,11763,3,478,,,1,61,3,146,10,339451,1,60,,,,,31,,,,31,1,2690,4,1975,1,44,30,6564,5,909,,,3247,11573,27033,8,,,21,812,2334,210,245,470,3127,2898,503,309,812,1973,194963,1792445
2012,2013,7/3/2000,Laredo,TX,,,,,1,,,,,20,,,3,23,21,44,12,1,,1,,29,6,62,32,21,10,1,,,,,,,17,,,,1,6,10,,,1,27165,,,1,50,,,1,2371,3,324021,,,1,3000,,,3,,,,3,,,1,350,,,5,1263,1,532,,,3161,6231,11540,,,,10,145,2610,358,43,47,2776,1579,353,8,361,1109,306354,360416
2012,2013,10/18/1982,Las Cruces,NM,,,,,1,1,,,,22,,,11,33,36,69,9,2,,1,,46,1,33,46,19,13,12,2,,,,,,45,,,,1,9,23,,,,,,,,,1,100,,,1,,,,,,,,6,,,,6,,,,,2,9,,,3,560,,,2610,5997,9182,,,,,59,1854,251,58,135,1894,1213,300,33,333,1040,132646,549219
2012,2013,3/21/1995,Las Vegas,NV,,,,,1,,,,,21,3,,13,37,18,55,32,1,,,19,31,3,1,29,11,3,15,,,,,,,6,,,,1,1,,1,41697,,,,,,,,,,,20,7500000,,,1,5875,,,7,,,,7,,,1,1318,,,7,2729,,,,,3164,9342,16560,,,,,237,5041,415,173,851,4424,1833,449,97,546,883,551397,1969274
2012,2013,3/2/1988,Lexington,KY,,,,,1,1,,,,36,3,,11,50,18,68,2,,,3,30,73,3,67,48,28,9,2,2,1,5,1,,,15,,,,2,15,29,11,1188707,4,49886,1,99,,,,,,,1,19401,,,,,,,15,,,,15,,,1,802,1,90,14,2816,,,,,592,2784,7099,4,,,7,330,678,115,94,163,1024,674,111,97,208,283,45514,1578749
2012,2013,,Lincoln,NE,,,,,1,,,,,120,7,,23,150,10,160,3,2,5,3,,2,,151,134,84,1,49,,,,,,,1,6,,,,151,2,4,165649,,,3,225,,,1,45,1,50,9,28400,1,13,1,2800,1,23,21,23,1,76,120,,,6,1717,,,27,5286,,,1,13,1662,5096,13894,25,,,37,447,1042,245,120,268,1479,1675,255,174,429,637,97552,594977
2012,2013,,Little Rock,AR,,,,,1,1,,1,,57,,,17,74,28,102,24,4,,4,40,116,22,158,89,54,14,20,1,,,,,,38,2,,,,9,66,11,917557,5,4727,28,1042,25,1638,25,1638,1,294,5,40200,,,9,21289,,,31,,,,31,,,4,977,2,698,27,3010,,,,,2667,8409,13082,,4,,8,565,2560,343,222,435,2862,1984,371,176,547,871,142050,2937979
2012,2013,,Los Angeles,CA,,1,1,,,1,5,1,1,316,10,,186,512,531,1043,115,4,5,2,62,370,80,1581,287,164,50,54,1,,1,5,12,,9,14,,,7,92,606,14,2500850,5,9804,11,1037,2,197,4,478,1,3084,32,204468,6,805,13,395,1,45,1,40,11,16,62,4,14370,26,14536,24,12713,208,49127,9,2248,,,37641,82862,213559,31,18,,137,4758,66424,2746,1281,5267,47404,25692,6474,799,7273,14066,4263990,11816567
2012,2013,,Louisville,KY,,,1,,,,,1,1,75,8,1,55,139,50,189,2,3,,3,15,140,55,598,102,78,7,12,4,,,1,,,9,,,,,14,143,2,267616,1,4266,3,1000,2,805,6,300,,,7,41500,,,,,,,17,,,,17,3,6759,4,2188,5,3967,35,11347,3,783,1,55,789,5311,31216,7,1,,21,1689,2213,209,170,376,2539,2360,415,196,611,1548,192485,1368911
2012,2013,6/17/1983,Lubbock,TX,,,,,1,,,,,38,2,,10,50,8,58,,2,,,33,71,,23,62,54,8,,,,,,,,,,,,,23,17,2,297315,20,58324,,,,,,,,,1,,,,,,,,7,,,,7,,,1,53,,,2,381,,,,,1863,3653,5957,,,,1,50,842,128,66,152,1032,740,216,29,245,401,72527,494458
2012,2013,1/1/1946,Madison,WI,,,,,1,,,,1,80,4,,48,132,19,151,16,2,,2,,17,12,387,117,73,2,42,,,,,,,,1,3,6,7,17,591,4,506551,3,141738,6,724,1,2,22,1084,3,524,29,45213,26,322,4,406,,,35,,,,35,1,2658,,,3,669,41,6171,3,407,,,5744,11656,27340,2,3,,24,1016,2486,90,78,183,2479,2250,444,242,686,1693,282444,1017792
2012,2013,,Manchester,NH,,,,,1,3,1,1,1,81,8,,75,164,54,218,36,2,1,,,49,19,400,90,79,10,1,,,,,,,13,,,,,,,2,393572,13,1544,,,1,21,,,,,10,101992,,,,,,12,,,,,12,4,4469,3,1422,2,882,20,3457,3,854,,,4040,15265,30401,1,2,,10,534,1923,184,173,125,2857,2641,340,93,433,2567,280627,1318194
2012,2013,,Marquette,MI,,,,,,1,,,,43,3,,31,77,6,83,13,1,,,1,48,,42,72,36,6,27,,,3,,,,22,1,,,,6,36,1,206040,,,1,280,,,,,,,3,1968,,,1,500,,,10,,,,10,,,,,,,9,1335,,,,,791,2492,4628,,,,1,91,507,38,37,73,483,120,151,90,241,994,48207,311629
2012,2013,1/16/1971,Memphis,TN,,,,,1,,,,,46,2,,17,65,15,80,8,5,,,,60,26,51,42,35,7,,,,,,,,5,,,,1,3,46,,,,,,,,,5,850,1,350,1,12000,1,250,7,800,,,26,,,,26,1,1598,4,1345,3,1299,22,3169,2,545,,,615,4447,13044,4,15,,9,864,1273,109,92,332,1431,1273,152,79,231,330,61210,1562650
2012,2013,11/19/1981,Metuchen,NJ,,,,,1,,,,,148,7,5,29,189,39,228,21,3,,3,11,166,19,286,94,82,9,3,,,,,,,1,3,4,10,13,61,116,1,382704,4,25958,5,5324,,,2,299,3,76,9,30450,1,6,,,,,13,,,,13,,,3,1826,2,1108,28,7883,,,1,35,857,32307,44029,,10,,45,828,4350,198,105,212,5576,5449,772,157,929,3371,631946,1373796
2012,2013,8/13/1958,Miami,FL,,,1,1,,,,,,144,7,1,81,233,63,296,39,2,,,,151,48,264,102,93,9,,,,,,,,4,1,,,3,34,119,4,1328435,9,12570,3,2843,2,283,11,2792,8,14012,23,110730,2,122,7,1740,2,30,24,53,,6,60,3,11407,9,9372,4,3139,49,20222,4,1337,1,1059,2887,27397,76880,29,16,,53,3165,11254,805,506,1189,10362,8112,1720,241,1961,3981,742608,4408811
2012,2013,3/25/1985,"Military Services, USA",,,,1,1,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450,902,992,306,3077,2317,518,283,801,,,
2012,2013,,Milwaukee,WI,,,1,1,,1,1,1,3,160,12,2,159,333,343,676,42,7,1,4,11,186,73,1047,204,121,24,49,5,,,5,,,,,1,2,1,17,329,10,2012789,1,3055,18,33181,,,3,514,4,3054,9,189359,2,164,19,23438,1,21,12,,3,160,193,5,23910,6,2657,7,3543,98,25244,4,734,1,23,11543,25411,93258,64,10,,89,3521,6539,311,169,345,7295,5168,1224,509,1733,4909,603514,2329288
2012,2013,,Mobile,AL,,,1,1,,,,,,63,5,,29,97,31,128,5,4,4,1,,50,10,107,76,51,14,11,,,,,,,10,3,,,2,29,47,1,171045,3,1741,6,1662,1,65,6,450,,,11,57473,1,58,,,,,22,,,,22,1,1867,3,1583,,,19,4584,,,,,1569,4427,14052,1,,,8,466,1189,123,134,229,1182,793,181,146,327,564,67488,1772873
2012,2013,,Monterey in California,CA,,,,,1,1,,,,57,3,,16,76,35,111,14,3,,,26,33,26,56,46,42,3,,,,,1,,,9,,,,,,,1,,,,1,50,,,,,,,4,23984,,,,,,,16,,,,16,,,2,578,3,1029,11,2696,3,635,,,2111,5711,12776,1,2,,11,363,6582,345,157,459,5180,1751,724,136,860,1189,202847,1014237
2012,2013,,Nashville,TN,,,,,1,,,,,34,1,,10,45,29,74,15,1,,2,,69,2,2,53,30,13,9,1,,,,,,3,2,,,2,5,36,4,614000,,,2,320,,,3,495,,,8,61000,,,,,,,33,,,,33,1,830,2,1557,1,255,16,3832,2,646,,,1008,6648,14809,,1,,5,287,1749,195,154,339,188,1526,251,165,416,479,78700,2444050
2012,2013,,New Orleans,LA,,,1,2,,1,1,1,,132,5,,64,201,151,352,21,4,,5,20,233,74,424,108,81,24,3,,,,,,,10,2,,,,,,,,10,122573,25,2497,1,25,8,995,3,709,198,382025,8,81,4,178,2,36,,149,2,11,47,3,7624,10,4288,13,8784,53,22409,8,2600,1,199,3616,9033,58600,22,13,1,54,3317,3840,245,239,252,3772,3115,1039,290,1329,3053,520056,1238228
2012,2013,11/18/1957,New Ulm,MN,,,,,1,,,,,40,1,1,25,67,,67,3,1,,,11,14,,49,76,31,,35,,,6,3,,,,,,,,20,59,1,8712,1,8723,10,469,,,,,,,4,240,,,,,,,7,,,,7,,,3,358,,,15,1692,,,,,2994,4907,9958,1,,,3,186,808,29,19,65,814,799,173,115,228,713,60391,283536
2012,2013,,New York,NY,1,1,,,,3,3,,,423,19,,172,614,729,1343,222,1,,6,11,382,433,2589,368,279,74,15,,,,,,,,,,,8,81,349,7,450000,6,5100,13,38000,33,1698,476,7384,30,4432,1011,294838,123,1807,,,1,35,66,26,6,62,123,9,44412,10,3805,40,21025,170,45950,25,4095,,,3061,92016,214477,30,23,,78,3992,21990,1779,1152,991,21337,17911,3335,626,3961,12875,2618755,5819455
2012,2013,,Newark,NJ,,,1,1,,3,4,1,,432,53,16,222,723,152,875,58,16,,9,,181,90,853,218,177,22,19,,,,,,,,,,1,2,67,455,3,949770,1,11077,4,741,,,4,566,5,719,23,71952,,,,,3,89,40,4,,43,136,4,18199,10,5584,20,7752,70,15735,4,878,,,4006,64482,116772,37,15,,100,3006,13743,427,286,110,11999,9536,2067,318,2385,9287,1352000,2859850
2012,2013,1/10/1966,Newton (Melkite U.S.),,,,,,1,1,,,,29,7,,10,46,,46,,1,,1,2,60,1,5,43,31,7,3,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,2,,,,,,,,,,,,,118,710,830,,,,,,172,2,11,70,194,215,52,10,62,122,21000,
2012,2013,8/16/1953,Norwich,CT,,,,,1,,,,,67,7,1,30,105,51,156,5,,,,,65,23,175,76,50,10,16,,,,,,,5,7,,,3,7,20,,,2,483,,,1,85,,,,,6,8550,,,,,,,9,,1,27,36,1,237,4,1842,2,399,13,2310,,,,,2733,13725,21282,1,4,,18,350,1484,68,52,181,1808,1859,293,94,387,1877,238365,710439
2012,2013,1/13/1962,Oakland,CA,,,,,,1,,,,98,10,,50,158,175,333,40,1,,5,,112,96,337,83,46,14,22,,,,1,,,1,8,,,,21,113,,,1,3217,2,246,,,1,375,6,25874,3,262900,1,915,,,,,29,,3,312,341,2,5449,3,1695,6,3971,44,11629,1,130,,,6226,19277,48718,38,25,,37,1850,7834,856,342,491,8028,4599,901,175,1076,2418,406253,2604689
2012,2013,,Ogdensburg,NY,,,,,1,,,,,66,3,1,38,108,5,113,5,1,,1,,67,6,107,99,60,2,37,,,,,,,7,,,,,2,813,,,,,1,132,,,,,,,8,18000,,,,,,,6,,,,6,,,2,318,,,12,1871,,,,,1103,4059,7357,,,,8,183,927,51,48,46,850,801,223,112,335,1496,93994,498302
2012,2013,2/6/1973,Oklahoma City,OK,,,1,1,,,,1,3,55,,,20,75,29,104,29,,,,,95,9,89,63,57,8,,,,,,,,46,,,1,1,11,66,10,945465,2,280,4,646,,,,,,,2,1920,,,2,64,,,24,,,,24,1,734,2,1086,,,30,3921,,,1,8,3454,9437,18664,3,3,,3,513,2169,299,176,466,2585,1481,399,181,580,752,113857,2069649
2012,2013,,Omaha,NE,,,1,1,,1,,1,2,133,8,,44,185,78,263,11,2,,1,12,245,20,266,132,94,1,36,1,,,1,,,15,,,,,12,114,3,194972,,,3,303,,,17,1293,9,1948,8,83798,,,,,,,29,,,,29,2,8773,12,2949,5,2649,53,13742,1,65,1,58,2968,13210,44443,28,2,2,18,1394,3996,232,222,461,4326,3927,805,451,1256,1809,230680,902447
2012,2013,6/18/1976,Orange in California,CA,,,,,1,1,1,1,,121,7,,42,170,80,250,36,4,1,2,,102,9,326,57,44,6,7,,,,,,,5,5,,,1,60,280,3,1564422,5,27565,3,58,,,2,167,5,563,10,3752021,,,2,172,,,33,,,,33,,,3,4259,4,2223,31,11297,3,1405,,,11907,28394,59518,8,2,,18,1409,13893,744,510,933,13221,6933,1722,399,2121,2784,1304582,3055745
2012,2013,6/18/1968,Orlando,FL,,,,,1,,,,,91,3,1,40,138,77,215,60,3,,4,6,186,7,75,79,64,12,,,,,,,,13,,,,2,23,218,,,3,3067,2,155,,,5,146,3,280,9,25407,48,84,1,15000,,,25,,,8,33,,,5,2708,,,31,9870,,,1,55,3220,20822,36708,1,3,,7,1106,5003,499,301,498,6070,4574,760,279,1039,3576,380924,4249507
2012,2013,11/18/1996,Our Lady of Deliverance - Syriac,,,,,,1,,,,,10,3,,,13,,13,,,,,,4,,,9,8,,1,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,48,440,489,,,,,,55,,,55,85,55,15,8,23,10,22600,
2012,2013,,Our Lady of Lebanon of Los Angeles,,,,,,1,,,,,27,3,,4,34,15,49,,,,1,,19,,6,32,24,8,,,,,,,,8,,,,,,,,,,,,,1,20,,,,,,,,,1,65,,,4,,,,4,,,,,,,,,1,39,,,349,1509,1901,,,,,1,381,,28,12,288,394,84,22,106,171,46000,
2012,2013,1/1/1982,Our Lady of Nareg for Armenians,,,,,,1,1,,,,5,,,1,5,10,15,,,,,,1,,10,9,4,5,,,,,,,,3,,,,,10,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,389,,,,,4,542,,,35,85,1052,1,,,1,146,161,7,,,132,,54,15,69,,37500,
2012,2013,12/9/1937,Owensboro,KY,,,,,1,1,,,,49,3,,19,71,24,95,15,,,1,18,23,,172,79,39,11,28,1,,,,,,,,,,,12,69,1,291040,,,2,210,,,3,223,1,16,2,9043,,,,,,,15,,,,15,1,840,3,743,,,14,2728,,,,,793,2961,8080,5,,,17,307,823,116,148,187,888,794,185,142,327,490,46308,881305
2012,2013,10/24/1984,Palm Beach,FL,,,,,1,1,,,,81,4,,23,108,30,138,2,1,,,49,106,2,95,50,44,6,,,,,,,,3,1,,,2,25,75,,,,,5,436,,,,,,,26,10000,,,,,1,8,5,94,7,,20,,,3,1376,,,13,4250,2,592,,,2988,11566,20772,16,2,,10,506,3527,292,206,960,3768,2514,575,149,724,2294,259000,1963000
2012,2013,2/21/1969,Parma-Byzantine,,,,,,1,,,,,22,1,,14,37,,37,4,,,,,16,,6,29,25,,4,,,,,,,4,2,,,,4,,,,,,,,,,1,30,,,5,16500,,,,,,,2,,,,2,,,,,,,1,165,,,,,101,334,602,,,,,11,53,2,,12,56,56,14,3,17,117,8609,
2012,2013,7/31/1963,Passaic - Byzantine,,,,,,,,,,,43,3,,21,67,10,77,6,,,,,26,1,16,84,43,5,36,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,159,720,881,,,,,,119,,1,48,113,130,36,6,42,463,14356,
2012,2013,12/9/1937,Paterson,NJ,,,,,1,1,,2,4,141,14,,107,262,124,386,16,4,,11,,205,48,677,111,90,7,14,,,,,,,,5,,,1,22,103,3,1130000,,,8,440,1,70,5,1400,2,1500,12,76000,12,90,,,1,9,36,,2,5,50,2,2147,3,2264,4,1378,34,8094,3,583,,,9320,32853,56689,10,6,,94,901,6355,143,148,273,6790,5060,845,178,1023,3086,426000,1145500
2012,2013,11/6/1975,Pensacola-Tallahassee,FL,,,,,1,1,,,,51,8,1,12,72,14,86,16,1,,,,59,5,25,49,39,4,7,,,,,,,8,,,,,6,20,1,148740,,,2,836,,,,,,,4,48915,,,2,42,,,12,,,,12,,,2,758,,,7,1869,,,,,840,4013,7492,1,,,4,124,733,94,118,250,1025,856,184,117,301,545,64400,1373621
2012,2013,,Peoria,IL,,,,,1,,,1,2,119,13,,50,182,35,216,12,4,,4,28,148,11,189,157,121,23,13,,,,,,,25,5,,,,11,41,9,2473188,,,3,358,,,3,241,,,1,4491,,,,,,,34,,,,34,1,390,5,2544,1,284,39,8932,,,,,1068,9743,22995,13,2,,10,968,2137,155,266,316,2204,2581,414,328,742,1846,132351,1492335
2012,2013,,Philadelphia,PA,,1,1,,,3,4,1,1,378,17,,135,530,311,841,30,6,,3,13,275,100,2631,257,225,24,8,,,,,,,6,16,,9,1,70,207,6,841,1,192,31,5758,2,465,1,43,3,1339,13,106769,7,888,19,17793,1,50,1,84,1,4,55,11,46559,17,15172,17,7480,162,49057,19,4974,4,211,1089,48061,172658,86,36,,427,8916,12448,599,418,325,11015,11548,2757,1060,3817,11076,1462975,4030926
2012,2013,5/28/1913,Philadelphia-Ukrainian,,,,1,1,,,,,,41,,,9,50,4,54,4,,,,,7,,49,67,40,1,26,,,,,,,,,,,,45,2,,,,,2,279,,,,,,,,,,,,,1,2,1,3,,,3,1,982,,,1,312,3,426,,,,,38,486,2247,1,,,15,91,230,4,7,7,240,223,58,10,68,461,15689,
2012,2013,12/2/1969,Phoenix,AZ,,,,,1,1,1,,,88,2,,41,131,92,223,62,1,1,2,16,240,13,163,93,61,20,9,2,,,1,,,23,3,1,,3,64,645,1,108003,2,14971,21,1155,,,4,676,9,3543,37,2035403,24,44,1,2770,,,26,,,,26,1,36,5,3507,1,1301,36,9104,2,98,,,2704,22062,38838,4,5,,32,941,8612,1611,310,1781,8637,9161,879,181,1060,3162,795027,4428994
2012,2013,,Pittsburgh,PA,,,,,1,1,1,,,258,11,1,117,387,99,486,18,3,1,3,,83,34,948,204,162,6,35,,,1,,,,,,2,6,5,42,365,1,,1,,9,,,,,,8,,25,,1,,,,1,20,23,,,,43,3,13630,8,3270,3,661,80,15823,3,738,2,157,4450,35190,73962,,10,,41,1507,4828,156,227,535,6072,6082,1347,572,1919,7612,636683,1919768
2012,2013,2/25/1924,Pittsburgh - Byzantine,,,,1,,,,,1,,41,,,11,52,9,61,7,,,,,22,1,64,75,39,5,31,,,,,,,2,4,,1,,3,,,,,,2,483,,,,,,,,,,,,,1,,,8,,,1,,,,,,,,,,,,,230,707,937,,,,,,156,6,12,40,185,175,45,12,57,423,57951,
2012,2013,,Portland in Oregon,OR,,,1,1,,1,,2,3,101,7,,51,159,189,348,15,10,2,7,2,73,64,397,124,85,22,12,2,,1,2,,,22,1,,,4,14,192,10,1846821,12,24883,8,4545,,,4,2275,7,871,16,1095937,,,,,1,29,14,157,,32,75,2,5707,3,1561,7,4078,38,8384,2,631,,,4138,12389,36963,5,11,,14,1009,5413,634,408,503,5351,3181,783,259,1042,1803,417614,3345270
2012,2013,,"Portland, ME",ME,,,,,,1,,,,60,,,81,141,27,168,10,2,,,,41,,268,57,34,4,19,,,,,,,10,,,,,4,45,3,825089,,,10,2502,,,2,175,3,1699,,,,,,,,,10,,,,10,1,3375,1,204,2,664,10,2002,1,190,,,484,4847,12140,,,3,11,343,1171,101,95,102,1610,1697,369,163,532,2530,187912,1328361
