Year,Year_OCD,Year established,Diocese,ST,Cd,Cd:Ret,ABp,ABp:Ret,Bp,Bp:Ret,AuxBp,Abts,Abts:Ret,Pr:DADio,Pr:AOtDio,Pr:DioForMsn,Pr:Ret/Sk/Abs,TotDPr,TotRPr,TotPriests,ExtPrDio,Ord:DPr,Ord:RPr,Ord:TrDeac,Ord:PrmDeac,PrmDeacDioTot,TotBr,TotSis,Prsh,PrshwResPstrD,PrshwResPstrR,PrshwoResPstr:Pr,PrshwoResPstr:Deac,PrshwoResPstr:Br,PrshwoResPstr:Sis,PrshwoResPstr:Lay,PrshwoResPstr:Tm,Vacant,Ms,PstrCenter,NewPrsh,ClsdPrsh,ProfMnstry:Br,ProfMnstry:Sis,ProfMnstry:LayMin,Hsp,Hsp:TotAssist,HCCntr,HCCntr:TotAssist,HmAged,HmAged:TotAssist,ResCrChld,ResCrChld:TotAssist,DyCr/XDyCrCntr,DyCr/XDyCr:TotAssist,SpHms,SpHms:TotAssist,SpCntrSocSvcs,SpCntrSocSvs:TotAssist,ResCrDis,ResCrDis:TotAssist,OthInst,OthInst:TotAssist,Sem:D,StdntDio,DStdntOthSem,StdntOthDio,Sem:R,StdntR,TotSemnr,Coll/Univ,Coll/Univ:TotStdnt,HS:D/Prsh,HS:D/Prsh:TotStdnt,HS:Prvt,HS:Prvt:TotStdnt,ElSch:D/Prsh,ElSch:D/Prsh:TotStdnt,ElSch:Prvt,ElSch:Prvt:TotStdnt,NResSchDis,NResSchDis:TotStdnt,RE:HSStdnt,RE:ElStdnt,RE:TotStdnt,Tchrs:Pr,Tchrs:Br,Tchrs:Schlstics,Tchrs:Sis,Tchrs:LayTchrs,InfBapt,MinorBapt,AdltBapt,RcvdFullComm,FirstComm,Conf,Mar:Cath,Mar:Inter,TotMar,Dth,TotCath,TotPop
2010,2011,6/17/1983,Lubbock,TX,,,,,1,,,,,34,3,,12,49,9,58,,1,,,,52,,24,62,52,10,,,,,,,,,,,,,21,24,2,290800,20,57660,1,30000,,,,,,,1,30000,,,,,,,5,,,,5,,,1,55,,,2,391,,,,,1791,4438,6680,,,,3,52,1185,124,179,75,1107,721,209,46,255,477,80742,451995
2010,2011,1/1/1946,Madison,WI,,,,,1,,,,,82,5,,49,136,20,156,15,4,,2,,20,8,397,127,75,1,51,,,,,,,,,3,7,8,24,602,3,446437,3,141357,6,537,,,24,1124,,,15,68634,1,263,,,,,24,,,,24,1,2550,,,3,699,43,7474,3,461,,,6340,12876,30424,2,6,,29,687,2698,91,62,195,2717,2307,474,277,751,1654,279970,999651
2010,2011,,Manchester,NH,,,,,1,2,1,1,1,86,8,,77,171,58,229,31,,,1,,53,21,428,92,82,9,1,,,,,,,14,,3,9,,,,2,427137,,,9,1336,1,20,,,,,11,89354,,,,,,,9,,,,9,4,4343,3,1443,2,898,20,3802,3,807,,,5297,14674,31273,,4,,13,527,2370,120,232,142,3286,2872,421,163,584,2702,287728,1324575
2010,2011,,Marquette,MI,,,,,1,2,,,,44,2,,34,80,6,86,4,,,2,,49,,51,72,40,5,24,,,2,,,,22,,,,,6,16,1,206210,,,1,109,,,,,,,3,2100,,,,,,,11,,,,11,,,,,,,9,1304,,,,,847,2746,4908,,,,1,99,572,29,26,67,415,106,165,81,246,973,49397,306914
2010,2011,1/16/1971,Memphis,TN,,,,,1,,,,,50,2,,11,63,21,84,6,2,,,,64,28,52,42,35,7,,,,,,,,5,,,,1,3,46,,,,,,,,,5,850,1,350,1,12000,1,250,7,800,,,24,,,,24,1,2236,4,1670,4,1246,22,5058,2,599,,,538,4314,15685,1,,,24,889,1240,1082,93,251,1413,1349,127,145,272,454,78720,1519104
2010,2011,11/19/1981,Metuchen,NJ,,,,,1,1,,,,126,6,6,48,186,38,224,34,2,,1,29,166,18,300,101,86,7,8,,,,,,,2,3,2,4,13,145,103,1,334767,4,28125,5,1990,,,2,300,6,129,10,22896,,,,,,,16,,,,16,,,3,1990,2,1131,31,8889,,,1,35,601,34846,47508,,13,,61,865,4788,162,103,279,6246,5961,798,189,987,3624,567617,1351468
2010,2011,8/13/1958,Miami,FL,,,1,1,,2,1,,,160,4,1,69,234,49,283,21,4,,,20,153,51,290,100,92,8,,,,,,,,4,1,,1,2,38,120,2,898011,10,10714,5,3849,,,11,3416,3,327,25,124442,2,152,19,6577,1,21,13,46,,,34,2,11414,9,9361,3,3194,48,20526,2,1068,2,1143,3230,35734,85704,36,2,,41,3479,11960,840,533,1276,11150,8583,1740,205,1945,4178,732176,4340266
2010,2011,3/25/1985,"Military Services, USA",,,,1,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4936,461,361,387,2631,2113,486,272,758,,,
2010,2011,,Milwaukee,WI,,,1,1,,1,,1,3,171,14,1,157,343,321,664,42,5,2,6,,184,54,1366,208,132,24,42,3,,,5,2,,,,1,2,,30,303,10,2564359,1,11396,16,32857,4,471,4,471,4,3214,11,162281,3,164,17,22736,1,30,6,,3,125,161,5,25607,6,2797,7,3597,99,25412,3,681,1,18,13609,27586,99468,69,7,,89,3885,7284,293,196,400,7630,5128,1310,523,1833,4871,633739,2302272
2010,2011,,Mobile,AL,,,1,1,,,,,,63,5,,32,100,32,132,5,4,3,2,,60,10,11,76,52,14,10,,,,,,,10,3,,,3,3,27,1,170433,3,6119,4,1613,1,65,2,170,1,10,11,58653,3,134,2,256,,,21,,,,21,1,1867,3,1845,,,15,4660,,,,,860,3751,13004,13,4,,4,559,1331,40,203,298,875,935,137,141,278,626,66620,1731763
2010,2011,,Monterey in California,CA,,,,,1,1,,,,53,4,,26,83,41,124,16,2,,,,19,29,54,46,42,3,1,,,,,,,7,,,,,,,1,196655,1,,1,35,,,,,,,5,30000,,,,,,,8,,,,8,,,2,537,3,1034,11,2769,3,645,,,1105,4388,10486,,1,,13,346,6252,281,147,427,4499,1777,697,153,850,1810,197723,998617
2010,2011,,Nashville,TN,,,,,1,,,,,30,1,,11,42,26,68,20,1,,1,,71,2,261,53,29,14,8,1,,,,,,3,2,,,1,2,23,4,632998,,,2,338,,,3,580,,,8,55858,,,,,,,20,,,,20,1,1067,2,1508,1,265,16,3810,2,628,,,933,6020,14251,,,,47,663,1608,144,148,359,1699,1605,215,184,399,454,75960,2248497
2010,2011,,New Orleans,LA,,,1,1,,1,1,1,,129,7,,63,199,158,357,18,1,1,2,10,211,60,435,108,82,22,4,,,,,,,10,2,,,,,,,,10,121078,26,2221,1,25,8,962,3,3189,212,360461,14,173,5,622,2,27,,120,3,15,42,3,9580,10,4687,13,8809,56,22376,5,2369,1,193,3876,9948,61880,40,27,,34,1885,4220,212,242,202,4046,3460,997,384,1381,3351,494260,1235650
2010,2011,11/18/1957,New Ulm,MN,,,,,1,,,,,42,,2,22,66,,66,2,,,1,,4,,60,76,36,30,30,,,6,4,,,,,,,,12,47,1,8431,1,8050,7,299,,,,,,,,,,,,,,,7,,,,7,3,369,,,,,16,1914,,,,,2567,5273,10130,,,,4,188,850,23,13,89,843,923,168,121,289,747,62917,281319
2010,2011,,New York,NY,,1,1,,,5,4,,,455,22,,173,650,755,1405,220,7,9,4,13,373,298,2723,370,278,77,15,,,,,,,,,,,10,103,383,7,500000,2,4500,15,40000,32,2085,372,5175,31,3999,1354,269128,101,1327,,,2,56,13,35,9,110,179,10,62485,12,4329,42,22219,194,49212,18,4070,8,53282,7521,93463,296760,21,36,,98,4380,22926,2103,1022,1469,51840,18791,3683,887,4570,12509,2613525,5807833
2010,2011,,Newark,NJ,,,1,1,,3,4,1,,438,58,11,216,723,176,899,77,12,,16,,159,58,874,220,183,27,10,,,,,,,,,1,2,14,65,520,3,1002099,1,8000,4,641,,,4,575,5,875,23,72104,,,,,3,96,4,54,,36,136,4,17395,11,6036,21,8065,79,17610,5,817,,,4000,63170,117229,25,13,,112,2383,13831,141,313,167,12002,9348,2141,370,2511,9302,1318557,2789244
2010,2011,1/10/1966,Newton (Melkite U.S.),,,,1,,,1,,,,38,4,,10,52,14,66,,,,,5,57,,,40,36,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2,3,,,,,,,,,,,,,165,1160,1328,,,,,198,10,,10,8,209,209,50,12,62,,24540,
2010,2011,8/16/1953,Norwich,CT,,,,,1,,,,,71,7,,36,114,59,173,14,1,,1,,71,26,185,76,56,11,5,,,,,,,6,7,,,1,4,38,,,,,2,239,,,,,,,6,6412,,,,,,,7,,1,33,40,1,237,5,2324,2,376,15,2472,,,,,2224,13348,21021,3,7,,25,455,1589,62,65,358,2016,1841,289,101,390,1907,238543,700561
2010,2011,1/13/1962,Oakland,CA,,,,,1,1,,,,94,9,,55,158,194,352,46,1,,3,1,120,93,329,84,47,15,21,,,,1,,,1,16,,,,22,124,1,3700,,,2,253,,,1,516,6,18956,4,511908,1,600,,,,,29,,4,382,411,2,5222,3,1678,6,4066,44,11751,2,107,,,6082,19938,49255,62,41,,55,1919,8398,392,306,477,7927,3756,937,190,1127,2414,432453,2589322
2010,2011,,Ogdensburg,NY,,,1,,,,,,,71,4,,50,125,5,130,5,,,,,70,7,112,102,62,2,38,,,,,,,7,,,3,,18,833,,,,,1,128,,,,,,,4,22000,,,,,,,3,,,,3,,,2,334,,,13,1919,,,,,1235,5176,8667,,,,9,174,1049,59,46,66,1059,1005,257,125,382,1632,104113,491328
2010,2011,2/6/1973,Oklahoma City,OK,,,1,1,,,,1,3,56,,,19,75,24,99,26,,,,,96,9,97,66,60,5,,,,,,,,45,,,1,6,1,119,4,298359,1,120,6,537,,,2,122,,,,,1,30,,,,,20,,,,20,1,702,1,773,1,363,19,3671,3,795,,,3292,9256,18812,5,3,,8,404,2241,295,265,463,2406,1358,478,179,657,779,112785,3687050
2010,2011,,Omaha,NE,,,1,1,,1,,1,1,135,8,,48,191,75,266,6,1,,5,13,249,22,372,132,91,3,36,1,,,1,,,15,,,1,,14,104,4,239337,,,4,285,,,19,2115,9,1815,8,82231,,,,,,,32,,,,32,2,8614,13,3240,5,2630,55,13830,1,60,1,44,2802,14885,46137,32,4,2,14,1401,4166,254,204,474,4124,3873,782,456,1238,1786,227593,921476
2010,2011,6/18/1976,Orange in California,CA,,,,,1,,1,1,,117,5,,48,170,77,247,21,1,1,6,,95,9,326,57,43,7,7,,,,,,,5,5,,,,23,332,3,825769,5,25793,1,58,,,2,156,5,342,9,3337337,,,1,98,,,35,,,,35,,,3,4248,4,2203,32,10859,3,1224,,,11185,31247,61001,5,2,,2,586,14696,741,531,1220,12445,6510,1600,416,2016,2618,1280159,3010759
2010,2011,6/18/1968,Orlando,FL,,,,,1,1,,,,95,4,1,38,138,40,178,29,1,,1,,187,6,109,80,65,15,,,,,,,,12,,,,5,25,204,4,2588,,,,,,,7,261,3,50,7,132900,1,71,,,,,25,,,,25,,,5,2617,,,31,10506,,,1,60,2779,20966,36953,1,4,,7,948,6208,550,405,663,6392,4321,789,334,1123,3628,386736,4104299
2010,2011,11/18/1996,Our Lady of Deliverance - Syriac,,,,,,1,,,,,13,2,,,15,,15,,,,,,3,,,11,11,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,94,400,496,,,,,,76,,4,40,80,77,28,12,40,18,22500,
2010,2011,,Our Lady of Lebanon of Los Angeles,,,,,,1,1,,,,28,3,,4,35,17,52,,1,,,,17,,1,29,22,7,,,,,,,,10,,,,,,,,,,,,,1,20,1,65,,,,,,,,,,,5,,,,5,,,,,,,,,1,39,,,375,1322,1741,,,,,1,326,9,13,65,290,207,75,43,118,110,45842,
2010,2011,1/1/1982,Our Lady of Nareg for Armenians,,,,,,1,,,,,4,,,,4,7,11,,,,1,,,,7,9,3,6,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,196,,,6,945,,,,,,,1142,,,,,,138,7,,,109,145,35,24,59,69,25000,
2010,2011,12/9/1937,Owensboro,KY,,,,,1,1,,,,53,3,,22,78,18,96,11,3,,1,,5,1,190,79,39,11,28,,,1,,,,,,,,,12,65,1,282289,,,2,194,,,3,221,1,17,2,9034,,,,,,,19,,1,,19,1,681,3,725,,,15,3210,,,,,882,3135,8652,4,,,15,318,951,81,90,209,914,786,204,165,369,547,50353,873072
2010,2011,10/24/1984,Palm Beach,FL,,,,,1,1,,,,81,4,,22,107,32,139,3,1,,2,5,90,1,105,50,44,6,,,,,,,,,,,,1,16,84,,,,,5,436,,,1,162,,,16,10000,,,1,98,1,14,1,53,,,15,,,3,1529,,,14,4345,2,499,,,2811,15046,24245,1,,,13,452,3884,272,167,411,3909,2585,512,137,649,2238,267882,1970000
2010,2011,2/21/1969,Parma-Byzantine,,,,,,1,,,,,27,3,,12,42,1,43,6,,,1,1,13,,8,30,28,2,2,,,,,,,5,1,,1,,6,,,,,,,,,,1,57,,,5,16500,,,,,,,2,,,,2,,,,,,,1,170,,,,,118,375,665,,,,3,9,73,1,6,19,50,69,19,3,22,138,8752,
2010,2011,7/31/1963,Passaic - Byzantine,,,,,,1,1,,,,49,3,,17,69,10,79,3,,,,,26,1,17,84,50,5,29,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,,,,,,,,,,697,329,1029,,,,,,139,6,6,17,138,133,34,14,48,459,15965,
2010,2011,12/9/1937,Paterson,NJ,,,,,1,1,,2,4,154,15,,87,256,124,380,24,6,,10,,209,42,768,111,96,9,6,,,,,,,,,,,2,27,112,3,950000,,,6,440,1,70,5,1400,2,1500,12,70000,12,90,,,1,4,35,,2,4,43,2,2017,3,2254,4,1275,37,8289,3,520,,,10615,33052,58065,12,7,,52,812,6712,91,89,222,6943,4719,959,182,1141,3133,425273,1131414
2010,2011,11/6/1975,Pensacola-Tallahassee,FL,,,,,,1,,,,49,8,,15,72,14,86,16,3,,3,,65,5,21,49,38,5,6,,,,,,,,,,,5,9,61,1,87437,,,2,895,,,,,,,4,45828,,,2,42,,,11,,,,11,,,2,686,,,7,1824,,,,,783,3986,7290,1,,,11,181,942,93,135,261,1113,854,175,110,285,626,62545,1388562
2010,2011,,Peoria,IL,,,,,1,,,2,1,125,15,,50,190,38,228,11,2,,,,158,9,193,156,135,19,2,,,,,,,25,5,1,4,,18,33,9,2015100,,,4,532,,,2,113,1,25,1,34583,,,,,,,24,,,,24,1,403,7,2893,,,40,9430,,,,,992,8520,22262,13,2,,10,981,1922,,196,317,2039,2941,406,266,672,1730,128511,1465840
2010,2011,,Philadelphia,PA,1,1,,,,3,4,1,1,419,17,,145,581,366,947,32,6,1,,5,247,98,2782,267,242,25,,,,,,,,7,17,1,,1,83,251,6,835033,1,163,17,5215,2,621,1,45,3,1917,17,104281,7,863,18,23028,1,49,1,101,1,16,66,11,45922,17,16502,16,7537,173,51623,18,4611,4,206,1309,51391,179167,85,31,,406,8827,13540,693,494,393,12669,12531,3034,1208,4242,11105,1316220,4012573
2010,2011,5/28/1913,Philadelphia-Ukrainian,,,,1,1,,,,,,39,,,11,50,4,54,6,1,,,,7,,48,66,43,1,22,,,,,,,,,,,,33,2,,,,,2,280,,,,,,,,,,,,,1,1,1,4,,,2,1,952,,,1,365,4,663,,,,,82,527,2591,1,,,11,78,209,2,4,37,244,219,55,22,77,479,14826,
2010,2011,12/2/1969,Phoenix,AZ,,,,,1,1,1,,,84,2,,40,126,96,222,62,4,1,1,8,239,12,185,92,62,17,9,2,,,1,,,23,3,,,3,56,1779,1,107618,1,15044,21,928,1,1,4,763,12,1807,32,1807599,24,130,1,1632,,,21,,,,21,,,5,3626,1,1266,35,9357,,,,,3021,26459,43750,3,3,,41,854,9788,929,415,1967,9653,11406,1227,221,1448,3169,821429,4563492
2010,2011,,Pittsburgh,PA,,,,,1,1,1,,,260,13,1,110,384,97,481,22,3,,3,,42,33,1116,212,174,8,29,,,1,,,,,,,,5,57,246,1,221990,,,8,1970,,,10,2191,4,30770,7,115178,1,73,,,1,20,14,,,,34,3,13849,8,3421,4,733,90,17405,3,701,2,152,3933,39556,79784,2,15,,61,1719,5227,198,284,499,6369,6858,1478,642,2120,7896,656303,1906504
2010,2011,2/25/1924,Pittsburgh - Byzantine,,,,1,,,,,1,,44,,,12,1,,,,,,,,16,3,75,78,41,5,32,,,,,,,2,2,,1,,3,,,,,,2,550,,,,,,,,,,,,,1,2,,8,,,2,,,,,,,,,,,,,269,763,1034,,,,,,149,5,8,34,196,189,44,24,68,433,58492,
2010,2011,,Portland in Oregon,OR,,,1,,,,1,2,3,98,6,,50,154,146,300,19,4,1,3,4,61,83,400,124,79,28,12,2,,1,2,,,22,1,,,,15,131,10,1227334,12,24964,8,2896,,,4,2180,7,880,13,1076386,3,9,,,1,25,26,132,,32,83,2,5838,3,1404,7,4030,38,8414,4,736,,,3742,12838,37085,9,4,1,17,1078,5534,458,404,978,5005,2980,649,244,893,1815,412725,3296705
2010,2011,,"Portland, ME",ME,,,,,1,1,,,,60,1,,88,149,32,181,9,,,1,1,34,13,304,64,31,3,30,,,,,,,16,,,2,,4,45,3,598908,,,6,576,,,1,230,,,2,920,4,2153,,,,,9,,,,9,1,2781,1,244,2,680,12,2313,1,172,,,1137,6353,13689,1,,1,8,402,1347,152,101,144,1880,2098,373,231,604,2680,185281,1274932
2010,2011,,Providence,RI,,,,1,1,4,1,1,2,170,7,,93,270,121,391,11,3,,2,,100,79,459,144,126,9,9,,,,,,,7,22,,3,1,13,74,1,200000,1,240,8,44528,,,2,115,2,182,6,62300,1,3,6,90000,1,10,9,13,,,19,2,7540,4,2097,8,3583,32,7632,4,1421,,,8158,22595,53045,50,27,,47,1522,3804,333,174,307,4479,4667,1028,164,1192,4790,621393,1053209
2010,2011,11/15/1941,Pueblo,CO,,,,,1,1,,,,30,4,1,22,57,17,74,6,,,1,,44,1,55,53,45,16,,2,,,,,,46,,,,1,9,54,5,738328,2,5000,1,850,,,,,,,1,5700,,,,,,,7,,,,7,,,,,,,3,808,1,120,,,1917,3824,6678,,,,5,107,1527,79,81,,1307,965,201,70,271,1061,99257,650000
2010,2011,12/12/1924,Raleigh,NC,,,,,1,1,,,,63,1,,27,91,48,139,28,1,,1,15,52,4,50,77,50,19,5,,,3,,,,18,5,,,4,20,,,,,,,,,,,,,,10,53733,,,,,,,21,,,,21,,,1,1185,1,116,32,7663,,,,,4204,17086,30275,2,,,5,559,5617,502,183,312,4706,2349,533,371,904,1097,214066,4651171
2010,2011,8/4/1902,Rapid City,SD,,,,,,,,,,28,1,,8,37,16,53,2,,,1,,28,4,40,88,21,4,62,,,1,,,,29,4,,,,6,14,,,1,15918,,,1,5,1,41,1,6980,6,22424,,,1,,,,10,,,,10,,,1,252,1,206,1,550,1,310,,,930,2223,4481,1,,2,3,115,514,41,16,80,429,453,79,68,147,148,26385,227211
2010,2011,3/27/1931,Reno,NV,,,,,1,1,,,,21,,,12,33,6,39,11,,,,,22,3,30,28,20,3,2,3,,,,,,,,,,2,10,31,1,148856,,,,,,,3,287,,,9,306964,,,,,,,6,,,,6,,,1,6000,,,4,1130,,,,,1383,3607,6726,,,,,168,1929,44,124,520,1523,596,229,43,272,342,124927,694041
2010,2011,,Richmond,VA,,,,,1,1,,,,87,2,,59,148,31,179,27,2,,2,,88,9,171,146,88,12,38,,4,,1,,3,1,3,,,9,171,460,10,693000,,,18,2000,,,2,205,7,11000,1,500,5,2800,6,30000,,,8,,,,8,,,5,1080,3,877,22,7398,2,750,,,5981,17106,33200,1,4,,18,913,3226,113,106,890,3365,2673,422,355,777,1624,235816,5016220
2010,2011,,Rochester,NY,,,,,1,,,2,2,96,6,,75,177,50,227,24,,1,1,8,138,27,468,106,65,3,14,5,,9,10,,,2,,3,15,1,56,203,2,257500,2,1236,4,1648,,,1,186,8,637,78,860350,10,108,,,,,8,,,,8,,,1,106,5,3331,24,4855,3,398,,,5240,17550,31488,2,,,20,670,2522,417,175,592,2869,2465,668,321,989,3496,310172,1487018
2010,2011,9/23/1908,Rockford,IL,,,,,1,3,,1,1,134,10,1,48,193,42,235,8,3,,6,12,137,11,110,104,84,8,12,1,,,,,,,,,,,,,3,549273,17,231025,7,3127,,,1,36,,,12,53075,,,,,,,29,,,,29,1,113,6,3217,2,966,40,10474,,,,,8437,25327,48563,13,1,,11,804,6453,117,180,412,6777,5737,745,272,1017,2006,456965,1858713
2010,2011,4/6/1957,Rockville Centre,NY,,,,,1,2,3,,,223,8,1,128,360,66,426,92,3,,3,10,273,79,1090,133,130,3,,,,,,,,1,,,,6,85,373,5,612365,3,30671,3,2004,3,999,,,8,1311,52,43163,51,274,113,104217,1,14,3,24,,,17,1,3300,5,4731,5,7864,51,17855,4,1406,,,3014,110444,148731,14,45,,51,1965,16079,,623,334,17537,16900,2813,589,3402,11644,1518789,2875904
2010,2011,,Sacramento,CA,,,,,1,2,,1,2,108,3,,73,184,78,262,39,3,,3,4,145,34,164,105,78,15,12,,,,,,,40,3,,,2,29,103,6,648389,,,1,125,,,,,1,199,13,300000,,,,,,,38,,,118,156,1,118,3,1783,3,2335,40,10052,,,,,3476,24296,42216,1,9,,13,967,9336,512,456,1202,7132,5135,945,240,1185,2980,989678,3564534
2010,2011,2/26/1938,Saginaw,MI,,,,,1,,,,,55,3,,32,90,7,97,5,2,,4,,15,,97,105,52,5,23,2,,18,5,,,,,,,,22,30,1,291569,1,827,1,155,3,150,6,237,2,203,7,15927,,,3,25518,,,10,,,,10,,,3,627,,,18,2835,,,,,987,6437,10896,1,,,,202,1057,84,82,234,1325,1391,295,198,493,1474,108601,700771
2010,2011,,Salina,KS,,,,,,1,,,,38,1,,18,57,15,72,5,2,,1,6,7,1,151,86,34,6,40,,,1,5,,,,,,,,,,,,,,5,412,,,,,,,,,,,,,,,17,,,,17,,,5,658,,,11,1684,,,,,1583,4306,8248,1,,,1,226,908,31,86,134,836,771,180,151,331,602,45103,315983
2010,2011,,Salt Lake City,UT,,,,,1,,,1,1,44,1,,12,57,19,76,8,2,,,,79,9,36,48,37,6,3,1,,,1,,,,,,,,4,22,,,,,1,1050,,,16,574,,,3,407500,,,,,,,6,,3,,6,,,3,1718,,,13,3814,,,,,1745,7951,15234,,,,1,245,3744,391,255,239,1880,2025,349,89,438,471,265000,2784572
2010,2011,10/16/1961,San Angelo,TX,,,,,1,,,,,41,5,,5,51,11,62,,,,,,90,,19,47,37,8,2,,,,,,,22,,,,,9,27,,,,,,,,,,,,,,,,,,,,,15,,,,15,,,,,,,3,744,,,,,3838,8283,12880,,,,,20,1794,77,211,139,1743,1114,296,81,377,768,84953,831998
2010,2011,,San Antonio,TX,,,1,1,,3,1,,,101,7,,45,153,174,327,40,1,,,,356,89,724,139,91,41,7,,,,,,,34,,,,5,19,155,5,400000,5,37800,8,611,3,1193,8,885,4,3006,9,12828,,,1,80,1,23,1,80,6,23,47,5,14776,5,1092,6,2400,30,8461,6,1599,,,11032,29227,68634,36,19,,44,1796,9418,947,391,673,9135,6375,1640,313,1953,4525,709450,2312350
2010,2011,11/6/1978,San Bernardino,CA,,,,,1,,1,,,57,1,,53,111,117,228,26,2,1,2,3,110,17,52,92,33,32,13,2,,4,7,,,6,,,1,3,16,159,2,275953,1,1200,1,150,,,,,1,15,,,,,,,1,16,16,,,,32,,,2,803,1,433,26,5985,1,469,,,15241,33311,56274,3,,,12,651,11057,,1275,391,14541,7249,1538,210,1748,2689,1030422,4121768
2010,2011,7/11/1936,San Diego,CA,,,,,1,,,1,,105,4,,58,167,85,252,60,3,3,,7,162,20,246,99,85,9,4,,,,1,,,13,,,,20,246,,2,229426,,,3,306,,,1,350,6,70000,2,150000,1,65,,,,,5,,,3,8,2,8202,3,3672,3,1554,45,11817,2,874,1,140,8191,30368,64826,4,1,,29,1117,9450,670,409,137,8223,4800,1330,377,1707,2677,981877,3119762
2010,2011,,San Francisco,CA,,,1,2,,1,2,,,117,7,1,85,210,191,401,67,2,6,3,,77,33,650,91,74,17,,,,,,,,11,21,,,6,27,82,3,570000,4,288408,2,78,1,87,4,298,2,70,5,5304,,,18,47298,1,15,5,92,1,3,23,3,12931,4,3435,10,4459,53,14663,9,16714,,,1840,12247,66312,7,5,,47,1662,6442,282,317,204,4961,3494,732,231,963,2388,221283,1710000
2010,2011,1/27/1981,San Jose in California,CA,,,,,1,1,1,,,85,7,1,52,145,208,353,11,3,,3,9,30,50,316,49,43,6,,,,,,,,2,4,,,3,20,98,2,214141,1,100,1,140,,,1,101,,,1,50000,,,,,,,17,,,,17,1,8490,2,1888,4,4736,28,9408,2,378,,,4625,12473,42015,3,3,,22,1032,8011,283,312,536,5534,3090,829,204,1033,1732,578000,1880876
2010,2011,,Santa Fe,NM,,,1,1,,1,,1,,83,1,,53,137,87,224,20,3,,,,216,69,166,92,71,15,,2,,3,1,,,217,4,,,3,27,77,1,554400,1,1500,1,25,,,1,94,2,2000,6,381116,1,16,,,,,31,,,,31,1,104,1,815,1,756,15,3495,,,,,4212,15554,24967,3,1,,12,375,5040,328,209,316,5315,3523,967,177,1144,2946,317130,1227277
2010,2011,2/21/1962,Santa Rosa in California,CA,,,,,2,,,,,53,4,,20,77,8,85,11,3,,,,32,22,31,42,39,,2,,,1,,,,18,8,,,,1,31,5,763330,,,1,52,1,119,,,,,9,35000,,,,,,,5,,,,5,,,2,952,3,1234,11,2287,,,,,1414,5228,11120,1,,,4,318,2883,78,136,107,2665,1084,390,146,536,884,171887,707040
2010,2011,,Savannah,GA,,,,,1,1,,,,57,5,,15,77,24,101,13,,,2,,54,3,88,55,38,15,2,,,,,,,24,11,,,3,,41,1,200000,,,,,,,,,,,15,27000,,,,,,,15,,,,15,,,2,383,3,1096,16,4344,,,,,655,4431,10924,4,1,,16,542,1549,176,137,307,1701,1396,234,134,368,635,77287,2800000
2010,2011,,Scranton,PA,,,,,1,3,,,,159,26,,100,285,60,345,15,,,,,66,8,499,108,99,5,4,,,,,,,10,,1,22,2,8,35,5,631194,2,29759,4,524,5,673,9,409,9,1504,13,208937,1,149,,,,,11,,1,2,13,4,14270,4,1489,2,935,20,5186,,,1,27,4816,23023,49759,2,,,30,401,3250,,132,103,3866,3633,738,236,974,4701,310292,1093307
2010,2011,,Seattle,WA,,,1,2,,,1,1,1,120,3,,64,187,92,279,33,4,,4,,116,17,384,147,102,9,30,,,,6,,,27,6,3,,6,28,335,9,2134163,2,12800,19,7207,289,575,3,282,6,84,121,54060,,,,,,,27,,,,27,2,9532,5,2460,6,3703,57,15710,5,1004,,,7300,31200,70936,14,9,1,16,2061,6713,580,543,175,6302,4361,801,515,1316,2583,580000,5248650
2010,2011,6/16/1986,Shreveport,LA,,,,,1,,,,,24,1,,8,33,17,50,4,,,,,21,4,36,27,15,10,1,1,,,,,,13,1,,,,1,33,3,462568,,,1,190,,,3,207,,,23,17911,,,2,503,,,4,,,,4,,,2,671,,,5,1340,,,,,466,1896,4377,,,,2,160,431,46,51,171,556,426,88,66,154,344,40645,796154
2010,2011,1/15/1902,Sioux City,IA,,,,,1,1,,,,67,2,,69,138,,138,1,,,,6,40,,69,113,59,,54,,,,,,,,,1,1,,8,37,3,246396,,,3,382,,,,,,,5,3757,,,,,,,14,,,,14,1,1156,8,1718,,,17,4545,,,,,2853,6696,16982,2,,,,543,1400,294,75,240,1558,1259,270,242,512,1111,97362,452605
2010,2011,,Sioux Falls,SD,,,,,1,,,1,2,74,3,,30,107,28,135,9,3,,5,,36,9,259,150,62,11,69,1,1,,,3,3,,,,,1,7,33,11,751800,,,9,,,,,,,,10,50000,,,,,,,23,,,,23,2,1937,3,910,,,21,4196,,,,,5362,7894,20322,1,,,2,336,1594,99,,293,1608,1481,313,217,530,1031,123922,524153
